Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104)
1.2433836161365316e-07,0.0006651577600000001,0.2,0.0,0.0016280303056482022,0.2000200194674895,0.19968091206800362,0.20004531841225628,0.19993214611781526,1.528841440713569e-09,1.4969463729829434e-09,8.301309412875638e-08,3.9299273705546694e-15,3.3326428273788435e-05,2.9230636072720937e-12,2.966828214695897e-11,2.565828604226524e-05,0.00027015934663715573,1.023586999521198e-07,1.876666598267731e-07,4.313324316731998e-13,1.773187975166183e-11,1.8214427563615492e-16,2.9921571848186236e-09,1.7064247764069362e-14,2.0215014324391593e-17,2.902543498674782e-10,8.031874011518359e-07,2.5397122378284132e-09,5.983701691947772e-10,1.0280542594448465e-10,1.590088910626462e-08,4.334723633840986e-12,7.241625674000907e-08,1.1310994332249917e-06,1.3968042318590773e-13,3.687622166540829e-10,2.7726323082070304e-14
1.2741116540037134e-07,0.0006651577600000001,0.2,0.0,0.0016280314859220416,0.20002092498248933,0.19967970488402456,0.20004644305419467,0.1999311034879974,1.564367266385961e-09,1.5345500164484793e-09,8.496298966167207e-08,4.029726783715801e-15,3.332652750019886e-05,2.9232257435522756e-12,2.966898330438861e-11,2.565817087260094e-05,0.0002701579092810846,1.0235930018055845e-07,1.8766953944981233e-07,4.3133593550059585e-13,1.7731756721192932e-11,1.8280549933503998e-16,2.9922651845748217e-09,1.7064824057778477e-14,2.021559324287438e-17,2.902852789319837e-10,8.237584764213165e-07,2.5398154496359944e-09,5.984459797396014e-10,1.0281797665334201e-10,1.5902722400963825e-08,4.335291383468504e-12,7.268363723398558e-08,1.1615131379813308e-06,1.397093510432186e-13,3.774585831710035e-10,2.772870587986831e-14
1.3048396918708953e-07,0.0006651577600000001,0.2,0.0,0.0016280326662062837,0.20002183048390088,0.19967849770732482,0.2000475676885991,0.1999300608737589,1.5997472630576152e-09,1.572150918324559e-09,8.690529845838942e-08,4.1295311982840805e-15,3.3326626725971575e-05,2.9233873208387898e-12,2.966968079529169e-11,2.5658055704831336e-05,0.0002701564719349145,1.023599004120645e-07,1.8767240423823116e-07,4.313394394233729e-13,1.7731633705989336e-11,1.8346666106501104e-16,2.9923727124823346e-09,1.7065398082612974e-14,2.021616896464514e-17,2.9031608347958596e-10,8.443321918058128e-07,2.5399182409809267e-09,5.985218321626118e-10,1.0283053358536704e-10,1.5904548866494063e-08,4.335858898329088e-12,7.295101880037099e-08,1.1919295472576792e-06,1.3973820423459518e-13,3.861306075588624e-10,2.7731080719758545e-14
1.335567729738077e-07,0.0006651577600000001,0.2,0.0,0.0016280338465008372,0.20002273597174158,0.1996772905379153,0.20004869231546063,0.19992901827507625,1.6349820287067555e-09,1.6097490744568576e-09,8.884004999271561e-08,4.229340592891488e-15,3.332672595110483e-05,2.923548341312049e-12,2.967037463497521e-11,2.5657940538952265e-05,0.0002701550345986418,1.0236050064660908e-07,1.8767525425132107e-07,4.3134294344108635e-13,1.7731510706002452e-11,1.8412776081349359e-16,2.9924797704077082e-09,1.706596984757388e-14,2.0216741502386762e-17,2.903467639966986e-10,8.649085369591276e-07,2.5400206135246217e-09,5.985977263156151e-10,1.0284309671827757e-10,1.590636852955815e-08,4.336426179431571e-12,7.321840145099217e-08,1.2223486500334273e-06,1.3976698303702362e-13,3.9477836135051953e-10,2.773344763392425e-14
1.366295767605259e-07,0.0006651577600000001,0.2,0.0,0.0016280350268056169,0.2000236414460288,0.19967608337580708,0.20004981693477045,0.19992797569192616,1.6700721588590498e-09,1.6473444807092972e-09,9.076727362399753e-08,4.329154946253984e-15,3.3326825175597014e-05,2.923708807143928e-12,2.967106483867831e-11,2.565782537495968e-05,0.00027015359727226433,1.0236110088416367e-07,1.8767808954813082e-07,4.3134644755329526e-13,1.773138772118289e-11,1.847887985679842e-16,2.992586360209977e-09,1.7066539361625733e-14,2.0217310868730988e-17,2.9037732096782715e-10,8.854875015752896e-07,2.5401225689218145e-09,5.986736620482468e-10,1.0285566602941291e-10,1.5908181416754e-08,4.33699322776476e-12,7.348578519013392e-08,1.2527704353383605e-06,1.3979568772626076e-13,4.034019158687019e-10,2.7735806654413017e-14
1.3970238054724408e-07,0.0006651577600000001,0.2,0.0,0.0016280362071205401,0.2000245469067797,0.19967487622101093,0.2000509415465197,0.19992693312428536,1.7050182465976674e-09,1.684937132963969e-09,9.268699859756602e-08,4.428974237171177e-15,3.332692439944658e-05,2.923868720497824e-12,2.9671751421572776e-11,2.5657710212849572e-05,0.0002701521599557806,1.0236170112469974e-07,1.8768091018746815e-07,4.3134995175955927e-13,1.773126475148087e-11,1.8544977431605126e-16,2.9926924837407285e-09,1.7067106633696917e-14,2.0217877076258883e-17,2.904077548755787e-10,9.060690753883993e-07,2.540224108820617e-09,5.987496392091144e-10,1.0286824149592752e-10,1.590998755457493e-08,4.337560044304123e-12,7.375317001763683e-08,1.2831948922493936e-06,1.398243185769475e-13,4.120013422265881e-10,2.7738157813137457e-14
1.4277518433396226e-07,0.0006651577600000001,0.2,0.0,0.0016280373874455272,0.2000254523540116,0.1996736690735377,0.20005206615069965,0.19992589057213075,1.7398208825733009e-09,1.7225270271210612e-09,9.459925404517834e-08,4.528798444525985e-15,3.332702362265203e-05,2.9240280835286737e-12,2.967243439876315e-11,2.5657595052618018e-05,0.00027015072264918917,1.0236230136818921e-07,1.876837162279002e-07,4.313534560594415e-13,1.773114179684651e-11,1.8611068804533482e-16,2.9927981428441156e-09,1.7067671672679673e-14,2.0218440137500905e-17,2.904380662006682e-10,9.266532481724707e-07,2.5403252348625313e-09,5.988256576465355e-10,1.0288082309491599e-10,1.5911786969410095e-08,4.338126630016057e-12,7.40205559309236e-08,1.3136220098883742e-06,1.3985287586268155e-13,4.205767113284017e-10,2.7740501141876178e-14
1.4584798812068044e-07,0.0006651577600000001,0.2,0.0,0.001628038567780501,0.20002635778774147,0.19967246193339824,0.20005319074730143,0.1999248480354392,1.7744806550141402e-09,1.7601141590987825e-09,9.650406898545913e-08,4.6286275472843235e-15,3.3327122845211916e-05,2.9241868983829905e-12,2.9673113785287126e-11,2.5657479894261128e-05,0.00027014928535248905,1.0236290161460394e-07,1.8768650772775482e-07,4.313569604525059e-13,1.773101885722992e-11,1.8677153974354689e-16,2.9929033393568975e-09,1.706823448743036e-14,2.0219000064937162e-17,2.9046825542192613e-10,9.472400097412793e-07,2.5404259486824812e-09,5.989017172088951e-10,1.0289341080347352e-10,1.591357968754485e-08,4.338692985859983e-12,7.428794292597385e-08,1.3440517774209456e-06,1.3988135985605443e-13,4.291280938700151e-10,2.7742836672274194e-14
1.4892079190739863e-07,0.0006651577600000001,0.2,0.0,0.0016280397481253843,0.20002726320798656,0.19967125480060322,0.20005431533631643,0.19992380551418773,1.808998149735811e-09,1.797698524833286e-09,9.84014723243396e-08,4.7284615244947536e-15,3.332722206712481e-05,2.924345167198885e-12,2.96737895961159e-11,2.5657364737775e-05,0.00027014784806567936,1.0236350186391607e-07,1.8768928474512118e-07,4.313604649383192e-13,1.7730895932581268e-11,1.8743232939847043e-16,2.993008075108458e-09,1.7068795086769486e-14,2.021955687099757e-17,2.9049832301630463e-10,9.678293499482057e-07,2.540526251908836e-09,5.989778177447975e-10,1.0290600459872151e-10,1.591536573516105e-08,4.339259112789246e-12,7.455533099773866e-08,1.3744841840559643e-06,1.3990977082866807e-13,4.376555603395574e-10,2.7745164435843585e-14
1.519935956941168e-07,0.0006651577600000001,0.2,0.0,0.001628040928480101,0.20002816861476375,0.19967004767516341,0.20005543991773592,0.19992276300835346,1.843373950151271e-09,1.835280120278597e-09,1.0029149285549476e-07,4.828300355288176e-15,3.332732128838926e-05,2.924502892106107e-12,2.967446184615441e-11,2.5657249583155794e-05,0.00027014641078875926,1.0236410211609771e-07,1.876920473378511e-07,4.313639695164484e-13,1.7730773022850845e-11,1.8809305699795966e-16,2.9931123519208463e-09,1.7069353479481936e-14,2.0220110568062137e-17,2.905282694588854e-10,9.884212586860827e-07,2.54062614616344e-09,5.990539591031862e-10,1.0291860445782821e-10,1.591714513833747e-08,4.339825011751856e-12,7.482272014047426e-08,1.404919219045003e-06,1.3993810905114986e-13,4.461591810180222e-10,2.774748446396406e-14
1.581392032675532e-07,0.0006651577600000001,0.2,0.0,0.001628043289218736,0.20002997938798198,0.1996676334463919,0.20005768905775367,0.19992067804284547,1.9117027897610206e-09,1.9104349842066566e-09,1.04049500110657e-07,5.027992494557266e-15,3.3327519728967275e-05,2.924816718671915e-12,2.9675795723151455e-11,2.5657019279502875e-05,0.00027014353626458475,1.023653026289592e-07,1.876975294796278e-07,4.313709789479368e-13,1.773052724794653e-11,1.894143259824077e-16,2.993319535979793e-09,1.707046367998905e-14,2.0221208684475185e-17,2.9058780077967413e-10,1.0296127415223587e-06,2.5408247142123015e-09,5.992063636855255e-10,1.0294382227663117e-10,1.5920684115173372e-08,4.340956129546251e-12,7.535750161419853e-08,1.465797131302236e-06,1.39994568323433e-13,4.6309516509364114e-10,2.7752101438719334e-14
1.642848108409896e-07,0.0006651577600000001,0.2,0.0,0.0016280456499958085,0.20003179010753092,0.19966521924716854,0.2000599381672859,0.19991859313873378,1.9794717934670753e-09,1.9855787188697902e-09,1.0777831887173677e-07,5.2277037997729834e-15,3.3327718166934824e-05,2.9251283949523694e-12,2.967711553420593e-11,2.5656788983271934e-05,0.0002701406617799604,1.0236650315296833e-07,1.877029546111885e-07,4.3137798874354864e-13,1.773028153212251e-11,1.9073534660114101e-16,2.9935249059645146e-09,1.7071565158523586e-14,2.0222294512225046e-17,2.906468531478193e-10,1.0708143781759944e-06,2.5410216656743183e-09,5.993589297575278e-10,1.0296906407871817e-10,1.5924196824637238e-08,4.342086346740409e-12,7.589228729657898e-08,1.5266854290440482e-06,1.4005073981886066e-13,4.799366042250943e-10,2.7756687844954415e-14
1.70430418414426e-07,0.0006651577600000001,0.2,0.0,0.001628048010810728,0.20003360077354418,0.19966280507757744,0.2000621872462643,0.1999165082958385,2.0466855430770375e-09,2.0607112925360636e-09,1.1147817549114247e-07,5.427434106913248e-15,3.332791660228087e-05,2.925437937687681e-12,2.967842139620651e-11,2.565655869443279e-05,0.00027013778733488055,1.0236770368790686e-07,1.8770832318690124e-07,4.3138499889988854e-13,1.7730035874987265e-11,1.9205611875953306e-16,2.993728476190298e-09,1.7072657984096603e-14,2.0223368148574346e-17,2.907054302973894e-10,1.1120260891943553e-06,2.5412170132920342e-09,5.995116561298869e-10,1.0299432968429251e-10,1.592768347169059e-08,4.343215670769068e-12,7.642707713639042e-08,1.5875840277844072e-06,1.4010662566834007e-13,4.966840532651099e-10,2.7761243929004633e-14
1.7657602598786238e-07,0.0006651577600000001,0.2,0.0,0.0016280503716629095,0.20003541138615424,0.19966039093770208,0.2000644362946211,0.199914423513981,2.113348582891964e-09,2.1358326737524665e-09,1.1514929456659941e-07,5.627183253242245e-15,3.332811503499448e-05,2.925745363487344e-12,2.9679713425013e-11,2.5656328412955525e-05,0.00027013491292934003,1.0236890423355833e-07,1.8771363565743064e-07,4.313920094135878e-13,1.7729790276152284e-11,1.9337664236407282e-16,2.9939302608578886e-09,1.7073742225163024e-14,2.0224429690006118e-17,2.907635359332264e-10,1.1532477957414635e-06,2.5414107697061235e-09,5.996645416223378e-10,1.0301961891491993e-10,1.593114425968467e-08,4.3443441090051954e-12,7.69618710818906e-08,1.6484928436945576e-06,1.4016222798782388e-13,5.133380638101512e-10,2.7765769935144746e-14
1.8272163356129878e-07,0.0006651577600000001,0.2,0.0,0.0016280527325517721,0.20003722194549267,0.19965797682762518,0.2000666853122891,0.1999123387929841,2.1794654200133213e-09,2.2109428313426074e-09,1.1879189895474163e-07,5.826951077300264e-15,3.33283134650648e-05,2.9260506888311663e-12,2.968099173546626e-11,2.5656098138810432e-05,0.0002701320385633339,1.02370104789708e-07,1.877188924697689e-07,4.31399020281304e-13,1.7729544735231983e-11,1.946969173223564e-16,2.9941302740544357e-09,1.7074817949626233e-14,2.0225479232230134e-17,2.908211737311774e-10,1.1944794195932178e-06,2.5416029474562353e-09,5.998175850636217e-10,1.0304493159352385e-10,1.5934579390373383e-08,4.345471668760729e-12,7.749666908097872e-08,1.7094117935977478e-06,1.4021754887840646e-13,5.298991842195282e-10,2.777026610560753e-14
1.9501284870817154e-07,0.0006651577600000001,0.2,0.0,0.001628057454437246,0.20004084290487556,0.1996531486971949,0.20007118325529255,0.19990816953287,2.3100783304015753e-09,2.361129352308022e-09,1.2599244647072933e-07,6.226542119084828e-15,3.332871031723272e-05,2.9266551034281705e-12,2.968350765564095e-11,2.565563761239923e-05,0.00027012628994990483,1.0237250593265137e-07,1.8772924088966837e-07,4.314130430655476e-13,1.772905382560837e-11,1.9733672093602739e-16,2.9945250418206057e-09,1.7076944117626658e-14,2.0227542698066293e-17,2.9093506037320026e-10,1.2769721093452809e-06,2.5419826166229438e-09,6.001241411536922e-10,1.0309562659332348e-10,1.5941373478939265e-08,4.347724181784133e-12,7.85662770339277e-08,1.831279765901775e-06,1.4032735470363664e-13,5.627449319963506e-10,2.777916989833091e-14
2.0607494234035703e-07,0.0006651577600000001,0.2,0.0,0.0016280617042538996,0.2000441015874299,0.1996488034825358,0.2000752312983766,0.1999044174051606,2.425806400853935e-09,2.4962585291969417e-09,1.3237761952911392e-07,6.586236340532957e-15,3.3329067475036963e-05,2.9271920557125183e-12,2.968572619859851e-11,2.5655223163412165e-05,0.00027012111633297706,1.0237466699508455e-07,1.877383685267076e-07,4.3142566474910563e-13,1.7728612201209128e-11,1.9971169291352358e-16,2.9948744134085433e-09,1.7078829212121262e-14,2.0229359724582575e-17,2.910359946359385e-10,1.3512486749205934e-06,2.542319043600655e-09,6.004005702570118e-10,1.0314133053713446e-10,1.5947402402400934e-08,4.34974851125554e-12,7.952893754132579e-08,1.9409947779569115e-06,1.4042523823720803e-13,5.91993856262677e-10,2.7787083662676317e-14
2.1603082660932396e-07,0.0006651577600000001,0.2,0.0,0.0016280655291830623,0.20004703425584433,0.19964489287295278,0.20007887445127565,0.19990104065654277,2.5285063631021373e-09,2.6178432976884185e-09,1.3804814494905694e-07,6.910010808579285e-15,3.332938890959945e-05,2.927669705621064e-12,2.9687686354624334e-11,2.565485017925438e-05,0.00027011646018719617,1.0237661197760105e-07,1.8774643494775028e-07,4.3143702520210387e-13,1.7728214894736692e-11,2.0184847772159078e-16,2.995184121232787e-09,1.7080503075463737e-14,2.02309630360521e-17,2.9112558664871906e-10,1.4181240526346532e-06,2.542617615540196e-09,6.006497789673851e-10,1.0318252676950795e-10,1.5952759947020002e-08,4.351568067999635e-12,8.039534256028647e-08,2.039765294212228e-06,1.405125808343539e-13,6.180676424314671e-10,2.7794126504203678e-14
2.259867108782909e-07,0.0006651577600000001,0.2,0.0,0.0016280693541990076,0.20004996678660567,0.1996409823429273,0.20008251752253556,0.19989766406474646,2.6298465246836767e-09,2.7393981026031052e-09,1.4364748418182274e-07,7.233831652523781e-15,3.332971033704787e-05,2.92814211278259e-12,2.968961238079426e-11,2.5654477213853417e-05,0.0002701118041450879,1.0237855698415624e-07,1.8775436260530498e-07,4.314483865294875e-13,1.7727817733946795e-11,2.039846084937053e-16,2.995489410381124e-09,1.708215569805305e-14,2.0232536421896126e-17,2.9121401101833993e-10,1.4850241769811274e-06,2.5429122495051456e-09,6.008993830334212e-10,1.0322378164130833e-10,1.59580534577076e-08,4.353385438800597e-12,8.126175736712285e-08,2.138561044747086e-06,1.4059921933369586e-13,6.439066866980899e-10,2.7801095001107328e-14
2.3594259514725784e-07,0.0006651577600000001,0.2,0.0,0.0016280731792994196,0.20005289918024052,0.19963707189279026,0.20008616051188768,0.19989428762906197,2.7298448682689076e-09,2.860922820161845e-09,1.4917652940182094e-07,7.557698226424565e-15,3.333003175733898e-05,2.9286093431438012e-12,2.969150473325956e-11,2.5654104267090484e-05,0.00027010714820663263,1.0238050201389162e-07,1.8776215328350675e-07,4.314597487178827e-13,1.7727420717296544e-11,2.0612008487223478e-16,2.995790337144374e-09,1.70837873511083e-14,2.023408026451805e-17,2.913012824522779e-10,1.5519487348238072e-06,2.5432029956053927e-09,6.011493777679167e-10,1.0326509444390637e-10,1.596328374153033e-08,4.3552006528524114e-12,8.212818175306666e-08,2.237381696617298e-06,1.4068516219350382e-13,6.695132167467619e-10,2.780799011870982e-14
2.458984794162248e-07,0.0006651577600000001,0.2,0.0,0.001628077004482011,0.200055831437269,0.19963316152286856,0.20008980341906676,0.19989091134878834,2.8285191386605447e-09,2.9824173283535574e-09,1.5463616160576544e-07,7.88160989252081e-15,3.3330353170430164e-05,2.929071461819612e-12,2.969336386174109e-11,2.565373133884831e-05,0.00027010249237181155,1.0238244706595977e-07,1.8776980874307316e-07,4.3147111175408495e-13,1.7727023843262248e-11,2.0825490650667481e-16,2.9960869570871023e-09,1.708539830232637e-14,2.0235594941378558e-17,2.913874154720929e-10,1.618897416954334e-06,2.5434899033048776e-09,6.013997585422621e-10,1.0330646447752531e-10,1.5968451595318826e-08,4.357013738965405e-12,8.2994615511977e-08,2.336226921058292e-06,1.4077041777540108e-13,6.948894391212427e-10,2.7814812809359883e-14
2.5585436368519174e-07,0.0006651577600000001,0.2,0.0,0.0016280808297445255,0.20005876355820462,0.19962925123348457,0.20009344624381079,0.19988753522323352,2.9258868459472207e-09,3.103881506911709e-09,1.6002725075293655e-07,8.205566021128135e-15,3.3330674576279365e-05,2.9295285331036808e-12,2.9695190209629313e-11,2.5653358429011087e-05,0.00027009783664060544,1.0238439213952348e-07,1.8777733072162377e-07,4.31482475625052e-13,1.7726627110339255e-11,2.1038907305356332e-16,2.996379325057246e-09,1.7086988815929344e-14,2.0237080825061408e-17,2.9147242441580103e-10,1.6858699180428475e-06,2.5437730214301403e-09,6.01650520785644e-10,1.0334789105111956e-10,1.5973557805799372e-08,4.358824725571294e-12,8.386105844062063e-08,2.435096393432133e-06,1.4085499434533932e-13,7.200375394258006e-10,2.7821564012618364e-14
2.658102479541587e-07,0.0006651577600000001,0.2,0.0,0.0016280846550847375,0.20006169554355463,0.19962534102495677,0.20009708898586143,0.19988415925171396,3.0219652686002113e-09,3.2253152372912334e-09,1.65350655903051e-07,8.529565990535821e-15,3.333099597484501e-05,2.9299806204788824e-12,2.9696984214080574e-11,2.565298553746452e-05,0.00027009318101299523,1.0238633723375663e-07,1.8778472093399668e-07,4.3149384031790936e-13,1.7726230517041735e-11,2.1252258417639954e-16,2.9966674951956053e-09,1.7088559152710897e-14,2.0238538283337956e-17,2.9155632344020846e-10,1.7528659365894768e-06,2.5440523981787547e-09,6.019016599840459e-10,1.033893734822196e-10,1.5978603149723644e-08,4.360633640726917e-12,8.472751033824293e-08,2.5339897931761553e-06,1.409389000745607e-13,7.449596825235806e-10,2.7828244655440826e-14
2.7576613222312567e-07,0.0006651577600000001,0.2,0.0,0.0016280884805004458,0.2000646273938198,0.1996214308975994,0.20010073164496336,0.19988078343355467,3.116771456541135e-09,3.346718402645683e-09,1.706072253529103e-07,8.85360918690497e-15,3.333131736608611e-05,2.9304277866276015e-12,2.969874630611288e-11,2.5652612664095733e-05,0.0002700885254889637,1.0238828234784407e-07,1.8779198107255875e-07,4.3150520581994813e-13,1.7725834061902034e-11,2.1465543954555516e-16,2.9969515209451587e-09,1.7090109570082187e-14,2.0239967679230612e-17,2.9163912652321967e-10,1.8198851748762617e-06,2.5443280811276355e-09,6.021531716792742e-10,1.034309110967805e-10,1.5983588393996886e-08,4.362440512117973e-12,8.559397100625778e-08,2.6329068037519455e-06,1.410221430405467e-13,7.696580127336259e-10,2.783485565235656e-14
2.8572201649209263e-07,0.0006651577600000001,0.2,0.0,0.001628092305989482,0.20006755910949478,0.19961752085172282,0.2001043742208648,0.19987740776808902,3.2103222341616196e-09,3.4680908878047443e-09,1.757977967710238e-07,9.177695004168253e-15,3.3331638749962384e-05,2.9308700934417555e-12,2.9700476910701797e-11,2.5652239808793175e-05,0.0002700838700684929,1.0239022748097989e-07,1.8779911280750937e-07,4.3151657211861065e-13,1.7725437743470396e-11,2.167876388381899e-16,2.997231455060268e-09,1.7091640322117244e-14,2.0241369371075824e-17,2.9172084746611134e-10,1.8869273389197869e-06,2.544600117241173e-09,6.024050514681254e-10,1.0347250322905413e-10,1.5988514295803743e-08,4.364245367063466e-12,8.646044024839325e-08,2.7318471125946273e-06,1.41104731227946e-13,7.941346540256776e-10,2.7841397905645302e-14
2.956779007610596e-07,0.0006651577600000001,0.2,0.0,0.0016280961315497066,0.2000704906910679,0.19961361088763327,0.20010801671331702,0.1998740322546587,3.3026342033113337e-09,3.589432579252005e-09,1.8092319733089703e-07,9.501822843930653e-15,3.333196012643376e-05,2.9313076020329145e-12,2.9702176446871576e-11,2.5651866971446876e-05,0.0002700792147515633,1.0239217263236847e-07,1.878061177871845e-07,4.31527939201499e-13,1.7725041560315367e-11,2.1891918173817808e-16,2.9975073496158188e-09,1.7093151659597555e-14,2.024274371258639e-17,2.918014998957834e-10,1.953992138424289e-06,2.544868552879355e-09,6.026572950016774e-10,1.0351414922148355e-10,1.599338160273325e-08,4.366048232520713e-12,8.732691787086945e-08,2.830810411062634e-06,1.411866725295481e-13,8.183917102134969e-10,2.7847872305512696e-14
3.0563378503002656e-07,0.0006651577600000001,0.2,0.0,0.0016280999571790045,0.20007342213902155,0.1996097010056331,0.2001116591220746,0.19987065689261355,3.3937237462396097e-09,3.7107433651030853e-09,1.859842438423626e-07,9.82599211537173e-15,3.333228149546084e-05,2.9317403727423014e-12,2.9703845327783896e-11,2.5651494151948255e-05,0.00027007455953815927,1.023941178012262e-07,1.8781299763835484e-07,4.3153930705638467e-13,1.7724645511022942e-11,2.2105006793602194e-16,2.9977792560161377e-09,1.7094643830055616e-14,2.0244091052911682e-17,2.918810972669743e-10,2.021079286735447e-06,2.545133433805765e-09,6.029098979845033e-10,1.0355584842458196e-10,1.5998191052902075e-08,4.367849135089745e-12,8.819340368231402e-08,2.929796394388464e-06,1.412679747472477e-13,8.424312651460334e-10,2.7854279730260252e-14
3.155896692989935e-07,0.0006651577600000001,0.2,0.0,0.0016281037828752868,0.20007635345383207,0.19960579120602087,0.20011530144689502,0.19986728168131151,3.483607028502804e-09,3.832023135084028e-09,1.9098174288146256e-07,1.0150202235149007e-14,3.3332602857005106e-05,2.932168465150355e-12,2.970548396083158e-11,2.565112135018983e-05,0.00027006990442826617,1.0239606298677747e-07,1.878197539665154e-07,4.3155067567117927e-13,1.7724249594195624e-11,2.2318029712876083e-16,2.998047225003829e-09,1.7096117077819004e-14,2.0245411736698437e-17,2.919596528644588e-10,2.088188500794689e-06,2.5453948051953712e-09,6.031628561736982e-10,1.0359760019678002e-10,1.6002943375075926e-08,4.3696481010166015e-12,8.905989749360181e-08,3.0288047616300815e-06,1.413486455929167e-13,8.662553828969897e-10,2.7860621046453257e-14
3.255455535679605e-07,0.0006651577600000001,0.2,0.0,0.0016281076086365,0.20007928463596975,0.1996018814890911,0.2001189436875392,0.1998639066201186,3.5723000018284556e-09,3.953271780510025e-09,1.9591649091850683e-07,1.047445262730273e-14,3.333292421102798e-05,2.9325919380863212e-12,2.970709274772622e-11,2.5650748566065677e-05,0.00027006524942186234,1.0239800818825457e-07,1.8782638835617453e-07,4.315620450339324e-13,1.772385380845372e-11,2.2530986901991116e-16,2.9983113066685504e-09,1.7097571644053126e-14,2.0246706104151086e-17,2.920371798052052e-10,2.1553195010941382e-06,2.545652711642254e-09,6.034161653781138e-10,1.0363940390431176e-10,1.6007639288788757e-08,4.3714451561976515e-12,8.992639911783296e-08,3.1278352156228554e-06,1.4142869268932468e-13,8.898661079523604e-10,2.7866897109089715e-14
3.3550143783692745e-07,0.0006651577600000001,0.2,0.0,0.001628111434460612,0.20008221568589923,0.1995979718551348,0.200122585843771,0.19986053170840853,3.6598184069455033e-09,4.074489194264415e-09,2.007892744446936e-07,1.0798742723161775e-14,3.333324555749132e-05,2.9330108496381722e-12,2.970867208457657e-11,2.5650375799471528e-05,0.00027006059451893156,1.0239995340490456e-07,1.8783290237114273e-07,4.315734151328808e-13,1.7723458152434912e-11,2.274387833193882e-16,2.9985715504555432e-09,1.7099007766801984e-14,2.0247974491088408e-17,2.9211369104049693e-10,2.222472011632066e-06,2.5459071971673546e-09,6.036698214578197e-10,1.0368125892113432e-10,1.6012279504461514e-08,4.373240326184889e-12,9.079290837038606e-08,3.226887462931971e-06,1.4150812357115934e-13,9.132654653963667e-10,2.7873108761762483e-14
3.454573221058944e-07,0.0006651577600000001,0.2,0.0,0.0016281152603456078,0.20008514660407917,0.19959406230443894,0.2001262279153573,0.19985715694556302,3.7461777763742225e-09,4.195675270777968e-09,2.056008700970261e-07,1.1123071961250824e-14,3.333356689635849e-05,2.933425257161738e-12,2.971022236198039e-11,2.565000305030382e-05,0.00027005593971946587,1.0240189863598293e-07,1.87839297554809e-07,4.3158478595640187e-13,1.7723062624791416e-11,2.295670397433933e-16,2.9988280051740688e-09,1.7100425681030956e-14,2.0249217229001475e-17,2.921891993580559e-10,2.289645759868944e-06,2.54615830522596e-09,6.039238203231618e-10,1.0372316462877829e-10,1.601686472351937e-08,4.375033636189144e-12,9.165942506890724e-08,3.3259612138055485e-06,1.4158694568586671e-13,9.364554610954908e-10,2.7879256836816e-14
3.554132063748614e-07,0.0006651577600000001,0.2,0.0,0.0016281190862895156,0.20008807739096252,0.19959015283728707,0.20012986990206794,0.19985378233097129,3.831393437181955e-09,4.316829906008473e-09,2.103520447817801e-07,1.1447439787198666e-14,3.3333888227592654e-05,2.9338352172895296e-12,2.971174396511523e-11,2.564963031846025e-05,0.00027005128502344245,1.024038438807464e-07,1.8784557543041444e-07,4.315961574929597e-13,1.7722667224192315e-11,2.3169463801436884e-16,2.9990807190059777e-09,1.7101825618669325e-14,2.0250434645114215e-17,2.922637173841372e-10,2.356840476684009e-06,2.546406078715023e-09,6.041781579338279e-10,1.037651204162057e-10,1.6021395638506097e-08,4.37682511108323e-12,9.252594903324089e-08,3.4250561821283747e-06,1.4166516639444905e-13,9.594380818808853e-10,2.788534215551098e-14
3.6536909064382834e-07,0.0006651577600000001,0.2,0.0,0.001628122912290389,0.20009100804699673,0.19958624345395892,0.20013351180367586,0.19985040786403022,3.915480513700139e-09,4.437952997420572e-09,2.1504355579632996e-07,1.177184565364776e-14,3.333420955115625e-05,2.9342407859407095e-12,2.9713237273801695e-11,2.5649257603840868e-05,0.00027004663043083755,1.0240578913846976e-07,1.8785173750133152e-07,4.316075297312251e-13,1.7722271949325598e-11,2.33821577860958e-16,2.9993297395137864e-09,1.7103207808646932e-14,2.0251627062435942e-17,2.9233725758553113e-10,2.4240558963324057e-06,2.546650559980628e-09,6.044328302985845e-10,1.0380712567977994e-10,1.602587293319719e-08,4.378614775408194e-12,9.339248008538439e-08,3.524172085376224e-06,1.4174279297257584e-13,9.822152957289399e-10,2.789136552818223e-14
