Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123)
1.3817025397826927e-08,0.0004434385066666667,0.2,0.0,7.240571190501076e-06,0.19999956810532196,0.19870397949652527,0.20000000980878882,0.19999908453683096,2.6355248342299173e-18,8.530792911830837e-15,2.715149150836293e-16,1.0854054387004292e-24,8.828636929501275e-07,2.177398151032905e-19,6.9441568486667424e-15,9.053956303790676e-07,0.0012960093783514288,2.5750919261306204e-10,1.056409217127974e-09,2.2823976574463766e-15,1.3404237072837385e-12,1.5963247097078898e-20,1.2866950216911568e-14,1.525368398790409e-19,5.036548991819923e-19,1.2621237968279161e-15,2.812382364416928e-15,8.58674927000855e-13,7.249595487559948e-14,3.6297528560725896e-16,4.2977707668164246e-14,1.3578265606390964e-20,1.807330377377689e-17,7.768355846396688e-19,6.120617026966486e-22
1.383239079328619e-08,0.0004434385066666667,0.2,0.0,7.2402599206827656e-06,0.1999995686050361,0.19870397814675334,0.20000000981066976,0.19999908457492202,2.6424802157459092e-18,8.544059697129175e-15,2.7232411854027645e-16,1.0873628724714981e-24,8.818670338483085e-07,2.178738718364871e-19,6.952607930104734e-15,9.053556685366638e-07,0.001296010725282861,2.5749844498030875e-10,1.05737726321088e-09,2.279788015917815e-15,1.3412796349977418e-12,1.598454514895531e-20,1.2890910576736043e-14,1.5253056140539039e-19,-3.018609630813288e-19,1.2646095475431674e-15,2.8190235368449484e-15,8.595445881631216e-13,7.27100555416228e-14,3.6428091112303314e-16,4.3037215871009815e-14,1.360854677678241e-20,1.8173465155918013e-17,7.821623890865693e-19,6.144902678335964e-22
1.3847756188745453e-08,0.0004434385066666667,0.2,0.0,7.239950583146873e-06,0.19999956910328726,0.1987039768020913,0.20000000981255184,0.19999908461276086,2.6494483416627736e-18,8.557345602338122e-15,2.731349144249676e-16,1.0893220461011617e-24,8.8087330250604e-07,2.1800077860374103e-19,6.961069270327761e-15,9.053159576960732e-07,0.0012960120671026772,2.574877656936177e-10,1.0583458129453605e-09,2.277186242883833e-15,1.342134369306066e-12,1.6007284488751413e-20,1.2914227939462923e-14,1.525267690900893e-19,-3.387372529029859e-19,1.2670987137754929e-15,2.8256807478230193e-15,8.604145782823593e-13,7.292457251689964e-14,3.655896749263918e-16,4.309673443300257e-14,1.3638847064395854e-20,1.8274054805728543e-17,7.875186476519782e-19,6.169262068682904e-22
1.3863121584204715e-08,0.0004434385066666667,0.2,0.0,7.239643160594319e-06,0.19999956960008136,0.19870397546250787,0.20000000981443497,0.19999908465034985,2.6564292288227027e-18,8.57065065748088e-15,2.739473049336319e-16,1.0912829627590395e-24,8.79882487101012e-07,2.1813202139715756e-19,6.969540874369141e-15,9.052764955898504e-07,0.0012960134038422695,2.574771541377164e-10,1.059314864166387e-09,2.2745923225359217e-15,1.3429879151664697e-12,1.6031795345646587e-20,1.2937909257421992e-14,1.5252378804342832e-19,1.7042225686461174e-19,1.2695913113511668e-15,2.832354026538408e-15,8.612848980689749e-13,7.313950637582584e-14,3.6690158104967816e-16,4.315626349601924e-14,1.3669392352925216e-20,1.8375074091522413e-17,7.929044860760342e-19,6.193696235891327e-22
1.3876950440118053e-08,0.0004434385066666667,0.2,0.0,7.23936810346446e-06,0.1999995700459551,0.1987039742611992,0.20000000981613075,0.19999908468396813,2.6627229558258867e-18,8.582641566586166e-15,2.746798216143559e-16,1.0930492807325678e-24,8.789932366409391e-07,2.182504140556504e-19,6.977174093774301e-15,9.052411905093463e-07,0.0012960146025900274,2.57467661144607e-10,1.0601874412611547e-09,2.27226448284663e-15,1.343755089201383e-12,1.6052202103301578e-20,1.2959270502511321e-14,1.5252007415151138e-19,1.2333823191298656e-23,1.2718376059938356e-15,2.8383737394668047e-15,8.620684683906263e-13,7.333330376030658e-14,3.680849870887098e-16,4.3209848751108637e-14,1.3696867353571737e-20,1.8466359921270092e-17,7.97777135684606e-19,6.215750577181298e-22
1.389077929603139e-08,0.0004434385066666667,0.2,0.0,7.239094571271249e-06,0.19999957049065764,0.19870397306395654,0.20000000981782737,0.19999908471738742,2.669027048771497e-18,8.59464795351147e-15,2.754136333335e-16,1.0948170148055254e-24,8.78106330033184e-07,2.183685539350681e-19,6.9848156271795586e-15,9.052060834698016e-07,0.0012960157972704953,2.5745822208017844e-10,1.0610604248401465e-09,2.269942946198769e-15,1.3445212971489707e-12,1.6073025181948642e-20,1.2980601192828908e-14,1.5251680078632318e-19,-1.7484901699888245e-21,1.2740866859213503e-15,2.84440651232095e-15,8.62852307177052e-13,7.352743970658437e-14,3.692709450982292e-16,4.3263442736192584e-14,1.3724420521903808e-20,1.8557995869860083e-17,8.026739393843097e-19,6.237865368016202e-22
1.3904608151944728e-08,0.0004434385066666667,0.2,0.0,7.238822551797111e-06,0.19999957093419324,0.1987039718707575,0.2000000098195249,0.19999908475060932,2.6753415211780365e-18,8.606669841478448e-15,2.761487417020423e-16,1.0965861681430525e-24,8.772217587905644e-07,2.1848720552842036e-19,6.99246547857216e-15,9.051711728701214e-07,0.0012960169879059806,2.5744883650847216e-10,1.0619338146186565e-09,2.2676276923345228e-15,1.3452865408155948e-12,1.6093907741377012e-20,1.3001980799777637e-14,1.5251394808931374e-19,9.96258599662133e-21,1.276338557833096e-15,2.850452366519225e-15,8.636364158135342e-13,7.372191463835841e-14,3.704594576949031e-16,4.331704555509859e-14,1.3752057560944734e-20,1.8649982942158068e-17,8.075949896759177e-19,6.260040838801423e-22
1.3918437007858065e-08,0.0004434385066666667,0.2,0.0,7.238552032945842e-06,0.1999995713765661,0.19870397068157994,0.20000000982122332,0.19999908478363548,2.6816663865757636e-18,8.618707241895842e-15,2.76885148331386e-16,1.098356744003902e-24,8.763395144627508e-07,2.186060076134135e-19,7.0001236510336105e-15,9.051364571250391e-07,0.001296018174518615,2.5743950399963916e-10,1.0628076103162072e-09,2.265318697727599e-15,1.3460508218085215e-12,1.6114706162239145e-20,1.3023375621025659e-14,1.5251112104181678e-19,-1.0315382376087374e-20,1.2785932285952797e-15,2.8565113235194032e-15,8.644207956514262e-13,7.391672897919515e-14,3.716505279722856e-16,4.3370657312113736e-14,1.3779754278940534e-20,1.8742322145367726e-17,8.12540379325554e-19,6.282277065065206e-22
1.3932265863771402e-08,0.0004434385066666667,0.2,0.0,7.238283002741254e-06,0.19999957181778047,0.19870396949640198,0.20000000982292263,0.1999990848164674,2.6880016581992713e-18,8.630760171330943e-15,2.776228548351322e-16,1.1001287451431813e-24,8.754595886409346e-07,2.187251452653046e-19,7.007790148392406e-15,9.051019346650205e-07,0.0012960193571303529,2.5743022412770204e-10,1.063681811331808e-09,2.2630159373962697e-15,1.3468141398986317e-12,1.613560940571827e-20,1.3044800996874808e-14,1.5250849990964812e-19,3.854243939762938e-21,1.2808507022052376e-15,2.8625834048175655e-15,8.652054478577359e-13,7.411188315183834e-14,3.728441592892974e-16,4.3424278111094044e-14,1.3807524072709043e-20,1.883501448903679e-17,8.175102013653134e-19,6.304574215234642e-22
1.394609471968474e-08,0.0004434385066666667,0.2,0.0,7.238015449325854e-06,0.19999957225784046,0.19870396831520176,0.20000000982462277,0.1999990848491067,2.6943473495427177e-18,8.642828639562077e-15,2.783618628299081e-16,1.1019021739911514e-24,8.745819729570491e-07,2.188445838387931e-19,7.0154649738021e-15,9.050676039363061e-07,0.0012960205357629754,2.5742099646961376e-10,1.0645564173351523e-09,2.2607193873451e-15,1.347576494654245e-12,1.6156478736689977e-20,1.3066255114798679e-14,1.5250604574732244e-19,1.1763272352599601e-21,1.283110981506398e-15,2.868668631951887e-15,8.659903733459557e-13,7.430737757946912e-14,3.740403546673893e-16,4.3477908056405144e-14,1.383536323230386e-20,1.8928060985060465e-17,8.225045490938796e-19,6.326932416380923e-22
1.3959923575598077e-08,0.0004434385066666667,0.2,0.0,7.2377493609595355e-06,0.1999995726967503,0.19870396713795777,0.20000000982632382,0.1999990848815548,2.7007034739830816e-18,8.65491264706973e-15,2.7910217393428367e-16,1.1036770330560833e-24,8.737066590823018e-07,2.189642990476612e-19,7.02314812934465e-15,9.050334634005253e-07,0.0012960217104380912,2.57411820606874e-10,1.0654314278626167e-09,2.2584290240795067e-15,1.3483378867683663e-12,1.6177354599831146e-20,1.3087735159250855e-14,1.5250378298205808e-19,-2.504847611740998e-21,1.285374068189402e-15,2.8747670265045626e-15,8.667755731099528e-13,7.450321268615031e-14,3.752391169104338e-16,4.353154725293219e-14,1.3863272087616296e-20,1.902146264768699e-17,8.275235160771447e-19,6.349351803881321e-22
1.3973752431511414e-08,0.0004434385066666667,0.2,0.0,7.237484726018277e-06,0.19999957313451408,0.19870396596464848,0.20000000982802577,0.1999990849138133,2.7070700449068203e-18,8.66701220181026e-15,2.798437897681404e-16,1.1054533250553144e-24,8.728336387270936e-07,2.190843165894529e-19,7.030839617843507e-15,9.049995115346062e-07,0.001296022881177137,2.574026961260326e-10,1.0663068424527193e-09,2.2561448240803944e-15,1.3490983171504882e-12,1.6198262679763592e-20,1.3109243692658472e-14,1.525016776752299e-19,1.8312863674978515e-21,1.2876399665904743e-15,2.880878610100824e-15,8.675610482514189e-13,7.46993888965069e-14,3.764404490589247e-16,4.358519580494028e-14,1.3891251244044032e-20,1.9115220493524452e-17,8.325671961488308e-19,6.371832524200691e-22
1.3987581287424752e-08,0.0004434385066666667,0.2,0.0,7.23722153299285e-06,0.19999957357113599,0.19870396479525262,0.20000000982972854,0.19999908494588375,2.713447075758061e-18,8.679127313483323e-15,2.8058671195335764e-16,1.107231052715378e-24,8.719629036408039e-07,2.1920462460140844e-19,7.038539442443711e-15,9.049657468306253e-07,0.0012960240480013817,2.573936226174169e-10,1.0671826606981432e-09,2.253866763568972e-15,1.3498577859008527e-12,1.621916333571858e-20,1.3130779700111236e-14,1.5249974999309748e-19,-4.555204449314467e-22,1.2899086812783267e-15,2.8870034044077737e-15,8.683467998840066e-13,7.489590663554463e-14,3.776443543170692e-16,4.3638853816528285e-14,1.3919300223433543e-20,1.920933554154675e-17,8.376356834111137e-19,6.394374710319867e-22
1.4015238999251427e-08,0.0004434385066666667,0.2,0.0,7.236699427219021e-06,0.19999957444097044,0.19870396246811714,0.2000000098331368,0.19999908500946637,2.7262325708875214e-18,8.703404248201752e-15,2.8207648187676856e-16,1.1107908258407163e-24,8.702282564679299e-07,2.1944611724080162e-19,7.0539641131579735e-15,9.048987729513473e-07,0.001296026369989707,2.5737562689711407e-10,1.0689355063488302e-09,2.249328968014963e-15,1.3513738401896294e-12,1.6261008641830244e-20,1.3173934543133291e-14,1.5249640601193486e-19,5.468958743688433e-24,1.294454572947285e-15,2.8992927120362868e-15,8.699191369967222e-13,7.528996840307011e-14,3.8005989637825116e-16,4.374619863461123e-14,1.3975609335546354e-20,1.9398641331902423e-17,8.478474572621941e-19,6.439644047432154e-22
1.4042896711078101e-08,0.0004434385066666667,0.2,0.0,7.236182953812374e-06,0.1999995753062863,0.19870396015638447,0.20000000983654853,0.19999908507231434,2.7390600668155162e-18,8.72774351158278e-15,2.835714967230234e-16,1.114356373317975e-24,8.685026523340004e-07,2.196887733525128e-19,7.069422166881845e-15,9.048325299955507e-07,0.0012960286765698946,2.573578302448023e-10,1.0706899612900876e-09,2.2448154517678346e-15,1.3528860514349466e-12,1.630289680823673e-20,1.3217199469255844e-14,1.5249375571302192e-19,1.364668022627846e-21,1.2990117662432117e-15,2.9116351235770423e-15,8.714925927223627e-13,7.568540139949445e-14,3.824857673236354e-16,4.385358254024104e-14,1.403220073197714e-20,1.9589388218073545e-17,8.581595958406445e-19,6.48516093080373e-22
1.4070554422904776e-08,0.0004434385066666667,0.2,0.0,7.235672024704271e-06,0.1999995761671158,0.19870395785989042,0.20000000983996377,0.19999908513443923,2.7519296711033612e-18,8.752145149204062e-15,2.8507176954081663e-16,1.11792771590132e-24,8.667860266251421e-07,2.1993260259546845e-19,7.084913626663188e-15,9.047670064272384e-07,0.0012960309679061698,2.5734022952540337e-10,1.072446022022794e-09,2.2403260312612594e-15,1.3543944246547803e-12,1.6344814347016385e-20,1.3260575716126858e-14,1.52491779576222e-19,-1.6263430958279941e-21,1.3035802887757312e-15,2.9240308139050636e-15,8.730671752330399e-13,7.608220904328142e-14,3.8492199126567603e-16,4.396100636615115e-14,1.4089075044514263e-20,1.9781584437597043e-17,8.685728616921227e-19,6.530926482408908e-22
1.409821213473145e-08,0.0004434385066666667,0.2,0.0,7.2351665535446065e-06,0.19999957702349103,0.19870395557847334,0.2000000098433825,0.19999908519585236,2.7648414913935856e-18,8.776609221673374e-15,2.8657731340974763e-16,1.121504874647915e-24,8.650783153315661e-07,2.201775931986463e-19,7.10043851797456e-15,9.047021909369918e-07,0.0012960332441602108,2.573228216652414e-10,1.0742036850106512e-09,2.235860524800564e-15,1.3558989639198211e-12,1.638678557980301e-20,1.3304062466724413e-14,1.5249047907168966e-19,4.4923419943715295e-22,1.3081601720780522e-15,2.9364799585868535e-15,8.746428928786768e-13,7.648039476063182e-14,3.873685932926302e-16,4.4068470942949604e-14,1.4146232902556102e-20,1.997523826641275e-17,8.790880217178972e-19,6.576941831390301e-22
1.4125869846558126e-08,0.0004434385066666667,0.2,0.0,7.23466645566425e-06,0.19999957787544353,0.19870395331197396,0.20000000984680474,0.19999908525656487,2.7777956354614088e-18,8.801135799630534e-15,2.8808814144285243e-16,1.1250878708232626e-24,8.633794550402299e-07,2.204237498438081e-19,7.115996868933478e-15,9.046380724369948e-07,0.0012960355054911926,2.57305603648252e-10,1.075962946736208e-09,2.231418752424296e-15,1.3573996719138189e-12,1.6428791374294744e-20,1.3347660257978441e-14,1.5248985154910722e-19,3.650666332781333e-22,1.3127514436661628e-15,2.948982733882365e-15,8.762197541120787e-13,7.687996198718945e-14,3.898255982239373e-16,4.417597709982936e-14,1.420367582901303e-20,2.0170358019049016e-17,8.89705847195163e-19,6.6232081080215015e-22
1.41535275583848e-08,0.0004434385066666667,0.2,0.0,7.234171648038331e-06,0.19999957872300483,0.19870395106023575,0.20000000985023048,0.19999908531658753,2.7907922111703975e-18,8.82572494734075e-15,2.8960426678568915e-16,1.1286767255338137e-24,8.616893829298042e-07,2.2067106841783858e-19,7.131588707702928e-15,9.045746400559042e-07,0.0012960377520558387,2.572885725175693e-10,1.0777238036649654e-09,2.22700053614308e-15,1.3588965526291175e-12,1.6470834908160667e-20,1.3391368982635557e-14,1.524898895339187e-19,-5.552577331961906e-22,1.3173541289062578e-15,2.9615393167483364e-15,8.777977672590617e-13,7.7280914167184e-14,3.9229303042918013e-16,4.428352566545578e-14,1.4261404283609715e-20,2.0366952048811503e-17,9.004271137974482e-19,6.669726450033765e-22
1.4181185270211475e-08,0.0004434385066666667,0.2,0.0,7.233682049250305e-06,0.19999957956620604,0.19870394882310427,0.20000000985365962,0.19999908537593108,2.8038313264836815e-18,8.85037672428066e-15,2.911257026148949e-16,1.132271459699297e-24,8.600080367641786e-07,2.2091954965686664e-19,7.147214062178005e-15,9.045118831341272e-07,0.001296039984008468,2.5727172537498596e-10,1.0794862522586748e-09,2.2226056998868344e-15,1.3603896107513773e-12,1.651292329529298e-20,1.3435188875800156e-14,1.524905929015674e-19,3.8934869995206355e-22,1.3219682560780715e-15,2.974149884842148e-15,8.793769405073678e-13,7.768325475213947e-14,3.9477091467718307e-16,4.439111746759313e-14,1.4319419561895454e-20,2.056502874797233e-17,9.112526016151236e-19,6.716497999741635e-22
1.420884298203815e-08,0.0004434385066666667,0.2,0.0,7.233197579456845e-06,0.19999958040507795,0.19870394660042762,0.20000000985709226,0.199999085434606,2.8169130894783957e-18,8.8750911882542e-15,2.92652462138823e-16,1.1358720941925643e-24,8.583353548854385e-07,2.2116919210723556e-19,7.162872960564906e-15,9.044497912192662e-07,0.0012960422015010405,2.572550593777654e-10,1.0812502889896082e-09,2.2182340692589025e-15,1.3618788502425741e-12,1.6555047842571826e-20,1.3479120007967742e-14,1.5249195427329224e-19,6.201221611629844e-24,1.3265938541348916e-15,2.9868146165249885e-15,8.809572819943618e-13,7.808698720147179e-14,3.972592760090816e-16,4.449875333300488e-14,1.4377722429083638e-20,2.076459654795865e-17,9.221830951760074e-19,6.763523901830679e-22
1.4236500693864825e-08,0.0004434385066666667,0.2,0.0,7.2327181603535905e-06,0.19999958123965114,0.19870394439205608,0.20000000986052838,0.19999908549262257,2.8300376083252865e-18,8.899868398385306e-15,2.941845585982217e-16,1.1394786499241347e-24,8.566712762067429e-07,2.2141999454747007e-19,7.178565432032538e-15,9.043883540616313e-07,0.0012960444046832042,2.572385717375119e-10,1.0830159103168799e-09,2.213885471724329e-15,1.3633642751927603e-12,1.659721213882763e-20,1.3523162446189206e-14,1.5249397219740282e-19,-2.767138085269585e-22,1.331230950272345e-15,2.999533690864677e-15,8.825387998644419e-13,7.8492114983302e-14,3.9975813928536465e-16,4.4606434087408695e-14,1.4436313889767578e-20,2.096566391954266e-17,9.332193834660754e-19,6.8108053077772755e-22
1.4291816117518172e-08,0.0004434385066666667,0.2,0.0,7.2317741684972366e-06,0.19999958289602193,0.1987039400176414,0.20000000986741095,0.19999908560672047,2.8564153467753477e-18,8.949611295291814e-15,2.972648154456007e-16,1.14670960850551e-24,8.533686869191756e-07,2.219250772232535e-19,7.210051214127679e-15,9.04267404006479e-07,0.0012960487687035912,2.572061206440539e-10,1.0865518925925616e-09,2.2052566946154383e-15,1.3663237000495215e-12,1.668166081221218e-20,1.361158174498635e-14,1.5249995653519158e-19,4.549554232412403e-24,1.340539747732103e-15,3.0251355873395347e-15,8.85705397060026e-13,7.930657045731094e-14,4.047874717117328e-16,4.4821933560489464e-14,1.4554366418189547e-20,2.137233145846608e-17,9.556125225936681e-19,6.906139259177821e-22
1.4341599998806185e-08,0.0004434385066666667,0.2,0.0,7.23094109398174e-06,0.19999958437235446,0.19870393612813664,0.20000000987361713,0.19999908570725586,2.88030262366552e-18,8.994595100329295e-15,3.0005543241216524e-16,1.1532379312146231e-24,8.504251781453954e-07,2.2238361389515826e-19,7.2385035450686e-15,9.041606893973518e-07,0.001296052648835795,2.5717749775546186e-10,1.0897396604044327e-09,2.1975678733072433e-15,1.368974184103434e-12,1.6757796950573906e-20,1.3691541019176453e-14,1.52507546539634e-19,-1.7338411774960288e-22,1.3489572650312237e-15,3.04836495704988e-15,8.885594387378874e-13,8.004438738116086e-14,4.0935003841569586e-16,4.501604486750475e-14,1.4661610436678413e-20,2.17435465694831e-17,9.761361729057916e-19,6.992825285499326e-22
1.4391383880094198e-08,0.0004434385066666667,0.2,0.0,7.2301232327977085e-06,0.19999958583522123,0.19870393228275454,0.20000000987983435,0.1999990858058087,2.9043301164473998e-18,9.039783138277442e-15,3.028635484283746e-16,1.159785762875984e-24,8.475086191398593e-07,2.228458990887359e-19,7.26706513629389e-15,9.040559456051912e-07,0.0012960564848284687,2.5714941177195135e-10,1.0929325071575515e-09,2.1899510751508667e-15,1.371612382908773e-12,1.683405987920107e-20,1.3771862545043494e-14,1.5251720258185553e-19,2.1207597390429864e-22,1.3574124674457388e-15,3.0717732144891964e-15,8.914174168696168e-13,8.078677949264737e-14,4.139470217476131e-16,4.521031440634958e-14,1.4769804555275595e-20,2.2119753848485346e-17,9.970150744242512e-19,7.080357267877549e-22
