Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114),SX(156),C2H4X(145),C2H4O(72),CCO(143),SX(136),SX(115)
1.0708889260390522e-18,0.002217192533333333,0.2,0.0,0.00652519762066033,0.19999999999964885,0.1999999999985279,0.19999999999998827,0.1999999999972466,8.108383412467946e-56,1.460682102079298e-43,4.052671453768006e-86,6.240148372399907e-113,7.023810578726206e-13,1.6153194243821525e-19,3.81773503462733e-33,2.753416102451256e-12,1.4721261427496437e-12,1.1744346354127296e-14,3.523253372468796e-37,1.1583186183330745e-32,1.4371435395848127e-33,1.1191539684238102e-55,2.5130031499542427e-51,5.826920420656536e-69,8.353598118964228e-70,3.701481960356932e-84,1.1986029802627897e-115,1.3747828735096089e-66,1.101345670061089e-94,1.7159879800524644e-100,2.471306233756805e-97,1.3675089516210257e-103,2.84369723217691e-130,2.4015165317230253e-127,3.952904367145196e-134,4.796246249819572e-108,2.5798432679084673e-90,7.423654215413794e-119,2.4790042561577567e-131,2.8631639256774013e-118,8.17221133230195e-120,1.5485217000230574e-138,6.869907290736526e-117,1.2523623960059523e-114,1.3315324506854437e-137,2.0556600910916102e-119,6.18628500966269e-126
2.1417787598826645e-18,0.002217192533333333,0.2,0.0,0.006525197615720658,0.19999999999929766,0.19999999999705578,0.19999999999997653,0.1999999999944932,1.6216773999045155e-55,2.9213654439143146e-43,2.074597959766998e-83,1.277754712954143e-109,1.404762709742e-12,3.2306402148276827e-19,1.527095810407138e-32,5.506834474220796e-12,2.944253531924648e-12,2.348869868188922e-14,2.8186054814007117e-36,9.265170093723106e-32,1.1489809268971144e-32,4.500710751658137e-55,8.04040526050937e-50,7.457126076825965e-67,1.0690733993119914e-67,1.894826993757409e-81,4.830341494098584e-112,1.7594585488311866e-64,5.637885543143157e-92,3.509775409657337e-97,2.489871556676324e-94,2.800159393024816e-100,9.236679973653399e-126,4.8400145722267315e-124,1.2910104862827671e-129,9.823713777733463e-105,1.3206440649954485e-87,6.080381770487033e-115,4.060878642166266e-127,2.3377536495343728e-114,6.68765067952471e-116,5.066710506661209e-134,2.813412699702371e-113,5.128762474903185e-111,4.3585892128633836e-133,8.40908696071189e-116,5.065954137287854e-122
4.283558427569889e-18,0.002217192533333333,0.2,0.0,0.0065251976058413146,0.19999999999859527,0.19999999999411153,0.19999999999995305,0.19999999998898635,3.2433574019107372e-55,5.842732175881933e-43,1.061942679786187e-80,7.28416756289533e-106,2.8095260092221177e-12,6.461281785935492e-19,6.108391788676135e-32,1.1013671023409462e-11,5.888508305737183e-12,4.6977391390876327e-14,2.2548854935216816e-35,7.410794309993522e-31,9.188843105126034e-32,1.8777050122365744e-54,2.5724669554589438e-48,9.542858420544229e-65,1.3681640592827102e-65,9.699743118511559e-79,1.998638100160872e-108,2.2517029088631796e-62,2.8859155240165534e-89,1.9992017338963255e-93,2.575585711195567e-91,1.596209025590481e-96,8.404718413259194e-121,4.837586379139764e-124,1.1720844998614152e-124,2.0165640679238857e-101,6.760092386327811e-85,1.3863238297970794e-110,1.851535918950275e-122,5.2970452157889545e-110,1.522126439232974e-111,4.608873701240964e-129,3.207026048416104e-109,5.846307183616605e-107,3.9680277431792e-128,9.578405756768925e-112,3.6710206325230984e-117
8.567117762944338e-18,0.002217192533333333,0.2,0.0,0.0065251975860826286,0.1999999999971905,0.19999999998822302,0.19999999999990606,0.1999999999779727,6.486837710826876e-55,1.1685467188516526e-42,5.434898000508622e-78,1.4916471063495102e-102,5.619052591147791e-12,1.2922564889016919e-18,2.4433623880274134e-31,2.2027343344385205e-11,1.1777017835212354e-11,9.395472902275188e-14,1.8039088302982818e-34,5.9268349916254895e-30,7.349762862027934e-31,9.990380415536846e-54,8.229427005253883e-47,1.220980174911408e-62,1.7507260711356102e-63,4.9647825931337905e-76,8.438447218230301e-105,2.8813188790163314e-60,1.4769808398784858e-86,4.093220651114826e-90,2.7186072174038924e-88,3.2687064495300347e-93,2.744496781596485e-116,-5.1095997278339385e-124,3.7938518767528796e-120,4.1410591215526804e-98,3.4597323038534455e-82,1.1356546934081833e-106,3.0338438974965493e-118,4.286224351184665e-106,1.2425724626143648e-107,1.5026136285798784e-124,1.3136708849981434e-105,2.394780534709679e-103,1.2957293936254468e-123,3.922925018532818e-108,3.005487528066342e-113
1.7134236433693237e-17,0.002217192533333333,0.2,0.0,0.006525197546565259,0.19999999999438098,0.199999999976446,0.1999999999998121,0.19999999995594533,1.2981484422571824e-54,2.3370986758848567e-42,2.780450659842124e-75,3.0524581562358665e-99,1.123810568686088e-11,2.584513093863356e-18,9.773492602397623e-31,4.4054684876730736e-11,2.3554036821563112e-11,1.8790921314249614e-13,1.4431272260534445e-33,4.7387277517212066e-29,5.879109816220252e-30,1.193009947768081e-52,2.6319177250574764e-45,1.561608129153131e-60,2.2396580806397807e-61,2.540526263425514e-73,3.671645215971723e-101,3.685996894017222e-58,7.55618120242551e-84,8.375234640846238e-87,2.9572477734029503e-85,6.688974634639727e-90,8.924089042925164e-112,-3.9567755904219735e-120,1.2126191513316054e-115,8.526669235136125e-95,1.7699678503985297e-79,9.29593004252231e-103,4.9666888166722344e-114,3.4247984394745305e-102,1.0100964058292735e-103,4.871747487938122e-120,5.376507888415869e-102,9.80120413786595e-100,4.2132339791485273e-119,1.6054343566700773e-104,2.4587442669716973e-109
2.5701355104442136e-17,0.002217192533333333,0.2,0.0,0.006525197507047893,0.19999999999157145,0.19999999996466897,0.19999999999971815,0.19999999993391798,1.9506140246948095e-54,3.505665988064257e-42,2.419828275304459e-74,1.9487213952300793e-98,1.685715871443571e-11,3.876769683169136e-18,2.076874377464794e-30,6.608202329947077e-11,3.5331055735314306e-11,2.818635061186207e-13,4.284284075263692e-33,1.40636730624385e-28,1.7452831791223858e-29,4.9460301546531695e-52,1.2588911518803906e-44,1.0497134694400605e-59,1.505599415382249e-60,2.211136484973898e-72,4.3366347098263374e-100,2.477893839617824e-57,6.576167266368012e-83,5.346950713225458e-86,2.9022704580449057e-84,4.270406411350157e-89,9.253364265577023e-111,3.602928920691861e-113,1.2519882404196207e-114,9.086383363710267e-94,1.5404046696572736e-78,7.792883568057536e-102,4.6597735354492543e-113,2.8547155949878965e-101,8.453822770779401e-103,5.048829582835959e-119,3.9693073668639624e-101,7.235922025961701e-99,4.368691160795985e-118,1.185256058017907e-103,1.3330503116576131e-108
3.426847377519103e-17,0.002217192533333333,0.2,0.0,0.006525197467530531,0.19999999998876192,0.19999999995289194,0.1999999999996242,0.19999999991189063,2.611839093963464e-54,4.674272915538652e-42,1.4453917316956596e-73,2.2643355532251838e-97,2.2476211673872273e-11,5.1690262568177696e-18,3.542915306659682e-30,8.810935861260572e-11,4.710807457646591e-11,3.7581760795151394e-13,9.335229627723378e-33,3.0635318349344116e-28,3.802757652786183e-29,1.5393053594100227e-51,4.16559323431946e-44,4.828778611618533e-59,6.926215110350994e-60,1.3207921115665332e-71,3.4560276468703747e-99,1.139906623035624e-56,3.928034686752647e-82,6.212599957864513e-85,1.8839762955570433e-83,4.96194049011914e-88,1.0735432076362173e-109,2.438550497532534e-112,1.454691254862206e-113,6.743283944586774e-93,9.20100914635769e-78,8.768116446214418e-101,5.1994798727049885e-112,3.2150958143547766e-100,9.514400151719635e-102,5.857298967273763e-118,4.384297296692942e-100,7.992435569597104e-98,5.068403944414157e-117,1.3091351917928635e-102,2.799881587026597e-107
5.140271111668883e-17,0.002217192533333333,0.2,0.0,0.0065251973884958145,0.19999999998314286,0.1999999999293379,0.1999999999994363,0.19999999986783598,4.0094236295376803e-54,7.011783521561362e-42,3.4051799993653096e-72,2.017679264641662e-95,3.371431743282904e-11,7.75353936736372e-18,7.335201939596106e-30,1.3216402194082424e-10,7.066211208838241e-11,5.637253630170422e-13,2.7097291967007604e-32,8.888405359490137e-28,1.1037731856667155e-28,8.58961413425322e-51,2.429344031366642e-43,5.8798625208487815e-58,8.434295626742988e-59,3.1117979541961926e-70,1.589633432220369e-97,1.3881047978529682e-55,9.25412497686806e-81,5.535398986923553e-83,5.0880953267430585e-82,4.421347776713868e-86,2.2687207726490723e-107,4.4287000974056665e-111,3.0916040564981416e-111,2.8005586184438645e-91,2.167647331943331e-76,1.350111194482401e-98,7.978659006647242e-110,4.952365987153575e-98,1.4651809595624829e-99,1.2379687302986098e-115,4.075721816772259e-98,7.429912279083949e-96,1.07110672099649e-114,1.2170059276868788e-100,7.30474769845275e-105
6.853694845818663e-17,0.002217192533333333,0.2,0.0,0.006525197309461109,0.1999999999775238,0.19999999990578385,0.1999999999992484,0.1999999998237813,5.634836615560073e-54,9.350048411141008e-42,2.129217725192925e-71,1.8192087974206564e-94,4.495242294121703e-11,1.033805242032021e-17,1.2475334941276668e-29,1.762186738339194e-10,9.421614933332444e-11,7.516324151839573e-13,5.925872130059297e-32,1.9430023315573405e-27,2.4137406882245117e-28,2.822585608203245e-50,8.08051925976622e-43,2.718089334999247e-57,3.899258232489614e-58,1.945843566720023e-69,1.4264399784495702e-96,6.417346874452169e-55,5.7865466298734565e-80,4.990793597331918e-82,3.6962350159962e-81,3.986433042884795e-85,3.320631773087939e-106,3.947069177050126e-110,4.520891423337424e-110,2.3135568664350435e-90,1.355401587027714e-75,1.491342371038095e-97,9.418367017132186e-109,5.441631864312829e-97,1.6159869469355154e-98,1.811397912926585e-114,4.0255747966849964e-97,7.338495863827025e-95,1.56773419861258e-113,1.2020348117816123e-99,8.763637584673062e-104
8.567118579968443e-17,0.002217192533333333,0.2,0.0,0.006525197230426419,0.19999999997190473,0.1999999998822298,0.19999999999906048,0.19999999977972668,7.836302956171156e-54,1.168998214128418e-41,1.0268353412304245e-70,1.328028296610147e-93,5.6190528181138443e-11,1.2922565411565042e-17,1.9059614543642834e-29,2.2027331347509964e-10,1.1777018629222248e-10,9.395387142478065e-13,1.1117742535312183e-31,3.643770703686173e-27,4.528347243974909e-28,7.567059748208885e-50,2.1781328899707234e-42,9.958958379636688e-57,1.4287694383984976e-57,9.384681038761245e-69,1.0254776143816661e-95,2.3514500847142273e-54,2.790650789321203e-79,3.6431807865384015e-81,2.029832306038754e-80,2.9101032396822754e-84,3.6106229841530734e-105,2.259757292809008e-109,4.914349636815625e-109,1.4705123823681976e-89,6.536539998789413e-75,1.3259730039397275e-96,8.982043966297202e-108,4.827761695131762e-96,1.4358855174951157e-97,1.9687695440403385e-113,3.064192049326207e-96,5.585925467504652e-94,1.704644671382925e-112,9.149733967858961e-99,8.970897627394648e-103
1.1993966048268002e-16,0.002217192533333333,0.2,0.0,0.006525197072357079,0.19999999996066664,0.19999999983512173,0.19999999999868467,0.19999999969161744,2.114274679012855e-53,1.6386241790014229e-41,5.240298063648195e-69,1.7076369482701543e-91,7.866673783871777e-11,1.8091591204986024e-17,3.665149522568168e-29,3.083825552321405e-10,1.6487825933391907e-10,1.3153490057783143e-12,3.0420168459328296e-31,9.957806379200457e-27,1.2389234471083026e-27,4.436247442921324e-49,1.2824228965407035e-41,1.538844977484425e-55,2.2088396940318983e-56,4.7919996953531266e-67,5.985080600459652e-93,3.635284475616617e-53,1.4243976741038211e-77,4.68402499190257e-79,2.577157495303727e-78,3.74196858351421e-82,1.703761294354382e-101,3.0724467240255265e-109,2.1956230225271458e-105,3.1375398083820287e-87,3.335800066623755e-73,9.723995437400926e-94,1.3908590111854512e-104,3.3181376622825797e-93,1.0328368780623514e-94,9.231279287938089e-110,8.059410503874863e-94,1.4692051969445128e-91,8.043790230550598e-109,2.407266473974788e-96,3.159799824619679e-100
1.5420813516567562e-16,0.002217192533333333,0.2,0.0,0.006525196914287794,0.19999999994942855,0.19999999978801367,0.19999999999830886,0.19999999960350826,6.201912458691528e-53,2.1123446330829504e-41,3.737950748020568e-68,1.5866162819561482e-90,1.0114294640591148e-10,2.3260616747635616e-17,6.010919636104727e-29,3.9649174722770447e-10,2.1198633121383996e-10,1.6911562385972303e-12,6.412941466845376e-31,2.096911768361573e-26,2.6115891966042735e-27,1.4938145046779747e-48,4.321668214202572e-41,7.828632881039789e-55,1.1240134304433038e-55,3.418870473123022e-66,6.637512725485287e-92,1.8498905790765073e-52,1.0161028414202794e-76,4.351953309780265e-78,2.2775293293806397e-77,3.4767747053029365e-81,2.3478507345017743e-100,5.939436600658601e-106,3.000547516575181e-104,2.9504356429336758e-86,2.379448529829385e-72,1.122902233196322e-92,1.786831942687996e-103,3.779899802452432e-92,1.1877761480214879e-93,1.2709381215423225e-108,8.523971269217219e-93,1.55389317605457e-90,1.1084663563937334e-107,2.546121341926993e-95,3.3969412042926874e-99
2.227450845316668e-16,0.002217192533333333,0.2,0.0,0.006525196598149389,0.19999999992695233,0.19999999969379753,0.19999999999755724,0.19999999942729002,5.5718205898100126e-52,3.099372972506091e-41,1.6576608877267374e-66,1.7205446589715858e-88,1.4609536026959983e-10,3.359866708030929e-17,1.2462081449781346e-28,5.727099819555217e-10,3.062024714888462e-10,2.4427615295177637e-12,1.9561459969715414e-30,6.379609643654265e-26,7.964661319389597e-27,1.019824740756611e-47,2.9488166329763307e-40,1.3050031892592714e-53,1.875579539546928e-54,1.5177547606724575e-64,2.0052067220098595e-89,3.0868226909278674e-51,4.508430188988811e-75,4.718526580846565e-76,2.319656420887151e-75,3.7702668109916944e-79,2.293591360752476e-97,1.842071392706731e-103,2.7347137618364663e-101,3.8343914034156364e-84,1.0551951379379851e-70,3.6475729427926583e-90,1.0445331249077683e-100,1.1128469592648138e-89,3.739324310352197e-91,1.2349440659022514e-105,1.627230342473263e-90,2.96638997244049e-88,1.0828504046382846e-104,4.8621943796608855e-93,8.309889471144077e-97
3.598189832636492e-16,0.002217192533333333,0.2,0.0,0.006525195965873241,0.19999999988199993,0.1999999995053653,0.19999999999605403,0.19999999907485416,1.2579294249722686e-50,5.674432239528183e-41,2.0161049789298555e-64,5.354418601132985e-86,2.3600017491427076e-10,5.427476473249926e-17,3.2403624815565577e-28,9.251458543634909e-10,4.946347380996389e-10,3.945935413598681e-12,8.487884046475119e-30,2.752344980446597e-25,3.4545183582649344e-26,1.2811597963323409e-46,3.6949725817975355e-39,5.013501379949052e-52,7.222754241584439e-53,1.8503633706978698e-62,2.1711333714227637e-86,1.1887326766436968e-49,5.4930207204231167e-73,1.4680296904484702e-73,7.7996516064619e-73,1.1733325713672742e-76,6.940946412670404e-94,1.2848502579634342e-100,7.30542926353187e-98,1.5682990934766042e-81,1.2833340007488052e-68,3.657029257727264e-87,2.0863994203799382e-97,9.214379810432729e-87,3.5059645446970865e-88,3.745949345783344e-102,1.0077306373411423e-87,1.837061585196613e-85,3.276965181991563e-101,3.0125727879008427e-90,6.117641097798814e-94
6.33966780727614e-16,0.002217192533333333,0.2,0.0,0.0065251947013235875,0.19999999979209515,0.19999999912850086,0.1999999999930478,0.19999999836998478,4.652289360953309e-49,2.317520793864621e-40,4.6297002990425e-62,3.6341685298471004e-83,4.1580975187312626e-10,9.562694796269391e-17,1.0044973129907797e-27,1.6300152110158581e-09,8.714992155649114e-10,6.952136398578409e-12,4.7986770490375004e-29,1.5376219167731218e-24,1.9513668067481704e-25,2.4403844353575166e-45,6.997589612101967e-38,3.2830011980274364e-50,4.752627812057434e-51,4.269633808380302e-60,5.505579464481915e-83,7.822267829397649e-48,1.2696007269276561e-70,9.958717378837112e-71,5.616452707151741e-70,7.963727325194757e-74,5.173323059323374e-90,2.0317206960995463e-97,4.55946960941057e-94,1.3747051936493015e-78,2.9468524922092434e-66,8.741169580078008e-84,9.965774446891412e-94,1.6324584247583119e-83,7.417377400079025e-85,2.895614599160359e-98,1.3664743692059287e-84,2.491040738675945e-82,2.442439714595159e-97,4.089090920269097e-87,1.129933831780168e-90
1.1822623756555434e-15,0.002217192533333333,0.2,0.0,0.006525192172234853,0.19999999961228568,0.1999999983747722,0.1999999999870359,0.1999999969602556,2.20213216286888e-47,3.632067392147238e-39,1.5114147602156664e-59,5.3091962953708915e-80,7.754286964683228e-10,1.783312659536794e-16,3.4924474765954606e-27,3.0397443717338797e-09,1.6252279474712555e-09,1.2963951289353534e-11,3.190776171506147e-28,9.983895577008188e-24,1.2952819618469326e-24,5.888959532189095e-44,1.6691639026972634e-36,2.8781882123073316e-48,4.206635629090964e-49,1.407204049053613e-57,2.327262757003003e-79,6.924643345513113e-46,4.2479848246065734e-68,1.4515696315212384e-67,6.366678946622556e-67,1.1634225119169989e-70,8.546994954924469e-86,5.959264399564591e-94,6.1288827569302e-90,2.1256167983500473e-75,9.61938007954525e-64,4.762151766840643e-80,1.085337551382532e-89,5.854060836578256e-80,3.285913567143024e-81,5.368633660499805e-94,3.9906375840281613e-81,7.274812527367193e-79,4.03524070770685e-93,1.1950770692907799e-83,1.2265683853703839e-86
2.2788535655114024e-15,0.002217192533333333,0.2,0.0,0.006525187114099671,0.19999999925266715,0.1999999968673158,0.1999999999750145,0.1999999941408355,1.1685380882372185e-45,9.296000997246453e-38,5.84922200341708e-57,7.75675174053185e-77,1.4946657483630394e-09,3.4373970667641003e-16,1.2980523809592645e-26,5.8591644833149275e-09,3.1326845191944045e-09,2.4985233179474095e-11,2.3204885368022532e-27,6.932889075368756e-23,9.387432585571864e-24,1.6021713801200622e-42,4.4418323996859105e-35,2.8910619297720984e-46,4.304761449520311e-47,5.547697169487428e-55,1.2996527202444407e-75,7.090114085329355e-44,1.8032109445520072e-65,2.1134347079087613e-64,9.223521628462477e-64,1.699764774983927e-67,1.351078437674834e-81,1.883325968794771e-89,7.915725876393116e-86,4.27451514430241e-72,3.72200815037675e-61,2.682593508118232e-76,1.2225670199724019e-85,1.9539514995612508e-76,1.3473784457397213e-77,1.0781614405101554e-89,1.1660660026848396e-77,2.1257051451641103e-75,6.378806675063051e-89,3.5010119235290604e-80,6.5590274654994646e-83
3.3754447553672615e-15,0.002217192533333333,0.2,0.0,0.00652518205602087,0.19999999889304917,0.19999999535986057,0.1999999999629962,0.19999999132146634,7.715406276077235e-45,5.016204130573168e-37,6.432572607679189e-56,1.055839905539597e-75,2.213901683855675e-09,5.091478852496629e-16,2.8490142833680674e-26,8.67853364904134e-09,4.6401399014737724e-09,3.7003385101393445e-11,7.169464327680658e-27,2.076677658990552e-22,2.8935427529661604e-23,8.744797140899518e-42,2.3991979340397663e-34,2.3461858429201485e-45,3.51347423706824e-46,6.127189752807298e-54,2.1852105359774767e-74,5.788365579367898e-43,2.0464579535658237e-64,2.8772940197904337e-63,1.2803736298046178e-62,2.313701354917699e-66,2.5340335293265514e-80,3.912741618797138e-88,1.451471407946915e-84,6.1808727238879555e-71,4.092910454102209e-60,4.438227996931317e-75,2.1852241152766616e-84,3.019668487960672e-75,2.1315865769307443e-76,2.0863840865557403e-88,1.7420341701033322e-76,3.1756793461952707e-74,1.1963867539511846e-87,5.2381578893897714e-79,8.524344830004626e-82
5.56862713507898e-15,0.002217192533333333,0.2,0.0,0.006525171940032405,0.1999999981738149,0.19999999234495372,0.19999999993896891,0.19999998568288085,1.59253029756388e-43,6.091564445556665e-36,9.026796929771683e-54,6.766306844537614e-73,3.6523702055754673e-09,8.399634423359054e-16,7.76140630720664e-26,1.4317119147595713e-08,7.655047097768535e-09,6.10303032173229e-11,3.2216404434762905e-26,8.643763275653403e-22,1.2922462408704947e-22,1.0999759719201782e-40,2.8989078600009074e-33,9.071114347643447e-44,1.399335012893596e-44,8.866869349053782e-52,4.818812429969569e-71,2.311442424319399e-41,4.124502305702744e-62,1.827965792356624e-60,6.995067788150261e-60,1.4827186889569419e-63,1.8235290365020494e-76,5.084115142034009e-84,9.081475716942588e-81,5.437277698696452e-68,5.741016663806452e-58,1.1441504895896769e-71,1.0433008858394231e-80,4.55127193447447e-72,3.720609778905903e-73,2.126833068806413e-84,2.0358037761988757e-73,3.711222609664065e-71,8.609476849532118e-84,6.169808182828501e-76,2.6871639688385416e-78
7.542491276819526e-15,0.002217192533333333,0.2,0.0,0.0065251628358355945,0.199999997526506,0.1999999896315416,0.19999999991735506,0.19999998060832813,7.1186401425225385e-43,2.3062569913587906e-35,7.423982550906622e-53,9.306450163251787e-72,4.946988056913882e-09,1.1376965209426471e-15,1.4249642054043487e-25,1.9391671870449627e-08,1.036845950666565e-08,8.264383307385634e-11,7.760829987346684e-26,1.979668695260535e-21,3.100095757391124e-22,4.250375419268298e-40,1.094176495244312e-32,5.194240394715835e-43,8.066316387966749e-44,7.340764718755146e-51,7.105985264991158e-70,1.3345072664108773e-40,3.905606515637941e-61,2.504183739171319e-59,7.864585345336395e-59,2.0393369375266744e-62,3.808810803645621e-75,1.0603776873030959e-82,1.8970110141293743e-79,7.195456752591481e-67,4.720622425163535e-57,1.971192120796052e-70,1.855856332906097e-79,7.730537323846877e-71,6.362568069477551e-72,4.49967438935783e-83,2.863636259112122e-72,5.220347218961033e-70,1.7982641239378346e-82,8.703526351581209e-75,5.651507331600052e-77
9.516355418560072e-15,0.002217192533333333,0.2,0.0,0.006525153731821434,0.19999999687919887,0.19999998691813337,0.1999999998957514,0.19999997553394047,2.3717029402446402e-42,6.505321994547445e-35,3.6378511602324586e-52,5.609827440908217e-71,6.2416022909284305e-09,1.4354287086640784e-15,2.2701075291700794e-25,2.4466059542944587e-08,1.3081868061969912e-08,1.0424723456766443e-10,1.5298945491685874e-25,3.713945503455264e-21,6.085500303028357e-22,1.2152519919770234e-39,3.077689584837266e-32,1.977521589943372e-42,3.1094352399416223e-43,3.623128847353349e-50,5.038343061597617e-69,5.151793344573153e-40,2.125247703244251e-60,1.5078772077368666e-58,4.730398609133483e-58,1.2292900088423411e-61,3.0919982964949014e-74,9.782933053828638e-82,1.5083711018888846e-78,4.850010650649152e-66,2.3127965680636668e-56,1.4590277089112255e-69,1.503211038584488e-78,5.0109865830128116e-70,4.2508420218436376e-71,3.874775489135541e-82,1.9988698153201184e-71,3.64389808579349e-69,1.4598383174072424e-81,6.08237566389387e-74,3.797443318227049e-76
1.1490219560300618e-14,0.002217192533333333,0.2,0.0,0.006525144627989912,0.19999999623189355,0.19999998420472898,0.19999999987415784,0.19999997045971787,6.325457218948512e-42,1.5207080719772764e-34,1.4677803673782156e-51,3.3064868877573823e-70,7.536212907554939e-09,1.7331599907941951e-15,3.3120032995228077e-25,2.9540282170108984e-08,1.5795272763753827e-08,1.258405122052931e-10,2.657152265714996e-25,6.153178668564051e-21,1.0525857944785145e-21,2.8895969731040824e-39,7.172264177928583e-32,6.181120206315049e-42,9.79961342052176e-43,1.4743159076770322e-49,3.032367122090521e-68,1.626755428105739e-39,9.711813764298912e-60,8.848954101850114e-58,2.3769728086485878e-57,7.245531011170422e-61,2.234847264638637e-73,7.311655422365798e-81,1.092800719832659e-77,2.828884433588391e-65,9.32950184366612e-56,9.643271332275883e-69,1.0582323242994498e-77,3.230184099902733e-69,2.7510204312246663e-70,2.9135183203880494e-81,1.2147273740697429e-70,2.2144240049112465e-68,1.0551491223630148e-80,3.695177049373181e-73,3.1780283564211454e-75
1.3464083702041164e-14,0.002217192533333333,0.2,0.0,0.006525135524341022,0.19999999558459003,0.1999999814913284,0.19999999985257436,0.19999996538566026,1.4555283139048616e-41,3.1180017936781267e-34,5.048859488340259e-51,1.615240393754053e-69,8.830819906726504e-09,2.030890352005335e-15,4.551102487087832e-25,3.461433975718347e-08,1.850867361209295e-08,1.4742367068177064e-10,4.234527355336556e-25,9.368578541998955e-21,1.6705622990119683e-21,6.026372961441783e-39,1.4659096494116062e-31,1.6480453908791816e-41,2.6322619687707583e-42,5.106451749268262e-49,1.5891219947302183e-67,4.3803808825648204e-39,3.8497081592854993e-59,4.303922529237496e-57,1.0270036067247937e-56,3.5394811709685496e-60,1.503338383013675e-72,4.9981564727765345e-80,7.404554290387094e-77,1.3971273447993391e-64,3.2083683984349387e-55,5.718833267797817e-68,6.494082021987029e-77,1.8694426476094606e-68,1.6036309881288383e-69,1.9923215385328995e-80,6.195469435128731e-70,1.1294230750132708e-67,7.09778872664295e-80,1.88981644641516e-72,2.091554347461826e-74
1.7411811985522257e-14,0.002217192533333333,0.2,0.0,0.0065251173175910945,0.19999999428998846,0.19999997606453887,0.19999999980943778,0.19999995523804018,5.67557827946742e-41,9.975496196389025e-34,4.362960870769183e-50,2.6233184576548383e-68,1.142002305246481e-08,2.626348256670791e-15,7.622529210351746e-25,4.476195982986662e-08,2.393546374870791e-08,1.9055964698749876e-10,9.014806093294328e-25,1.8308741286758236e-20,3.527929699091556e-21,1.9961369003575048e-38,4.658425512203367e-31,8.445311181642024e-41,1.3668702637548669e-41,4.4736008175608525e-48,3.76329555467203e-66,2.291716376635453e-38,4.828404621505785e-58,6.923331043211386e-56,1.5043510546266642e-55,5.748474592988094e-59,6.568810899062044e-71,2.2705486963768224e-78,3.1975483301822356e-75,2.483233645018688e-63,2.770895399862992e-54,1.6774088945814813e-66,2.0805304453927565e-75,5.065219679974082e-67,4.462930202663488e-68,9.038985865055744e-79,1.14984011842466e-68,2.0961476936488404e-66,3.1013700709556766e-78,3.5717053363519984e-71,5.663620810605718e-73
2.135954026900335e-14,0.002217192533333333,0.2,0.0,0.006525099111571572,0.19999999299539417,0.1999999706377647,0.19999999976634164,0.1999999450910802,1.660929222830568e-40,2.499631464432766e-33,2.0765862411054473e-49,1.745799742093871e-67,1.4009211727608797e-08,3.2218023001565976e-15,1.1487991656937686e-24,5.4908919802876156e-08,2.9362238472418615e-08,2.336552009735335e-10,1.6483700622535976e-24,3.088404519733269e-20,6.399944636425631e-21,5.141540348873809e-38,1.1601981253312706e-30,2.9359804178591906e-40,4.810936393128375e-41,2.1466097123956357e-47,3.0198240836379773e-65,8.119735625394065e-38,2.8607467546948045e-57,4.5796253922117126e-55,9.47282818315259e-55,3.825565275744926e-58,6.558121827530845e-70,2.495260250552257e-77,3.1586443858189347e-74,1.7593684805802732e-62,1.318282679629165e-53,1.335363368819467e-65,1.7959593846595663e-74,3.445200186398113e-66,3.167545455690576e-67,9.426977618443772e-78,8.327544604407769e-68,1.5181056341133295e-65,3.0963329611081212e-77,2.5930616997246387e-70,4.837736473227326e-72
