Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114),SX(156),C2H4X(145)
1.791528697537737e-08,0.0006651577600000001,0.2,0.0,0.0016279953507715023,0.19998865190764248,0.19972272459814,0.20000636411352601,0.19996826517955862,2.0283984447686304e-10,1.9243977890871841e-10,1.0440697690898343e-08,4.7364128818057575e-16,3.3323124273578474e-05,2.8990066958613556e-12,2.9601907784697084e-11,2.5662368819871558e-05,0.00027021014503922315,1.0233948924944305e-07,1.8699911228528777e-07,4.3122320394883007e-13,1.7741299676923922e-11,1.5868360354366886e-16,2.9702384556562873e-09,1.6956827008465356e-14,2.0072098502239845e-17,2.8486161568809655e-10,9.03522934306316e-08,2.5201123778180247e-09,6.099860903075183e-10,1.0466856408736248e-10,1.5434149765850526e-08,4.411252172446257e-12,5.69800059658808e-08,8.694131477231039e-08,1.2004673353401537e-13,5.2998823727273263e-11,2.716153367833793e-14,8.960964281662127e-13,4.678706027748341e-15,1.6608223775308667e-19,7.581845084106732e-18,1.4003260646348822e-15,3.8587446191279406e-17
1.8029617843483446e-08,0.0006651577600000001,0.2,0.0,0.0016279952953527734,0.19998868564019256,0.19972267969080967,0.20000640597082084,0.19996822636137174,2.0435787541271735e-10,1.9383753824112624e-10,1.0522667127929661e-08,4.773167830536979e-16,3.332312594730002e-05,2.89901578058552e-12,2.960193895006163e-11,2.566236296002633e-05,0.0002702100744926065,1.0233950874416241e-07,1.8699931732323627e-07,4.312233221033939e-13,1.7741311164087866e-11,1.5870829721780725e-16,2.9702457528114587e-09,1.6956864091484367e-14,2.007214223215659e-17,2.848633637717099e-10,9.109417424365442e-08,2.5201190029598022e-09,6.100338392649572e-10,1.0467663309585628e-10,1.543425610916983e-08,4.411535395729357e-12,5.71097546673276e-08,8.795788114511348e-08,1.2005205697068195e-13,5.336232559327491e-11,2.716167819228542e-14,8.961537171305717e-13,4.684238576761515e-15,1.6609292204755847e-19,7.58209012462772e-18,1.400416394913403e-15,3.8589791009364713e-17
1.8143948711589524e-08,0.0006651577600000001,0.2,0.0,0.0016279952417182387,0.1999887193727416,0.1997226347831439,0.20000644782814833,0.19996818754314008,2.0587567539963425e-10,1.9523529478931285e-10,1.0604624802961491e-08,4.809922900440057e-16,3.332312765742187e-05,2.899024674400079e-12,2.9601969695499345e-11,2.5662357128401405e-05,0.00027021000425212546,1.0233952829283232e-07,1.8699951633907688e-07,4.3122344051426127e-13,1.7741322373419038e-11,1.587329847583159e-16,2.9702528553732356e-09,1.6956900241017685e-14,2.0072184647078582e-17,2.848650771839226e-10,9.183606053338998e-08,2.5201254627963797e-09,6.100808113585379e-10,1.0468457047465872e-10,1.543435989885266e-08,4.411813939452617e-12,5.7237358249910645e-08,8.89765996337734e-08,1.2005728785506043e-13,5.372581348504225e-11,2.7161819559576904e-14,8.962100604226741e-13,4.689679602144133e-15,1.6610342914842499e-19,7.582330810832668e-18,1.4005052320116888e-15,3.859209758341347e-17
1.82582795796956e-08,0.0006651577600000001,0.2,0.0,0.0016279951898355723,0.1999887531052895,0.19972258987514874,0.20000648968550758,0.19996814872486476,2.0739324437569275e-10,1.9663304849901004e-10,1.0686570707985748e-08,4.846678088386878e-16,3.3323129403277284e-05,2.899033391956203e-12,2.960200005977844e-11,2.566235132448605e-05,0.0002702099343122498,1.0233954789425494e-07,1.8699970979093064e-07,4.3122355917393613e-13,1.774133330914013e-11,1.5875766660276197e-16,2.9702597779516947e-09,1.695693552730586e-14,2.0072225845748995e-17,2.848667585601207e-10,9.257795217592629e-08,2.520131769764257e-09,6.101270183992108e-10,1.0469237823955894e-10,1.543446133257239e-08,4.41208788750316e-12,5.736285504883313e-08,8.999743175384045e-08,1.2006242898645735e-13,5.408928698192608e-11,2.7161958012687258e-14,8.962654751457438e-13,4.695030755946874e-15,1.6611376221541528e-19,7.582567274929888e-18,1.4005926028931727e-15,3.859436646711074e-17
1.837261044780168e-08,0.0006651577600000001,0.2,0.0,0.0016279951396730547,0.199988786837836,0.19972254496683012,0.20000653154289785,0.19996810990654695,2.0891058228630333e-10,1.9803079931996043e-10,1.0768504835737618e-08,4.8834333914857e-16,3.3323131184212574e-05,2.899041946774291e-12,2.9602030078551277e-11,2.5662345547779107e-05,0.0002702098646675513,1.0233956754727187e-07,1.8699989810163537e-07,4.3122367807528117e-13,1.7741343975456535e-11,1.5878234315545502e-16,2.970266534035239e-09,1.6956970015193878e-14,2.007226591932987e-17,2.8486841033269785e-10,9.331984905705928e-08,2.520137935344633e-09,6.101724721492075e-10,1.0470005839670109e-10,1.543456059271761e-08,4.412357322261912e-12,5.748628272179502e-08,9.102033970880852e-08,1.2006748302583343e-13,5.4452745670144824e-11,2.716209376631265e-14,8.963199780842572e-13,4.700293659739998e-15,1.6612392435281627e-19,7.582799642570177e-18,1.4006785340218304e-15,3.859659821438895e-17
1.8486941315907757e-08,0.0006651577600000001,0.2,0.0,0.001627995091199557,0.19998882057038103,0.199722500058194,0.20000657340031835,0.1999680710881877,2.104276890836449e-10,1.9942854720561104e-10,1.0850427179638293e-08,4.920188807062951e-16,3.332313299958677e-05,2.8990503513312463e-12,2.960205978459716e-11,2.5662339797788678e-05,0.0002702097953127026,1.023395872507617e-07,1.8700008166146838e-07,4.312237972114938e-13,1.7741354376552184e-11,1.588070147900048e-16,2.970273136077079e-09,1.695700376454726e-14,2.0072304951986545e-17,2.848700347467173e-10,9.406175107153983e-08,2.520143970137072e-09,6.102171843103976e-10,1.0470761294072371e-10,1.5434657847572552e-08,4.412622324631113e-12,5.760767826037921e-08,9.204528637794113e-08,1.2007245250509231e-13,5.4816189142718985e-11,2.7162227018740244e-14,8.963735857106604e-13,4.7054699052271094e-15,1.6613391861038637e-19,7.583028033287906e-18,1.4007630513724858e-15,3.8598793378641876e-17
1.8601272184013834e-08,0.0006651577600000001,0.2,0.0,0.0016279950443845322,0.19998885430292432,0.19972245514924616,0.20000661525776822,0.1999680322697881,2.1194456472614468e-10,2.0082629211282986e-10,1.0932337733742117e-08,4.956944332646491e-16,3.332313484877135e-05,2.8990586171410535e-12,2.960208920804643e-11,2.5662334074032065e-05,0.00027020972624247435,1.0233960700363836e-07,1.870002608306594e-07,4.3122391657608347e-13,1.7741364516585806e-11,1.5883168185168283e-16,2.970279595575069e-09,1.6957036830636093e-14,2.007234302142729e-17,2.848716338743675e-10,9.480365812237928e-08,2.5201498839274905e-09,6.102611665138136e-10,1.0471504385308865e-10,1.54347532524064e-08,4.412882974061268e-12,5.772707800129248e-08,9.307223530430346e-08,1.200773398356772e-13,5.5179616999402274e-11,2.7162357953112174e-14,8.964263141918825e-13,4.7105610548426305e-15,1.661437479842584e-19,7.583252560909161e-18,1.4008461804408164e-15,3.8600952512012603e-17
1.8715603052119912e-08,0.0006651577600000001,0.2,0.0,0.0016279949991980008,0.19998888803546574,0.19972241023999215,0.2000066571152468,0.19996799345134922,2.1346120917799908e-10,2.0222403400164466e-10,1.101423649268782e-08,4.993699965950099e-16,3.332313673114987e-05,2.899066754829101e-12,2.9602118376587107e-11,2.5662328376035455e-05,0.00027020965745173334,1.0233962680484918e-07,1.8700043594170916e-07,4.312240361628531e-13,1.7741374399687516e-11,1.5885634465960169e-16,2.97028592314536e-09,1.695706926448941e-14,2.007238019940111e-17,2.8487320962830194e-10,9.554557012020835e-08,2.52015568575091e-09,6.103044303102504e-10,1.0472235310058314e-10,1.5434846950478434e-08,4.413139348577582e-12,5.7844517637459176e-08,9.410115068299725e-08,1.2008214731652884e-13,5.554302884660996e-11,2.7162486738591866e-14,8.964781793956638e-13,4.71556864233372e-15,1.6615341541783081e-19,7.583473333929573e-18,1.4009279462530916e-15,3.8603076164749727e-17
1.894426478833207e-08,0.0006651577600000001,0.2,0.0,0.001627994913593271,0.19998895550054205,0.19972232042058832,0.20000674083028708,0.1999679158143579,2.1649380439286692e-10,2.0501950857859005e-10,1.1177998606324077e-08,5.067211547420562e-16,3.3323140593081996e-05,2.899082684291202e-12,2.9602176048575143e-11,2.566231705547081e-05,0.0002702095206886512,1.0233966654822046e-07,1.8700077519299108e-07,4.312242759794951e-13,1.7741393411455855e-11,1.5890565867132892e-16,2.9702982209480237e-09,1.6957132420272065e-14,2.0072452140777594e-17,2.848762979384181e-10,9.702940863407016e-08,2.520166986213725e-09,6.103888484369804e-10,1.0473661438724378e-10,1.543502974463456e-08,4.413639577996514e-12,5.807365621346362e-08,9.616474076929497e-08,1.2009153140453416e-13,5.626980297111489e-11,2.716273847579721e-14,8.965793819821212e-13,4.725339125846519e-15,1.6617227597923923e-19,7.583904025503934e-18,1.4010874859233074e-15,3.860721921656651e-17
1.9150060350923012e-08,0.0006651577600000001,0.2,0.0,0.0016279948418289282,0.19998901621910212,0.19972223958213317,0.20000681617391414,0.1999678459409419,2.192223491582578e-10,2.0753542503046085e-10,1.1325344125820386e-08,5.133372319536968e-16,3.3323144176398616e-05,2.8990966733422187e-12,2.9602227315763125e-11,2.5662306950485604e-05,0.0002702093985081328,1.0233970247262511e-07,1.870010694802968e-07,4.312244925175039e-13,1.774140968408862e-11,1.5895002946752278e-16,2.970308928516483e-09,1.6957187534337193e-14,2.0072514452450662e-17,2.8487901381543353e-10,9.836487945477844e-08,2.5201768509186293e-09,6.104624817560564e-10,1.0474905283762017e-10,1.5435189644780577e-08,4.414075918738545e-12,5.827352264758408e-08,9.80283508647776e-08,1.2009972500588392e-13,5.692384111604573e-11,2.716295913717728e-14,8.966676651736707e-13,4.733861597471575e-15,1.6618872512799177e-19,7.584279798281339e-18,1.4012266510719873e-15,3.8610832081437415e-17
1.9355855913513954e-08,0.0006651577600000001,0.2,0.0,0.0016279947748994172,0.19998907693765286,0.19972215874277047,0.20000689151762313,0.19996777606741462,2.2195014452947257e-10,2.100513312018486e-10,1.1472651367930058e-08,5.199533412211118e-16,3.33231478582021e-05,2.899110378625868e-12,2.9602278094688466e-11,2.566229692198449e-05,0.0002702092771575254,1.0233973853862425e-07,1.870013547323418e-07,4.3122470969050513e-13,1.774142518690086e-11,1.589943904456126e-16,2.970319340096233e-09,1.6957241231730566e-14,2.0072574764209907e-17,2.8488167762038826e-10,9.97003652042291e-08,2.5201864647098106e-09,6.105339626094445e-10,1.0476112688402043e-10,1.543534578486227e-08,4.4144995597451105e-12,5.846756515519803e-08,9.989780402808779e-08,1.2010769122866927e-13,5.7577821565669975e-11,2.7163174933439644e-14,8.967533850773803e-13,4.742135927933016e-15,1.6620469304737885e-19,7.584644884185784e-18,1.4013617679974194e-15,3.861433840432641e-17
1.9561651476104896e-08,0.0006651577600000001,0.2,0.0,0.0016279947126489605,0.1999891376561929,0.19972207790253,0.2000069668614102,0.19996770619378176,2.246771904552648e-10,2.1256722694606783e-10,1.1619920317328896e-08,5.265694817186276e-16,3.332315163530072e-05,2.8991238378858612e-12,2.960232848048993e-11,2.566228696750492e-05,0.000270209156610132,1.0233977474109184e-07,1.8700163213224242e-07,4.3122492747074196e-13,1.7741439942617265e-11,1.5903874275259952e-16,2.9703294935541805e-09,1.6957293694393508e-14,2.0072633331970794e-17,2.848842961580639e-10,1.0103586556857438e-07,2.520195859801225e-09,6.106033545442891e-10,1.0477284732108238e-10,1.5435498673019533e-08,4.414910907816248e-12,5.8655970026590194e-08,1.0177291354286677e-07,1.201154402664012e-13,5.82317422552759e-11,2.7163386469772018e-14,8.968366241856737e-13,4.750170096292683e-15,1.6622019510967322e-19,7.584999763760098e-18,1.4014929668681298e-15,3.861774126147298e-17
1.9767447038695838e-08,0.0006651577600000001,0.2,0.0,0.0016279946549268886,0.19998919837472093,0.19972199706144064,0.20000704220527168,0.19996763632004896,2.2740348691756503e-10,2.15083112134675e-10,1.176715096204413e-08,5.331856527274099e-16,3.332315550460978e-05,2.8991370837792665e-12,2.9602378554448976e-11,2.5662277084664677e-05,0.00027020903684012534,1.0233981107514496e-07,1.8700190270431977e-07,4.3122514583235075e-13,1.7741453973496436e-11,1.590830873852421e-16,2.97033942170442e-09,1.6957345079965946e-14,2.0072690377498097e-17,2.8488687531960307e-10,1.0237138027739786e-07,2.520205064104117e-09,6.106707198030477e-10,1.047842247164677e-10,1.543564874866913e-08,4.415310356723875e-12,5.883891762653691e-08,1.0365349866652222e-07,1.2012298159235985e-13,5.888560118373175e-11,2.716359427118286e-14,8.96917462296989e-13,4.757971822136518e-15,1.6623524620060652e-19,7.585344883459548e-18,1.4016203736157653e-15,3.8621043676167164e-17
1.997324260128678e-08,0.0006651577600000001,0.2,0.0,0.0016279946015874608,0.19998925909323564,0.19972191621953042,0.20000711754920394,0.19996756644622152,2.301290339270328e-10,2.175989866550428e-10,1.1914343293002537e-08,5.398018536211169e-16,3.332315946314762e-05,2.8991501445649313e-12,2.9602428385899394e-11,2.566226727115928e-05,0.00027020891782251756,1.02339847536126e-07,1.8700216733557158e-07,4.312253647511629e-13,1.7741467301310515e-11,1.5912742521025357e-16,2.9703491529904795e-09,1.6957395525068333e-14,2.0072746093017266e-17,2.8488942020604866e-10,1.0370690909778576e-07,2.5202141018080803e-09,6.107361192666616e-10,1.047952694021061e-10,1.5435796391812872e-08,4.415698287630567e-12,5.901658257834898e-08,1.0553938443993277e-07,1.201303240360223e-13,5.9539396411901e-11,2.716379879330944e-14,8.969959766094136e-13,4.765548574417302e-15,1.6624986073422997e-19,7.585680659278196e-18,1.4017441100805494e-15,3.8624248614290975e-17
2.017903816387772e-08,0.0006651577600000001,0.2,0.0,0.0016279945524896905,0.19998931981173582,0.19972183537682647,0.2000071928932037,0.19996749657230473,2.3285383151921013e-10,2.2011485040826205e-10,1.2061497303639807e-08,5.464180838534936e-16,3.332316350803184e-05,2.8991630446984925e-12,2.9602478033876855e-11,2.5662257524759617e-05,0.0002702087995331324,1.0233988411958686e-07,1.8700242679423077e-07,4.312255842045284e-13,1.7741479947330337e-11,1.59171756981763e-16,2.9703587120750776e-09,1.6957445148138745e-14,2.0072800645200324e-17,2.8489193523512466e-10,1.0504245182920386e-07,2.520222993883369e-09,6.107996124127616e-10,1.0480599146786583e-10,1.543594193108264e-08,4.416075069494054e-12,5.918913394274188e-08,1.074304015031647e-07,1.2013747584979955e-13,6.019312606104788e-11,2.7164000431759884e-14,8.970722418101956e-13,4.772907579934628e-15,1.662640526673714e-19,7.586007479914655e-18,1.4018642941505564e-15,3.86273589808271e-17
2.0384833726468663e-08,0.0006651577600000001,0.2,0.0,0.001627994507497186,0.19998938053022006,0.19972175453335494,0.20000726823726758,0.19996742669830372,2.355778797511931e-10,2.22630703307325e-10,1.2208612989562519e-08,5.53034342947638e-16,3.332316763647543e-05,2.8991758053471283e-12,2.9602527548543264e-11,2.5662247843308847e-05,0.0002702086819485774,1.0233992082127277e-07,1.8700268174582233e-07,4.3122580417117514e-13,1.774149193231477e-11,1.5921608335641927e-16,2.970368120350347e-09,1.695749405188753e-14,2.0072854178614485e-17,2.8489442423362254e-10,1.0637800829906706e-07,2.520231758515541e-09,6.108612572867021e-10,1.0481640075729406e-10,1.5436085650700528e-08,4.416441059458963e-12,5.9356735391711013e-08,1.0932638591690495e-07,1.2014444476744068e-13,6.084678831124092e-11,2.7164199530195263e-14,8.97146330161633e-13,4.7800558314813504e-15,1.6627783551372158e-19,7.586325709541898e-18,1.4019810398955508e-15,3.863037761719515e-17
2.0590629289059605e-08,0.0006651577600000001,0.2,0.0,0.0016279944664779882,0.1999894412486871,0.19972167368914148,0.20000734358139233,0.19996735682422342,2.3830117869877167e-10,2.2514654527556453e-10,1.2355690348257841e-08,5.596506304867805e-16,3.332317184578341e-05,2.8991884448315496e-12,2.960257697240987e-11,2.5662238224720013e-05,0.00027020856504621774,1.0233995763710948e-07,1.8700293276694936e-07,4.312260246310726e-13,1.7741503276504416e-11,1.592604049063688e-16,2.970377396375963e-09,1.695754232540472e-14,2.0072906818683472e-17,2.848968905167257e-10,1.0771357835893696e-07,2.520240411478573e-09,6.109211104840674e-10,1.0482650686520686e-10,1.5436227796454522e-08,4.416796603235028e-12,5.951954537735875e-08,1.1122717898959701e-07,1.2015123805481292e-13,6.150038139976084e-11,2.716439638727244e-14,8.972183115832228e-13,4.7870000956754344e-15,1.6629122235752241e-19,7.586635690215676e-18,1.4020944576951524e-15,3.8633307299335486e-17
2.0796424851650547e-08,0.0006651577600000001,0.2,0.0,0.0016279944293044234,0.1999895019671356,0.1997215928442106,0.20000741892557505,0.1999672869500686,2.410237284539564e-10,2.2766237624530348e-10,1.2502729378842547e-08,5.662669461063089e-16,3.332317613334952e-05,2.8992009790080634e-12,2.960262634139425e-11,2.5662228666974163e-05,0.00027020844880415093,1.0233999456319297e-07,1.870031803572108e-07,4.3122624556531084e-13,1.7741513999618812e-11,1.5930472213048018e-16,2.9703865562579607e-09,1.6957590045982288e-14,2.007295867424766e-17,2.84899336956583e-10,1.0904916188123634e-07,2.520248966457477e-09,6.109792271422862e-10,1.0483631913674535e-10,1.5436368580864e-08,4.417142035463088e-12,5.967771729582606e-08,1.131326271100114e-07,1.2015786255441968e-13,6.215390361951945e-11,2.7164591262647286e-14,8.972882537305442e-13,4.793746920491257e-15,1.6630422586688237e-19,7.586937743985301e-18,1.4022046543620633e-15,3.863615073638598e-17
2.100222041424149e-08,0.0006651577600000001,0.2,0.0,0.0016279943958529568,0.19998956268556442,0.19972151199858623,0.20000749426981262,0.19996721707584392,2.43745529122832e-10,2.3017819615668235e-10,1.2649730081845287e-08,5.728832894868519e-16,3.3323180496653044e-05,2.899213421599919e-12,2.960267568573384e-11,2.5662219168117593e-05,0.00027020833320118195,1.0234003159577715e-07,1.8700342494953762e-07,4.3122646695601363e-13,1.7741524120855795e-11,1.5934903546407434e-16,2.9703956139772483e-09,1.6957637280694687e-14,2.0073009839784583e-17,2.849017660417834e-10,1.1038475875640146e-07,2.5202574353281847e-09,6.110356609397161e-10,1.0484584666763292e-10,1.5436508187659064e-08,4.417477680069701e-12,5.98313996464186e-08,1.1504258158507877e-07,1.201643247246073e-13,6.28073533174965e-11,2.7164784382178687e-14,8.973562220712091e-13,4.800302642506586e-15,1.6631685830672704e-19,7.58723217475181e-18,1.4023117332608575e-15,3.8638910569848635e-17
2.120801597683243e-08,0.0006651577600000001,0.2,0.0,0.001627994366004055,0.1999896234039722,0.19972143115229155,0.2000075696141023,0.1999671472015539,2.4646658082369233e-10,2.3269400495664026e-10,1.2796692459017512e-08,5.794996603482695e-16,3.332318493325574e-05,2.899225784484947e-12,2.9602725030779464e-11,2.566220972625957e-05,0.0002702082182168,1.0234006873126429e-07,1.8700366691916646e-07,4.3122668878624124e-13,1.7741533658893377e-11,1.593933452873801e-16,2.9704045816748572e-09,1.6957684087770752e-14,2.0073060397337032e-17,2.849041799289908e-10,1.1172036889041078e-07,2.5202658284004526e-09,6.110904641009945e-10,1.0485509830543655e-10,1.5436646775669307e-08,4.4178038506095835e-12,5.998073618603661e-08,1.1695689848281239e-07,1.2017063067411957e-13,6.346072889319732e-11,2.7164975942450737e-14,8.974222799577281e-13,4.8066733938956474e-15,1.6632913155135938e-19,7.587519269906052e-18,1.4024157944220298e-15,3.864158937317708e-17
