Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148)
5.548112225057642e-08,0.002217192533333333,0.2,0.0,0.0001796285450904677,0.19999771948612402,0.19366359273559552,0.20000011671085943,0.19999539058662652,1.5601677148805991e-16,1.2583636474808454e-13,3.5233062223012154e-14,3.845202493424964e-23,4.787105351075017e-06,9.17332903134866e-18,1.7921255382779064e-13,4.491431800349295e-06,0.006336279442968499,1.2791746086268898e-09,9.787911211275292e-09,3.638011657204346e-15,3.474699325771693e-12,7.693465918573916e-20,2.2593295937422802e-13,1.3195813834474384e-18,7.117519869988335e-23,5.0947737377402294e-14,1.1421819265536544e-12,1.8301977583802497e-11,8.95626247964208e-12,2.573906464530626e-14,2.0108374117421156e-12,1.553733190719755e-18,6.05244050235043e-14,9.073057158817147e-15,3.2613039576473407e-19,4.951074641929332e-15,2.225533962739721e-20,2.5448193510736835e-16
5.5523607739417383e-08,0.002217192533333333,0.2,0.0,0.00017962758762809827,0.19999771958602314,0.19366359158758648,0.20000011675159776,0.1999953905701496,1.563541541438188e-16,1.2601805813226043e-13,3.532331272708306e-14,3.853882008669434e-23,4.786979794244908e-06,9.188594313577729e-18,1.794596230156839e-13,4.491407576066072e-06,0.0063362805431743845,1.2791678199417386e-09,9.79490566911945e-09,3.637914348761051e-15,3.4747244331070963e-12,7.699011423127799e-20,2.2625594355129822e-13,1.3207972598849973e-18,7.12566376381878e-23,5.1047028060507076e-14,1.1460862068897172e-12,1.8324658001913652e-11,8.979090595272882e-12,2.580485105093267e-14,2.014196565523065e-12,1.5595427185714414e-18,6.081225970042383e-14,9.122208746400175e-15,3.2736789758386964e-19,4.967228852571921e-15,2.2298530132910083e-20,2.553624310046472e-16
5.556609322825835e-08,0.002217192533333333,0.2,0.0,0.00017962663763101562,0.19999771968547725,0.19366359044812156,0.20000011679233617,0.19999539055348367,1.5669201873920897e-16,1.2619989026597685e-13,3.541373902542016e-14,3.8625757242281225e-23,4.78685512752261e-06,9.201994250230613e-18,1.7970684900955234e-13,4.491383540678918e-06,0.006336281634836061,1.279161084242449e-09,9.801899938354908e-09,3.637817734177736e-15,3.4747493849156373e-12,7.70455662439734e-20,2.26579146013663e-13,1.3220133957220363e-18,7.14487775071375e-23,5.114644995001411e-14,1.1500022215773054e-12,1.8347353937559962e-11,9.001962355250865e-12,2.5870762479024516e-14,2.0175590685309993e-12,1.5638324682900115e-18,6.11013035333002e-14,9.171593987740417e-15,3.2861381800548036e-19,4.983424231210593e-15,2.2341779246552645e-20,2.562452252882868e-16
5.5608578717099314e-08,0.002217192533333333,0.2,0.0,0.00017962569504028576,0.19999771978448944,0.19366358931713412,0.20000011683307473,0.1999953905366302,1.570303656052695e-16,1.2638186115849283e-13,3.5504341350097e-14,3.871283653172021e-23,4.7867313447287385e-06,9.216368173323773e-18,1.7995423149395484e-13,4.491359692696425e-06,0.006336282718020129,1.2791544011155083e-09,9.808894018736804e-09,3.63772180805536e-15,3.474774182616801e-12,7.710101470087898e-20,2.2690257325494718e-13,1.3232298169898342e-18,7.142747406119638e-23,5.124600305932335e-14,1.1539299978292094e-12,1.8370065365464756e-11,9.024877811302693e-12,2.5936799256737e-14,2.0209249158183096e-12,1.5689296861443343e-18,6.139154063468838e-14,9.221213847609504e-15,3.2986083294360354e-19,4.999660856003447e-15,2.2385088130218582e-20,2.5713040619951145e-16
5.565106420594028e-08,0.002217192533333333,0.2,0.0,0.00017962475979744797,0.19999771988306284,0.1936635881945582,0.20000011687381333,0.19999539051959078,1.5736919507301364e-16,1.265639708190596e-13,3.559511993321314e-14,3.880005808611648e-23,4.786608439725222e-06,9.23051178180916e-18,1.8020177015401546e-13,4.49133603063912e-06,0.006336283792792661,1.2791477701503916e-09,9.815887909935153e-09,3.637626565893136e-15,3.4747988251297165e-12,7.715645984249401e-20,2.2722622184155255e-13,1.3244465057913088e-18,7.160132241839664e-23,5.134568740159687e-14,1.1578695628844077e-12,1.8392792260483582e-11,9.04783701845639e-12,2.6002961692333124e-14,2.024294102414227e-12,1.5738165021970863e-18,6.168297512763941e-14,9.271069294113521e-15,3.311126322392681e-19,5.015938805199659e-15,2.2428456323501706e-20,2.58018085240231e-16
5.5693549694781244e-08,0.002217192533333333,0.2,0.0,0.00017962383184451033,0.19999771998120042,0.19366358708032816,0.20000011691455208,0.19999539050236675,1.5770850747338719e-16,1.2674621925693931e-13,3.5686075006893146e-14,3.888742203619102e-23,4.7864864064152755e-06,9.244710987964017e-18,1.804494646753724e-13,4.491312553039353e-06,0.006336284859219212,1.2791411909329747e-09,9.822881611585429e-09,3.637532002852278e-15,3.474823313958393e-12,7.721190161654353e-20,2.275500926309486e-13,1.325663467738733e-18,7.169027690215459e-23,5.144550298992006e-14,1.1618209440079668e-12,1.8415534597265784e-11,9.070840030747543e-12,2.6069249889689972e-14,2.0276666233258834e-12,1.5787403606921344e-18,6.197561114522064e-14,9.321161298702006e-15,3.323683878593487e-19,5.032258157173722e-15,2.2471883915479822e-20,2.589082891221085e-16
5.577852067246317e-08,0.002217192533333333,0.2,0.0,0.00017962199757867636,0.1999977201761803,0.19366358487664612,0.2000001169960298,0.199995390467371,1.5838858239552127e-16,1.2711113250183468e-13,3.5868515554551046e-14,3.90625776452458e-23,4.786244930693669e-06,9.273196229107745e-18,1.8094532004392593e-13,4.491266145400337e-06,0.006336286967294032,1.2791281861098816e-09,9.836868444819041e-09,3.637344895222904e-15,3.4748718351750214e-12,7.732277512668791e-20,2.281985004176061e-13,1.3280982003258908e-18,7.189731442312289e-23,5.1645527954869757e-14,1.1697592636500456e-12,1.8461065494064576e-11,9.116977687842292e-12,2.620220412272733e-14,2.0344216480121035e-12,1.588627158815765e-18,6.256450433825305e-14,9.422058884712314e-15,3.348918528463447e-19,5.065021383437279e-15,2.255891728503823e-20,2.6069629607611223e-16
5.586349165014509e-08,0.002217192533333333,0.2,0.0,0.0001796201917880653,0.19999772036945312,0.1936635827055738,0.20000011707750795,0.19999539043165437,1.5907059301810967e-16,1.2747660096774746e-13,3.60516648505009e-14,3.923830440153613e-23,4.786006869606702e-06,9.301796845172842e-18,1.8144179508361968e-13,4.491220458271562e-06,0.006336289042758789,1.2791153834157916e-09,9.850854515540194e-09,3.637160447661193e-15,3.4749197547623483e-12,7.743363531162829e-20,2.2884779623506313e-13,1.3305340052368484e-18,7.210494708071327e-23,5.184607804912555e-14,1.1777451753937666e-12,1.8506657850963236e-11,9.163291216686637e-12,2.6335663098939903e-14,2.041189949483507e-12,1.5985657967089105e-18,6.315825348521094e-14,9.523914444412374e-15,3.3743131362160783e-19,5.097951163725111e-15,2.2646188218573302e-20,2.624943078592181e-16
5.5948462627827015e-08,0.002217192533333333,0.2,0.0,0.00017961841402521257,0.1999977205610425,0.19366358056660515,0.20000011715898647,0.19999539039522818,1.5975454198670776e-16,1.2784262472956274e-13,3.623552475249118e-14,3.941460334708958e-23,4.7857721758426245e-06,9.330508732300132e-18,1.8193888727543086e-13,4.4911754803288956e-06,0.006336291086119588,1.2791027796746333e-09,9.864839820903515e-09,3.636978623184858e-15,3.474967080286028e-12,7.754448222914163e-20,2.2949797977038394e-13,1.3329708721421285e-18,7.231243978862309e-23,5.2047153361309595e-14,1.1857788982881859e-12,1.85523114623224e-11,9.20978105091791e-12,2.6469628196603304e-14,2.047971486985963e-12,1.6085534322319002e-18,6.375689202490278e-14,9.626735870579442e-15,3.3998693571129607e-19,5.131048128501359e-15,2.2733696758155874e-20,2.6430228622483263e-16
5.603343360550894e-08,0.002217192533333333,0.2,0.0,0.00017961666384978518,0.19999772075097177,0.19366357845924206,0.20000011724046537,0.19999539035810363,1.6044043194599758e-16,1.282092038624542e-13,3.6420097118568034e-14,3.9591475523598044e-23,4.78554080272642e-06,9.359333828587586e-18,1.824365940978417e-13,4.491131200428729e-06,0.006336293097874591,1.2790903717586228e-09,9.878824358105103e-09,3.636799385294361e-15,3.475013819849911e-12,7.765531594827209e-20,2.3014905074153187e-13,1.3354087923323057e-18,7.25205112538192e-23,5.2248753975369454e-14,1.1938606517893273e-12,1.859802612191618e-11,9.256447624051979e-12,2.660410067666706e-14,2.054766219407554e-12,1.6185915439722556e-18,6.43604535639086e-14,9.730531110279049e-15,3.425587610133994e-19,5.164312909805476e-15,2.282144291745426e-20,2.661202955335733e-16
5.611840458319086e-08,0.002217192533333333,0.2,0.0,0.0001796149408284635,0.199997720939264,0.19366357638299403,0.20000011732194467,0.19999539032029165,1.6112826553978666e-16,1.2857633844187978e-13,3.6605383807058594e-14,3.976892197213589e-23,4.785312704211323e-06,9.388272137693407e-18,1.8293491302815908e-13,4.491087607604964e-06,0.00633629507851413,1.2790781565901237e-09,9.892808124356978e-09,3.6366226979885654e-15,3.4750599813512155e-12,7.776613653608544e-20,2.308010088569101e-13,1.337847756338472e-18,7.272875069318574e-23,5.245087996981874e-14,1.201990655756488e-12,1.8643801622803366e-11,9.303291369477893e-12,2.673908175850045e-14,2.061574105282422e-12,1.628680222587743e-18,6.496897187648277e-14,9.835308165143838e-15,3.451468708838355e-19,5.197746141240656e-15,2.2909426693530802e-20,2.6794842006860894e-16
5.6203375560872786e-08,0.002217192533333333,0.2,0.0,0.00017961324453482893,0.19999772112594177,0.19366357433737857,0.20000011740342435,0.19999539028180313,1.61818045411005e-16,1.2894402854357998e-13,3.679138667655243e-14,3.994694373294314e-23,4.785087834870724e-06,9.417323793041422e-18,1.8343384154302798e-13,4.491044691066159e-06,0.006336297028520849,1.2790661311409095e-09,9.90679111687762e-09,3.636448525755089e-15,3.475105572524599e-12,7.78769440564073e-20,2.3145385382533803e-13,1.340287755130997e-18,7.293725355714315e-23,5.265353141717182e-14,1.2101691304486762e-12,1.8689637757232672e-11,9.350312720409851e-12,2.6874572700631894e-14,2.0683951027939854e-12,1.638819656283429e-18,6.558248090461236e-14,9.941075091643844e-15,3.477513450997832e-19,5.23134845796287e-15,2.2997648092323262e-20,2.697867187056386e-16
5.6373317516236634e-08,0.002217192533333333,0.2,0.0,0.00017960993045881542,0.19999772149454365,0.19366357033615242,0.20000011756638486,0.19999539020283852,1.6320345455306234e-16,1.2968107561817082e-13,3.716554839409788e-14,4.030471734856969e-23,4.78464760506184e-06,9.475767678858665e-18,1.8443351722797486e-13,4.49096084453499e-06,0.006336300838528604,1.2790426375276063e-09,9.934754769674216e-09,3.636107586856262e-15,3.475195074475559e-12,7.809852015277762e-20,2.3276220315706973e-13,1.3451708207687447e-18,7.335503431433673e-23,5.3060410932150343e-14,1.2266723750220512e-12,1.8781491091914652e-11,9.444889970833926e-12,2.7147089196607668e-14,2.0820762637216127e-12,1.6592515472613901e-18,6.682460771622617e-14,1.0155611061180263e-14,3.53009703771919e-19,5.29906289568526e-15,2.3174803769165615e-20,2.734940734197866e-16
5.654325947160048e-08,0.002217192533333333,0.2,0.0,0.0001796067183442554,0.19999772185695294,0.19366356645185187,0.20000011772934692,0.19999539012129264,1.645966804980414e-16,1.3042034569771392e-13,3.754259714438793e-14,4.066480467619793e-23,4.78421976199133e-06,9.53466654596775e-18,1.854356009482201e-13,4.4908795778920405e-06,0.006336304531609646,1.279019867643269e-09,9.962715294477959e-09,3.6357762940129985e-15,3.4752823859533725e-12,7.832004474486145e-20,2.340740964059527e-13,1.3500579177097795e-18,7.377384526233814e-23,5.3469392984562983e-14,1.2433721554400525e-12,1.887358444834073e-11,9.540182837878766e-12,2.74216602659998e-14,2.095809360743297e-12,1.6798887371519188e-18,6.808710890021368e-14,1.0374204577648446e-14,3.5833446372189017e-19,5.367461335379114e-15,2.335290995811446e-20,2.7724256309798484e-16
5.671320142696433e-08,0.002217192533333333,0.2,0.0,0.00017960360501712957,0.19999772221334067,0.19366356268088067,0.20000011789231054,0.19999539003724612,1.6599774435776676e-16,1.3116183939801418e-13,3.792254780348359e-14,4.102721400971509e-23,4.783803963772351e-06,9.594021422957848e-18,1.8644007248384997e-13,4.490800810813161e-06,0.006336308111360257,1.2789977989475998e-09,9.990672669520621e-09,3.635454380046018e-15,3.4753675657263446e-12,7.854151832916441e-20,2.353895312427739e-13,1.3549489755201964e-18,7.419368996157134e-23,5.388047794847577e-14,1.260270247797582e-12,1.8965916137270973e-11,9.636194781304884e-12,2.7698295890479382e-14,2.1095940469701194e-12,1.700732745728526e-18,6.937026206023121e-14,1.0596922094598575e-14,3.6372625693037155e-19,5.436548914378389e-15,2.353196659775863e-20,2.8103243086616416e-16
5.6883143382328176e-08,0.002217192533333333,0.2,0.0,0.00017960058740358327,0.19999772256387308,0.1936635590197545,0.2000001180552757,0.19999538995077656,1.674066672300343e-16,1.3190555733905787e-13,3.830541524968518e-14,4.1391953631784375e-23,4.783399877697944e-06,9.65383332326037e-18,1.8744691160443053e-13,4.490724465509487e-06,0.006336311581264819,1.278976409612322e-09,1.0018626873288939e-08,3.6351415849907836e-15,3.4754506711339885e-12,7.87629413928991e-20,2.3670850534102413e-13,1.3598439251319237e-18,7.461456657603918e-23,5.429366610896936e-14,1.2773684342364544e-12,1.9058484458450334e-11,9.732929257646242e-12,2.7977006107333655e-14,2.1234299701605753e-12,1.7217851022139944e-18,7.067434751038484e-14,1.0823830969104641e-14,3.6918572343302757e-19,5.506330794894866e-15,2.371197360614429e-20,2.848640467100451e-16
5.7053085337692024e-08,0.002217192533333333,0.2,0.0,0.00017959766252672736,0.19999772290871207,0.19366355546509725,0.20000011821824243,0.19999538986195942,1.6882347019862008e-16,1.32651500144889e-13,3.8691214362908504e-14,4.175903181357574e-23,4.783007180004773e-06,9.714103236910185e-18,1.8845609807634595e-13,4.490650466646472e-06,0.006336314944699365,1.2789556784981439e-09,1.0046577884491058e-08,3.6348376559093075e-15,3.4755317581388385e-12,7.898431441318189e-20,2.3803101637428803e-13,1.3647426984872025e-18,7.50364773742783e-23,5.47089576617239e-14,1.2946685028270641e-12,1.9151287700780374e-11,9.830389720174738e-12,2.825780095618837e-14,2.137316772812889e-12,1.743047340264245e-18,7.199964828237288e-14,1.1054999470539412e-14,3.7471350539787316e-19,5.576812164001765e-15,2.389293086581089e-20,2.88737805307469e-16
5.722302729305587e-08,0.002217192533333333,0.2,0.0,0.00017959482750352912,0.19999772324801507,0.193663552013638,0.20000011838121065,0.1999953897708676,1.7024817433327933e-16,1.3339966844349485e-13,3.907996002405852e-14,4.2128456814468575e-23,4.7826255556417674e-06,9.774832132064352e-18,1.8946761166731143e-13,4.490578741265223e-06,0.006336318204934971,1.278935585132704e-09,1.007452568203549e-08,3.634542346706872e-15,3.475610881327167e-12,7.920563785708259e-20,2.3935706201659676e-13,1.3696452288088768e-18,7.545942299875386e-23,5.512635271359026e-14,1.312172247449194e-12,1.9244324142474e-11,9.928579618835874e-12,2.854069043894968e-14,2.151254092256803e-12,1.764520999010176e-18,7.334645013249847e-14,1.129049678939609e-14,3.803102474943978e-19,5.647998233617462e-15,2.4074838213437292e-20,2.926540435132273e-16
5.739296924841972e-08,0.002217192533333333,0.2,0.0,0.00017959207954180032,0.19999772358193543,0.19366354866220728,0.20000011854418046,0.19999538967757186,1.7168080068974402e-16,1.3415006286668933e-13,3.9471667114398454e-14,4.2500236882187263e-23,4.7822546980442275e-06,9.836020954716663e-18,1.9048143214833862e-13,4.490509218706211e-06,0.006336321365141094,1.2789161096892e-09,1.010247024503441e-08,3.6342554179531024e-15,3.475688093950098e-12,7.942691218176518e-20,2.406866399419114e-13,1.3745514503576725e-18,7.588340424054068e-23,5.5545851283024704e-14,1.3298814676720583e-12,1.9337592051416633e-11,1.002750240001886e-11,2.8825684555990696e-14,2.165241560743795e-12,1.786207622985018e-18,7.471504154890585e-14,1.1530393046134343e-14,3.8597659536372295e-19,5.719894240477216e-15,2.4257695450311678e-20,2.9661306021069873e-16
5.7562911203783566e-08,0.002217192533333333,0.2,0.0,0.00017958941593728778,0.19999772391062226,0.19366354540773414,0.2000001187071518,0.19999538958214058,1.7312137030972512e-16,1.349026840499931e-13,3.986635051492283e-14,4.287438025312195e-23,4.781894308913792e-06,9.89767062842369e-18,1.9149753929652099e-13,4.490441830535615e-06,0.006336324428388753,1.2788972329656657e-09,1.0130411552810594e-08,3.633976636707553e-15,3.47576344795504e-12,7.964813783492249e-20,2.4201974782480935e-13,1.3794612986065205e-18,7.630842195316947e-23,5.596745330101202e-14,1.3477979686335608e-12,1.9431089685615908e-11,1.0127161506338932e-11,2.911279330342043e-14,2.1792788055373567e-12,1.808108762097945e-18,7.610571375869085e-14,1.177475930003739e-14,3.917131981687646e-19,5.792505446107443e-15,2.444150234245962e-20,3.0061516761492567e-16
5.7732853159147413e-08,0.002217192533333333,0.2,0.0,0.00017958683407086386,0.1999977242342206,0.19366354224724286,0.20000011887012467,0.19999538948464018,1.745699042209178e-16,1.356575326325141e-13,4.026402510574076e-14,4.3250895152511785e-23,4.781544098004089e-06,9.959782054145024e-18,1.9251591289975715e-13,4.49037651047419e-06,0.0063363273976536445,1.2788789363649937e-09,1.0158349584893617e-08,3.6337057763499544e-15,3.4758369940092875e-12,7.986931525448699e-20,2.4335638334033086e-13,1.3843747100421413e-18,7.6734476906986e-23,5.6391158611888575e-14,1.3659235609188004e-12,1.9524815293580308e-11,1.0227560376465484e-11,2.9402026661029045e-14,2.1933654490045715e-12,1.830225971609056e-18,7.751876073456335e-14,1.2023667558085324e-14,3.97520708754426e-19,5.865837136798991e-15,2.462625861779044e-20,3.0466070318867195e-16
5.790279511451126e-08,0.002217192533333333,0.2,0.0,0.00017958433140580812,0.1999977245528717,0.19366353917785012,0.2000001190330991,0.19999538938513478,1.760264234370042e-16,1.3641460925683248e-13,4.066470576546614e-14,4.3629789794469104e-23,4.7812037829115654e-06,1.0022356110066113e-17,1.9353653276167976e-13,4.490313194328474e-06,0.006336330275819117,1.278861201875612e-09,1.0186284321009703e-08,3.6334426164146395e-15,3.4759087815301135e-12,8.009044486896102e-20,2.446965441636553e-13,1.389291622324985e-18,7.716156987777093e-23,5.681696697384567e-14,1.3842600604379214e-12,1.9618767114618807e-11,1.032870244496332e-11,2.969339459776671e-14,2.207501108708505e-12,1.852560812067624e-18,7.895447920109909e-14,1.2277190783852533e-14,4.0339978301285257e-19,5.939894623577131e-15,2.4811963968206197e-20,3.0875000880910145e-16
5.807273706987511e-08,0.002217192533333333,0.2,0.0,0.00017958190548517428,0.19999772486671288,0.19366353619676208,0.20000011919607502,0.19999538928368665,1.774909489576534e-16,1.3717391456888789e-13,4.1068407370610695e-14,4.4011072382010147e-23,4.7808730888713005e-06,1.0085393651423668e-17,1.945593787054053e-13,4.490251819924115e-06,0.0063363330656790945,1.2788440120527574e-09,1.0214215741074425e-08,3.633186942428957e-15,3.475978858712942e-12,8.031152709743785e-20,2.4604022796986876e-13,1.394211974092178e-18,7.758970161212921e-23,5.724487805947582e-14,1.4028092883033753e-12,1.97129433791389e-11,1.0430591142134639e-11,2.998690707248829e-14,2.221685397500462e-12,1.8751148492745826e-18,8.04131686407613e-14,1.2535402906429108e-14,4.0935107941210716e-19,6.014683242171704e-15,2.4998618050503136e-20,3.128834160168609e-16
5.8242679025238956e-08,0.002217192533333333,0.2,0.0,0.00017957955392924215,0.19999772517587777,0.19366353330127142,0.20000011935905254,0.19999538918035595,1.7896350176851962e-16,1.379354492178674e-13,4.147514479497926e-14,4.43947511071611e-23,4.780551748557818e-06,1.0148895510309988e-17,1.9558443057662396e-13,4.490192327041372e-06,0.0063363357699408795,1.2788273500003592e-09,1.024214382518991e-08,3.632938545755701e-15,3.47604727255757e-12,8.053256234965748e-20,2.473874324339038e-13,1.399135705127556e-18,7.801887283407253e-23,5.767489145644924e-14,1.4215730707065664e-12,1.9807342308979813e-11,1.0533229893849172e-11,3.028257403079217e-14,2.2359179236119655e-12,1.8978896542345477e-18,8.189513129974743e-14,1.2798378829361403e-14,4.1537525906573837e-19,6.090208352986591e-15,2.5186220486117544e-20,3.170612503480982e-16
5.84126209806028e-08,0.002217192533333333,0.2,0.0,0.0001795772744330531,0.19999772548049646,0.19366353048875487,0.20000011952203156,0.19999538907520112,1.8044410284124065e-16,1.3869921385609378e-13,4.188493290906962e-14,4.478083415109817e-23,4.780239501890867e-06,1.0212862495520034e-17,1.966116682470569e-13,4.4901346573527116e-06,0.006336338391227868,1.2788111993535112e-09,1.0270068553642531e-08,3.6326972234395335e-15,3.476114068895147e-12,8.075355102618737e-20,2.487381552305031e-13,1.4040627561412746e-18,7.844908424706677e-23,5.810700666821749e-14,1.4405532387938735e-12,1.9901962117757796e-11,1.0636622121368019e-11,3.058040540526689e-14,2.2501982907468896e-12,1.9208868031261807e-18,8.340067219359036e-14,1.3066194439608982e-14,4.2147298597339157e-19,6.166475341067117e-15,2.5374770861797087e-20,3.212838405833532e-16
5.858256293596665e-08,0.002217192533333333,0.2,0.0,0.00017957506476402646,0.1999977257806953,0.19366352775667023,0.2000001196850121,0.19999538896827865,1.8193277313343765e-16,1.3946520913891617e-13,4.229778657947858e-14,4.516932968425613e-23,4.779936095846072e-06,1.0277295392393709e-17,1.9764107161837465e-13,4.49007875436248e-06,0.0063363409320822,1.278795544261529e-09,1.0297989906898695e-08,3.632462778057316e-15,3.476179292414582e-12,8.097449351851831e-20,2.50092394034117e-13,1.408993068981146e-18,7.888033653187995e-23,5.854122311469623e-14,1.45975162854211e-12,1.9996801011195018e-11,1.0740771241175958e-11,3.0880411115528874e-14,2.2645260981739718e-12,1.9441078772501785e-18,8.493009911245507e-14,1.3338926616518368e-14,4.2764492706740053e-19,6.243489616066027e-15,2.5564268730263334e-20,3.255515204047181e-16
5.87525048913305e-08,0.002217192533333333,0.2,0.0,0.0001795729227596527,0.19999772607659755,0.19366352510255413,0.20000011984799418,0.19999538885964327,1.8342953358871262e-16,1.4023343572460165e-13,4.271372066831312e-14,4.5560245866413974e-23,4.779641284270237e-06,1.0342194962693613e-17,1.986726206260095e-13,4.490024563348509e-06,0.00633634339496729,1.278780369371546e-09,1.0325907865599666e-08,3.632235017572159e-15,3.4762429866881354e-12,8.119539020915239e-20,2.514501465187602e-13,1.413926586352748e-18,7.931263034767852e-23,5.897754013292669e-14,1.4791700806334801e-12,2.0091857187432016e-11,1.084568066482142e-11,3.1182601067207035e-14,2.2789009408195344e-12,1.9675544629978503e-18,8.648372262613983e-14,1.3616653240814057e-14,4.338917520915927e-19,6.3212566122084756e-15,2.575471361057294e-20,3.298646243819302e-16
5.8922446846694346e-08,0.002217192533333333,0.2,0.0,0.00017957084632526133,0.1999977263683228,0.19366352252401944,0.20000012001097778,0.199995388749348,1.8493440513664582e-16,1.4100389427422905e-13,4.313275003260599e-14,4.5953590846775676e-23,4.77935482770121e-06,1.0407561944454669e-17,1.9970629524258102e-13,4.4899720313055935e-06,0.0063363457822703095,1.2787656598126424e-09,1.0353822410557004e-08,3.632013755191144e-15,3.4763051941967656e-12,8.141624147172264e-20,2.5281141035788324e-13,1.418863252113886e-18,7.974596633185585e-23,5.941595697773884e-14,1.4988104403300712e-12,2.0187128837337802e-11,1.0951353798756036e-11,3.148698515150608e-14,2.2933224093601762e-12,1.991228151792672e-18,8.806185608881347e-14,1.3899453203605973e-14,4.402141334989417e-19,6.399781788255848e-15,2.594610498862744e-20,3.342234854200416e-16
5.909238880205819e-08,0.002217192533333333,0.2,0.0,0.00017956883343186046,0.19999772665598747,0.19366352001875287,0.2000001201739629,0.1999953886374443,1.8644740869279186e-16,1.4177658545158423e-13,4.355488952373569e-14,4.634937276407211e-23,4.7790764931922365e-06,1.0473397051879587e-17,2.007420754811505e-13,4.4899211068908145e-06,0.006336348096304571,1.2787514011804878e-09,1.0381733522748866e-08,3.631798809226623e-15,3.476365956355032e-12,8.163704767110715e-20,2.5417618322427075e-13,1.423803010880107e-18,8.018034510010773e-23,5.985647282243493e-14,1.518674557347904e-12,2.028261414482352e-11,1.1057794044172433e-11,3.179357324487089e-14,2.307790090315418e-12,2.0151305400654684e-18,8.966481564349635e-14,1.4187406415411692e-14,4.466127464388332e-19,6.479070627468398e-15,2.6138442317723416e-20,3.386284356902109e-16
5.926233075742204e-08,0.002217192533333333,0.2,0.0,0.00017956688211404675,0.19999772693970497,0.19366351758451272,0.20000012033694956,0.19999538852398174,1.8796856515867527e-16,1.4255150992305643e-13,4.398015398685126e-14,4.674759974665738e-23,4.778806054140679e-06,1.0539700975198576e-17,2.0177994139855396e-13,4.489871740370632e-06,0.006336350339311847,1.2787375795224796e-09,1.040964118331644e-08,3.63159000296101e-15,3.4764253135354872e-12,8.185780916354171e-20,2.555444627899486e-13,1.4287458084787652e-18,8.061576724661125e-23,6.029908675948697e-14,1.5387642857305434e-12,2.037831128715532e-11,1.1165004796843075e-11,3.2102375208405217e-14,2.3223035661403564e-12,2.039263229190213e-18,9.129292022626997e-14,1.448059381519231e-14,4.530882687751022e-19,6.559128637566655e-15,2.633172501903532e-20,3.4307980828434145e-16
5.943227271278589e-08,0.002217192533333333,0.2,0.0,0.00017956499046798322,0.1999977272195853,0.19366351521912653,0.20000012049993773,0.19999538840900868,1.8949789542178584e-16,1.4332866835753647e-13,4.440855826030219e-14,4.714827991261155e-23,4.7785432901210505e-06,1.0606474380599039e-17,2.0281987309878945e-13,4.489823883569686e-06,0.006336352513464605,1.2787241813233704e-09,1.0437545373560091e-08,3.631387164515045e-15,3.4764833050926142e-12,8.207852629673748e-20,2.569162467260815e-13,1.4336915913344458e-18,8.105223334410441e-23,6.074379780123531e-14,1.5590814837223295e-12,2.0474218435261327e-11,1.1272989446961976e-11,3.2413400887380246e-14,2.3368624153183707e-12,2.063627825468655e-18,9.294649157020403e-14,1.4779097379401333e-14,4.596413810741905e-19,6.639961350691605e-15,2.6525952482120862e-20,3.475779374121139e-16
5.9602214668149735e-08,0.002217192533333333,0.2,0.0,0.00017956315664944205,0.1999977274957358,0.1936635129204889,0.20000012066292738,0.19999538829257177,1.9103542035557341e-16,1.4410806142631638e-13,4.484011717507356e-14,4.7551421369821165e-23,4.778287986722189e-06,1.067371791008753e-17,2.0386185073630407e-13,4.489777489821257e-06,0.006336354620868181,1.278711193491349e-09,1.046544607493539e-08,3.63119012671934e-15,3.4765399693863643e-12,8.229919940999485e-20,2.582915327028642e-13,1.4386403072311149e-18,8.148974394402109e-23,6.119060488058629e-14,1.5796280136412555e-12,2.0570333754033065e-11,1.1381751378988651e-11,3.27266601107993e-14,2.3514662124538165e-12,2.088225940050397e-18,9.462585420900217e-14,1.5083000131045895e-14,4.662727665646191e-19,6.721574323363701e-15,2.6721124065444834e-20,3.521231576192849e-16
5.977215662351359e-08,0.002217192533333333,0.2,0.0,0.0001795613788719108,0.1999977277682607,0.1936635106865596,0.20000012082591856,0.19999538817471624,1.925811608194416e-16,1.4488968980299068e-13,4.5274845554225877e-14,4.795703221608185e-23,4.77803993538855e-06,1.074143218145961e-17,2.049058545191328e-13,4.489732513919324e-06,0.00633635666356288,1.2786986033445827e-09,1.0493343269049355e-08,3.630998726989226e-15,3.4765953438052045e-12,8.251982883431923e-20,2.5967031838941557e-13,1.4435919042634556e-18,8.192829957662099e-23,6.163950685171447e-14,1.6004057417515345e-12,2.0666655402623768e-11,1.1491293971493485e-11,3.3042162690917714e-14,2.3661145283646206e-12,2.1130591889370397e-18,9.633133548037101e-14,1.539238614875938e-14,4.72983111097672e-19,6.803973136440784e-15,2.6917239096891825e-20,3.5671580333167044e-16
