Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112)
6.941345002579623e-10,0.0033257888,0.2,0.0,0.009369126044543588,0.19995716930349097,0.19969668433184234,0.19999993868839372,0.19997040435051588,1.9327523977592878e-14,6.198795197564289e-14,3.5812463473645775e-14,3.978865251407949e-22,8.57515134734178e-05,8.005174158207819e-12,2.276955072927484e-11,2.95418700035765e-05,0.00030324455087595996,1.1505491825093315e-07,1.733622453065923e-08,2.1854783395075328e-13,5.153538452893143e-12,2.2618372311692717e-18,2.2914748101635413e-11,8.585447543886944e-17,6.926449152889204e-20,1.051508743773156e-13,7.524804332681128e-38,9.149604930229797e-12,4.002267895521191e-14,3.2507689103664925e-15
6.972705471003278e-10,0.0033257888,0.2,0.0,0.00936900263306405,0.19995717035994723,0.199696558607233,0.19999993900926435,0.19997040444188302,1.9658495679311338e-14,6.263412609564895e-14,3.667435981834225e-14,4.0728316401444555e-22,8.574993227326124e-05,8.001757209220866e-12,2.2806864353415032e-11,2.954145891358395e-05,0.00030336984860461757,1.1505373538175448e-07,1.744302716973277e-08,2.1854427897045486e-13,5.155123276127262e-12,2.2759055980368272e-18,2.318767686371894e-11,8.687654834673921e-17,7.008981137874491e-20,1.0711491562931431e-13,7.743150494925589e-38,9.259416950831596e-12,4.101552376954239e-14,3.3324884064858666e-15
7.004065939426932e-10,0.0033257888,0.2,0.0,0.009368881275243955,0.19995717140427993,0.19969643496748155,0.19999993933024768,0.1999704045262774,1.9993389890614316e-14,6.328391075471171e-14,3.755223487356024e-14,4.16849769554565e-22,8.57483755439205e-05,7.998401520656354e-12,2.2843257420060893e-11,2.9541054664814275e-05,0.00030349306130598156,1.150525721968625e-07,1.7549864308923273e-08,2.1854077889350735e-13,5.156681712468592e-12,2.289979551125438e-18,2.346236266713446e-11,8.790519914014685e-17,7.092053736216594e-20,1.0910451458986411e-13,7.966639200150068e-38,9.369942165577731e-12,4.2027253338819445e-14,3.415785514013238e-15
7.035426407850586e-10,0.0033257888,0.2,0.0,0.009368761936813777,0.1999571724366427,0.1996963133778948,0.1999999396513419,0.19997040460381543,2.0332231723491188e-14,6.393730439853982e-14,3.8446295071731117e-14,4.265884558108896e-22,8.574684297411826e-05,7.995105963188562e-12,2.2878734517284888e-11,2.9540657143062176e-05,0.00030361422367609675,1.1505142836747506e-07,1.7656735232000268e-08,2.185373330500079e-13,5.158214201996828e-12,2.304058983794148e-18,2.3738806063530055e-11,8.894042999069835e-17,7.175641350408319e-20,1.1111985183802568e-13,8.195363207492385e-38,9.481180823508474e-12,4.30581152722203e-14,3.500681292675593e-15
7.06678687627424e-10,0.0033257888,0.2,0.0,0.009368644584079345,0.19995717345718936,0.19969619380435705,0.19999993997254506,0.19997040467461163,2.067504629747411e-14,6.459430539185268e-14,3.935674829253409e-14,4.365013505312904e-22,8.574533425269964e-05,7.99186942967422e-12,2.2913300307172354e-11,2.954026623604214e-05,0.00030373336983359364,1.1505030357035394e-07,1.7763639234830114e-08,2.185339407700781e-13,5.159721177394815e-12,2.3181437913941924e-18,2.401700758147489e-11,8.998224300645292e-17,7.259765669528459e-20,1.1316110794135918e-13,8.429416426423272e-38,9.593133163720952e-12,4.410835888790724e-14,3.587196951431495e-15
7.098147344697895e-10,0.0033257888,0.2,0.0,0.00936852918391201,0.1999571744660736,0.19969607621332025,0.19999994029385543,0.1999704047387785,2.1021858739311335e-14,6.52549120195273e-14,4.028380386276813e-14,4.46590595152793e-22,8.574384906889747e-05,7.988690834663986e-12,2.294695952414937e-11,2.9539881833355452e-05,0.00030385053332930047,1.1504919748770815e-07,1.787057562516733e-08,2.1853060138182594e-13,5.161203064115722e-12,2.3322338707034133e-18,2.4296967726805324e-11,9.103064017804716e-17,7.34443774687315e-20,1.152284634517236e-13,8.668893924172437e-38,9.705799415519171e-12,4.517823521241375e-14,3.6753538484270044e-15
7.129507813121549e-10,0.0033257888,0.2,0.0,0.009368415703738952,0.1999571754634487,0.19969596057179467,0.1999999406152712,0.1999704047964266,2.1372694182645413e-14,6.591912248774644e-14,4.1227672556190554e-14,4.568583447876098e-22,8.574238711257918e-05,7.985569113926507e-12,2.297971697332027e-11,2.9539503826457872e-05,0.00030396574715569463,1.150481098070999e-07,1.7977543722449717e-08,2.1852731421177557e-13,5.162660280505019e-12,2.3463291193672552e-18,2.4578686982967578e-11,9.208562340675544e-17,7.42962020730965e-20,1.1732209890115987e-13,8.913891933150427e-38,9.819179798562702e-12,4.626799698000389e-14,3.765173490950219e-15
7.160868281545203e-10,0.0033257888,0.2,0.0,0.00936830411153371,0.19995717644946756,0.1996958468473396,0.19999994093679066,0.19997040484766482,2.172757776769632e-14,6.65869349251479e-14,4.2188566593323265e-14,4.673067682234602e-22,8.574094807447583e-05,7.982503223984697e-12,2.301157752881484e-11,2.9539132108627795e-05,0.00030407904375619817,1.1504704022135141e-07,1.8084542857597204e-08,2.1852407858911082e-13,5.164093237871593e-12,2.3604294370577968e-18,2.4862165811356284e-11,9.31471945480225e-17,7.51533641788916e-20,1.1944219479785807e-13,9.164507858366348e-38,9.933274523014e-12,4.7377898632009075e-14,3.856677535381186e-15
7.192228749968858e-10,0.0033257888,0.2,0.0,0.00936819437580686,0.19995717742428254,0.19969573500805435,0.19999994125841206,0.19997040489259998,2.208653464094935e-14,6.725834738397731e-14,4.3166699641227065e-14,4.779380479155392e-22,8.573953164639512e-05,7.979492141663907e-12,2.304254613214542e-11,2.953876657493508e-05,0.00030419045503431646,1.1504598842845435e-07,1.8191572372814373e-08,2.1852089384297744e-13,5.16550234065447e-12,2.3745347249649864e-18,2.5147404651651913e-11,9.421535533836903e-17,7.60161040072157e-20,1.2158893162220753e-13,9.420840284841339e-38,1.0048083789684398e-11,4.850819631614037e-14,3.949887787139511e-15
7.223589218392512e-10,0.0033257888,0.2,0.0,0.009368086465596847,0.19995717838804553,0.1996956250225688,0.1999999415801337,0.19997040493133728,2.2449589954847813e-14,6.793335784124117e-14,4.4162286813244914e-14,4.887543799680757e-22,8.57381375214183e-05,7.976534863651496e-12,2.3072627790574095e-11,2.953840712221044e-05,0.00030430001236262603,1.1504495413148021e-07,1.8298631621396557e-08,2.1851775930173252e-13,5.166887986554034e-12,2.388644884802929e-18,2.543440392215482e-11,9.529010741739077e-17,7.688389890219006e-20,1.23762489822929e-13,9.682988985017588e-38,1.016360779017876e-11,4.965914788577525e-14,4.044826200631777e-15
7.254949686816166e-10,0.0033257888,0.2,0.0,0.009367980350461014,0.1999571793409075,0.19969551686003514,0.19999994190195394,0.19997040496398016,2.2816768867490492e-14,6.861196419986007e-14,4.517554466871455e-14,4.99757974136447e-22,8.573676539408277e-05,7.973630406067621e-12,2.3101827575490007e-11,2.953805364901531e-05,0.00030440774659161224,1.1504393703849299e-07,1.840571996753942e-08,2.1851467429874965e-13,5.168250566574795e-12,2.402759820325735e-18,2.5723164020114325e-11,9.637145240092945e-17,7.775696644571675e-20,1.2596304981328826e-13,9.951054926162943e-38,1.0279846707038741e-11,5.0831012899224064e-14,4.141514879193969e-15
7.286310155239821e-10,0.0033257888,0.2,0.0,0.00936787600046676,0.19995718028301887,0.19969541049011882,0.19999994222387119,0.1999704049906302,2.3188096542333737e-14,6.929416428982488e-14,4.620669121265137e-14,5.109510538216725e-22,8.573541496055078e-05,7.970777804046804e-12,2.3130150620797022e-11,2.9537706055612317e-05,0.0003045136880583595,1.1504293686246303e-07,1.851283678615205e-08,2.18511638169263e-13,5.169590465187926e-12,2.4168794370093845e-18,2.6013685322057308e-11,9.745939178630988e-17,7.863574772404756e-20,1.2819079196739083e-13,1.0225140277771133e-37,1.0396800713884705e-11,5.202405261897494e-14,4.239976075031097e-15
7.317670623663475e-10,0.0033257888,0.2,0.0,0.009367773386182858,0.19995718121452902,0.19969530588299012,0.19999994254588374,0.19997040501138746,2.3563598147898285e-14,6.997995586935274e-14,4.7255945895402014e-14,5.223358560458378e-22,8.573408591876489e-05,7.967976111330007e-12,2.3157602121311833e-11,2.9537364243936325e-05,0.0003046178665950968,1.1504195332118271e-07,1.861998146267335e-08,2.185086502477616e-13,5.170908060481293e-12,2.4310036404396103e-18,2.6305968184113663e-11,9.855392695872615e-17,7.951954231149216e-20,1.304458966165562e-13,1.0505348418957213e-37,1.0514469975556265e-11,5.323853001091349e-14,4.340232189158193e-15
7.349031092087129e-10,0.0033257888,0.2,0.0,0.009367672478670975,0.19995718213558647,0.1996952030093157,0.19999994286799005,0.19997040502635008,2.3943298857480627e-14,7.066933662604144e-14,4.8323529612269474e-14,5.339146314557791e-22,8.573277796859156e-05,7.965224399866871e-12,2.3184187331172716e-11,2.9537028117565874e-05,0.0003047203115376017,1.150409861371835e-07,1.8727153392891725e-08,2.1850570987583539e-13,5.172203724170506e-12,2.4451323381988903e-18,2.6600012942335836e-11,9.965505930645571e-17,8.040849121894047e-20,1.3272854404577147e-13,1.0791783945848472e-37,1.0632854648251451e-11,5.4474709743524594e-14,4.442305771336095e-15
7.380391560510784e-10,0.0033257888,0.2,0.0,0.00936757324947726,0.19995718304633872,0.1996951018402504,0.19999994319018863,0.19997040503561478,2.4327223848868958e-14,7.136230417802686e-14,4.940966470311007e-14,5.456896443225724e-22,8.573149081195293e-05,7.96252175942785e-12,2.3209911562258938e-11,2.953669758169524e-05,0.00030482105173346266,1.1504003503765485e-07,1.8834351982768076e-08,2.1850281639899115e-13,5.1734778217500125e-12,2.4592654399505378e-18,2.6895819913018194e-11,1.0076279010411185e-16,8.130333188233296e-20,1.350389144902232e-13,1.1084552678970682e-37,1.0751954879664535e-11,5.5732858187075936e-14,4.546219520003249e-15
7.411752028934438e-10,0.0033257888,0.2,0.0,0.009367475670624152,0.19995718394693232,0.19969500234742907,0.19999994351247785,0.19997040503927654,2.471539830406369e-14,7.205885607513951e-14,5.051457495190337e-14,5.576631725087931e-22,8.573022415294754e-05,7.959867297225922e-12,2.3234780182621123e-11,2.9536372543106932e-05,0.0003049201155502059,1.1503909975436416e-07,1.8941576648261835e-08,2.1849996916123517e-13,5.1747307126739795e-12,2.473402854983833e-18,2.7193389393014092e-11,1.0187712048833563e-16,8.220316786935186e-20,1.3737718813190718e-13,1.1383761670629465e-37,1.0871770809122411e-11,5.701324341277612e-14,4.651996282210949e-15
7.443112497358092e-10,0.0033257888,0.2,0.0,0.009367379714602303,0.19995718483751243,0.19969490450295865,0.1999999438348563,0.19997040503742874,2.5107847409002388e-14,7.275898980005777e-14,5.163848558629513e-14,5.698375074727757e-22,8.572897769796152e-05,7.957260137547632e-12,2.3258798614922503e-11,2.9536052910144724e-05,0.00030501753088328496,1.1503818002357856e-07,1.9048826815160264e-08,2.184971675154221e-13,5.1759627503341075e-12,2.4875444944304004e-18,2.7492721660045614e-11,1.029980516302347e-16,8.310796230840389e-20,1.3974354509631485e-13,1.168951921228677e-37,1.0992302567719663e-11,5.831613519191689e-14,4.759659053553443e-15
7.474472965781747e-10,0.0033257888,0.2,0.0,0.00936728535436264,0.19995718571822332,0.19969480827941016,0.19999994415732245,0.19997040503016333,2.5504596353289152e-14,7.346270276946424e-14,5.2781623277114317e-14,5.822149542767869e-22,8.572775115576931e-05,7.95469942139318e-12,2.328197233489138e-11,2.9535738592687137e-05,0.0003051133251639381,1.1503727558598788e-07,1.9156101918910627e-08,2.1849441082082854e-13,5.177174282187224e-12,2.501690272067235e-18,2.779381697301352e-11,1.0412558460047422e-16,8.401887129913684e-20,1.4213816544919543e-13,1.2001934841932713e-37,1.11135502784522e-11,5.964180499500114e-14,4.86923097809197e-15
7.505833434205401e-10,0.0033257888,0.2,0.0,0.009367192563308568,0.1999571865892079,0.19969471364981106,0.19999994447987485,0.19997040501757052,2.5905670329928427e-14,7.416999233520109e-14,5.394421613786458e-14,5.947978315438628e-22,8.572654423762594e-05,7.952184306125261e-12,2.3304306869784774e-11,2.9535429502121356e-05,0.0003052075253669157,1.1503638618662907e-07,1.9263401404455467e-08,2.184916984336317e-13,5.1783656499812295e-12,2.5158401007609783e-18,2.809667557230625e-11,1.0525972029168918e-16,8.493480885013581e-20,1.445612291933939e-13,1.2321119351452242e-37,1.1235514056349555e-11,6.099052599084483e-14,4.980735348284725e-15
7.537193902629055e-10,0.0033257888,0.2,0.0,0.009367101315288336,0.19995718745060787,0.19969462058763782,0.19999994480251201,0.1999704049997392,2.6311094535063115e-14,7.488085578541936e-14,5.512649372419085e-14,6.0758847146031335e-22,8.572535665735054e-05,7.949713965126449e-12,2.3325807796863423e-11,2.9535125551317712e-05,0.0003053001580180766,1.1503551157481221e-07,1.9370724726070743e-08,2.1848902972010081e-13,5.1795371897018756e-12,2.529993894875253e-18,2.8401297680099608e-11,1.0640045966554899e-16,8.585540109817421e-20,1.470129162657625e-13,1.264718479398667e-37,1.1358194008605773e-11,6.236257304566414e-14,5.094195604912519e-15
7.56855437105271e-10,0.0033257888,0.2,0.0,0.009367011584587493,0.19995718830256357,0.19969452906680807,0.19999994512523261,0.1999704049767567,2.6720894167717037e-14,7.559529034573247e-14,5.6328687033321587e-14,6.205892197978782e-22,8.572418813140186e-05,7.947287587464904e-12,2.3346480741878303e-11,2.953482665460449e-05,0.00030539124920186045,1.1503465150404743e-07,1.9478071347206855e-08,2.1848640405624546e-13,5.18068923165856e-12,2.5441515722458254e-18,2.8707683500656915e-11,1.0754780361065396e-16,8.678237103566542e-20,1.4949340653414654e-13,1.2980244491290596e-37,1.1481590234708914e-11,6.375822272215359e-14,5.20963533699498e-15
7.599914839476364e-10,0.0033257888,0.2,0.0,0.009366923345921506,0.19995718914521407,0.19969443906167367,0.19999994544803523,0.19997040494870877,2.7135094429541608e-14,7.631329318036797e-14,5.755102850348733e-14,6.338024358579709e-22,8.572303837894643e-05,7.944904377568067e-12,2.336633137756871e-11,2.953453272774327e-05,0.00030548082456863425,1.1503380573197354e-07,1.9585440740332476e-08,2.1848382081251809e-13,5.181822100770895e-12,2.5583130492515552e-18,2.9015833220630342e-11,1.08701752779317e-16,8.77144963776005e-20,1.520028797944424e-13,1.3320413041083385e-37,1.1605702826569201e-11,6.517775327853712e-14,5.327078281715452e-15
7.631275307900018e-10,0.0033257888,0.2,0.0,0.009366836574428505,0.19995718997869713,0.19969435054701326,0.19999994577091856,0.1999704049156799,2.755372052456674e-14,7.703486139331127e-14,5.879375201331624e-14,6.472304924679696e-22,8.572190712191947e-05,7.942563554904219e-12,2.3385365422171994e-11,2.9534243687904673e-05,0.00030556890934191664,1.150329740202876e-07,1.9692832386781117e-08,2.1848127936989364e-13,5.182936116492846e-12,2.5724782431195904e-18,2.932574700935067e-11,1.0986230792736271e-16,8.865082875896126e-20,1.5454151576772736e-13,1.3667806324395297e-37,1.1730531868645767e-11,6.662144466760415e-14,5.446548324343777e-15
7.662635776323673e-10,0.0033257888,0.2,0.0,0.009366751245662134,0.19995719080314897,0.19969426349802508,0.1999999460938812,0.19997040487775314,2.7976797658955965e-14,7.775999202945343e-14,6.005709288120678e-14,6.608757760246333e-22,8.57207940850793e-05,7.940264353671622e-12,2.3403588637945216e-11,2.9533959453644507e-05,0.00030565552832548286,1.1503215613467622e-07,1.9800245776600425e-08,2.184787791236625e-13,5.1840315928308735e-12,2.5866470756954486e-18,2.963742501911684e-11,1.1102946978723033e-16,8.959382474987709e-20,1.5710949409746118e-13,1.4022541512908972e-37,1.1856077438072026e-11,6.808957853574311e-14,5.568069498144506e-15
7.693996244747327e-10,0.0033257888,0.2,0.0,0.009366667335584562,0.1999571916187045,0.19969417789032018,0.1999999464169219,0.19997040483501005,2.840435104076561e-14,7.848868207573843e-14,6.134128786467871e-14,6.747406864243213e-22,8.571969899605555e-05,7.938006022495075e-12,2.34210068296986e-11,2.953367994488036e-05,0.00030574070591034947,1.1503135184474744e-07,1.99076804084041e-08,2.1847631946030577e-13,5.185108838706298e-12,2.600819466893164e-18,2.995086738549036e-11,1.1220323877468367e-16,9.05422589721918e-20,1.5970699434675668e-13,1.4384737076295403e-37,1.1982339604779697e-11,6.958243822194732e-14,5.691665984296533e-15
7.725356713170981e-10,0.0033257888,0.2,0.0,0.009366584820559565,0.19995719242549725,0.19969409369991536,0.19999994674003932,0.19997040478753092,2.883640587970811e-14,7.922092846229821e-14,6.264657515970244e-14,6.888276370453662e-22,8.57186215853914e-05,7.935787824129613e-12,2.343762584334106e-11,2.9533405082868612e-05,0.00030582446608164523,1.1503056092396438e-07,2.0015135789226447e-08,2.1847389977593955e-13,5.186168157874595e-12,2.6149953363706764e-18,3.026607422757509e-11,1.1338361543710817e-16,9.149426944994212e-20,1.623341959957205e-13,1.475451278954413e-37,1.2109318431621397e-11,7.110030875680298e-14,5.817362111814941e-15
7.756717181594636e-10,0.0033257888,0.2,0.0,0.00936650367734579,0.1999571932236591,0.1996940109032267,0.19999994706323213,0.19997040473539468,2.927298738691937e-14,7.995672806359329e-14,6.397319440000752e-14,7.031390548222889e-22,8.571756158658048e-05,7.933609035171212e-12,2.3453451564437863e-11,2.9533134790181817e-05,0.00030590683242536534,1.1502978314957985e-07,2.012261143437941e-08,2.1847151948734371e-13,5.187209848841608e-12,2.629174609917134e-18,3.0583045648295586e-11,1.145706003815375e-16,9.245321280448216e-20,1.6499127843886205e-13,1.5131989740288965e-37,1.2237013974491927e-11,7.26434768614834e-14,5.945182357451224e-15
7.78807765001829e-10,0.0033257888,0.2,0.0,0.009366423883090079,0.19995719401332068,0.19969392947706266,0.19999994738649923,0.19997040467867885,2.971412077473003e-14,8.069607769955375e-14,6.532138665637084e-14,7.176773801624392e-22,8.571651873609865e-05,7.9314689457743e-12,2.3468489916780456e-11,2.9532868990686464e-05,0.00030598782813501496,1.1502901830257206e-07,2.023010686731218e-08,2.1846917799865958e-13,5.188234205313337e-12,2.643357211129448e-18,3.090178173468493e-11,1.1576419379278524e-16,9.341812107892712e-20,1.676784209825702e-13,1.5517290336128071e-37,1.2365426282448143e-11,7.421223094671538e-14,6.075151345606687e-15
7.819438118441944e-10,0.0033257888,0.2,0.0,0.00936634541532093,0.19995719479461097,0.19969384939861756,0.19999994770983923,0.19997040461745982,3.0159831256440827e-14,8.143897413670365e-14,6.669139443588504e-14,7.324450669020141e-22,8.571549277343083e-05,7.929366859375801e-12,2.3482746860968596e-11,2.9532607609521214e-05,0.0003060674760181409,1.1502826616758138e-07,2.0337621619473226e-08,2.1846687472069406e-13,5.189241516141738e-12,2.6575430615897537e-18,3.122228255815532e-11,1.169643959982837e-16,9.438575480916403e-20,1.703958028426561e-13,1.5910538311937824e-37,1.2494555397827483e-11,7.58068611117216e-14,6.207293848255844e-15
7.850798586865599e-10,0.0033257888,0.2,0.0,0.009366268251942103,0.19995719556765762,0.1996937706454652,0.19999994803325102,0.19997040455181259,3.061014404610177e-14,8.21854140892918e-14,6.80834616812073e-14,7.474445824229087e-22,8.571448344109353e-05,7.927302092425708e-12,2.349622839300493e-11,2.9532350573075396e-05,0.000306145798502755,1.1502752653284886e-07,2.0445155230174684e-08,2.1846460909360667e-13,5.190232065096137e-12,2.6717320909094805e-18,3.154454817476371e-11,1.1817120751579535e-16,9.536050036711669e-20,1.7314360314196282e-13,1.6311858737182419e-37,1.2624401356365149e-11,7.742765914318006e-14,6.341634784838915e-15
7.882159055289253e-10,0.0033257888,0.2,0.0,0.009366192371226273,0.19995719633258655,0.19969369319555275,0.1999999483567334,0.19997040448181091,3.106508435829515e-14,8.293539422042602e-14,6.949783376979001e-14,7.62678407559931e-22,8.571349048465308e-05,7.925273974123812e-12,2.3508940542902046e-11,2.9532097808967964e-05,0.00030622281764365085,1.150267991901548e-07,2.0552707246459216e-08,2.184623805409865e-13,5.1912061314037425e-12,2.6859242266884925e-18,3.186857862549411e-11,1.193846283094941e-16,9.634209996784615e-20,1.7592200090803953e-13,1.6721378023217786e-37,1.2754964187309897e-11,7.907491851415765e-14,6.478199222167089e-15
7.913519523712907e-10,0.0033257888,0.2,0.0,0.00936611775180883,0.1999571970895223,0.19969361702719415,0.19999994868028514,0.19997040440752736,3.152467740792251e-14,8.368891114318412e-14,7.093475751309257e-14,7.781490365114612e-22,8.571251365273984e-05,7.923281846162523e-12,2.352088937330202e-11,2.9531849246026762e-05,0.0003062985551286151,1.15026083934759e-07,2.0660277222969062e-08,2.1846018848694289e-13,5.1921639897714746e-12,2.700119391851213e-18,3.219437393651956e-11,1.2060465846294974e-16,9.732533003271998e-20,1.7873117507087892e-13,1.713922393058881e-37,1.2886243913538512e-11,8.074893438300841e-14,6.617012374350382e-15
7.944879992136562e-10,0.0033257888,0.2,0.0,0.009366044372681804,0.19995719783858806,0.19969354211906443,0.1999999490039052,0.1999704043290333,3.198894840999522e-14,8.44459614217327e-14,7.239448115577575e-14,7.938589770125507e-22,8.571155269705904e-05,7.921325062475626e-12,2.353208097810871e-11,2.9531604814268217e-05,0.0003063730322845351,1.1502538056534245e-07,2.0767864721817447e-08,2.1845803239652437e-13,5.193105909962635e-12,2.7143175195949792e-18,3.252193411945365e-11,1.2183129844599767e-16,9.831563597022709e-20,1.815713044607199e-13,1.7565525576322355e-37,1.301824055166892e-11,8.24500035923019e-14,6.758099602683428e-15
7.976240460560216e-10,0.0033257888,0.2,0.0,0.009365972213187851,0.1999571985799051,0.19969346845019317,0.19999994932759232,0.1999704042463987,3.245792257942897e-14,8.520654157245423e-14,7.387725437487882e-14,8.098107502434298e-22,8.571060737239763e-05,7.919402988992806e-12,2.3542521481132778e-11,2.9531364444877274e-05,0.0003064462700834051,1.1502468888394908e-07,2.0875469312462186e-08,2.1845591171505487e-13,5.194032157416026e-12,2.7285185420740813e-18,3.2851259171627645e-11,1.230645480216911e-16,9.931420017111529e-20,1.8444256780591145e-13,1.8000413441214979e-37,1.3150954112171946e-11,8.417842466773143e-14,6.901486415539341e-15
8.00760092898387e-10,0.0033257888,0.2,0.0,0.009365901253014366,0.19995719931359357,0.19969339599995925,0.1999999496513455,0.19997040415969272,3.2931625130841753e-14,8.597064806504236e-14,7.538332827897986e-14,8.260068906670571e-22,8.570967743662865e-05,7.917515003399695e-12,2.35522170347494e-11,2.9531128070187775e-05,0.00030651828914823295,1.1502400869592903e-07,2.0983090571581478e-08,2.18453825877569e-13,5.194942993416443e-12,2.7427223829124664e-18,3.318234907634587e-11,1.2430440698924386e-16,1.0031306177728405e-19,1.8734514373083684e-13,1.8444019377113084e-37,1.3284384599481768e-11,8.593449781696963e-14,7.047198468305219e-15
8.038961397407525e-10,0.0033257888,0.2,0.0,0.009365831472187705,0.1999572000397718,0.19969332474808443,0.19999994997516357,0.19997040406898306,3.341008127835567e-14,8.673827732360555e-14,7.691295540733988e-14,8.424499462724068e-22,8.570876265071196e-05,7.915660494903457e-12,2.3561173818568983e-11,2.953089562366316e-05,0.0003065891097588475,1.1502333980988334e-07,2.109072808295188e-08,2.184517743749485e-13,5.195838674423396e-12,2.7569289784523233e-18,3.351520380312056e-11,1.2555087581564555e-16,1.0131855134866397e-19,1.9027921075390127e-13,1.8896476614189074e-37,1.3418532012105001e-11,8.771852492856727e-14,7.195261563263647e-15
8.070321865831179e-10,0.0033257888,0.2,0.0,0.009365762851067471,0.19995720075855672,0.1996932546746281,0.19999995029904552,0.1999704039743365,3.389331623540226e-14,8.750942572778769e-14,7.846638972903107e-14,8.591424785057194e-22,8.570786277869262e-05,7.913838864003608e-12,2.356939803812088e-11,2.9530667039877435e-05,0.00030665875185760977,1.1502268203760888e-07,2.1198381437328346e-08,2.1844975667746947e-13,5.1967194527318635e-12,2.771138266254062e-18,3.384982330794438e-11,1.268039540982193e-16,1.0233440435901954e-19,1.932449472855775e-13,1.935791976821273e-37,1.3553396342728508e-11,8.95308095708456e-14,7.345701649470085e-15
8.101682334254833e-10,0.0033257888,0.2,0.0,0.009365695370340946,0.1999572014700638,0.1996931857599814,0.1999999506229902,0.1999704038758185,3.43813552145314e-14,8.828408961384549e-14,8.004388664204997e-14,8.760870619961825e-22,8.570697758769643e-05,7.912049522268032e-12,2.3576895923549863e-11,2.9530442254496557e-05,0.0003067272350550297,1.1502203519404417e-07,2.130605023232635e-08,2.1844777222770364e-13,5.1975855768913575e-12,2.785350169979801e-18,3.418620753354173e-11,1.280636412900561e-16,1.0334904793805071e-19,1.9624253162650993e-13,1.9828484847814096e-37,1.368897757832584e-11,9.137165699070995e-14,7.498544822699154e-15
8.133042802678487e-10,0.0033257888,0.2,0.0,0.009365629011017581,0.19995720217440682,0.19969311798486167,0.19999995094699666,0.19997040377349362,3.487422342722372e-14,8.906226527573293e-14,8.164570297241552e-14,8.93286284880625e-22,8.57061068479233e-05,7.91029189211403e-12,2.3583673728325972e-11,2.9530221204260045e-05,0.0003067945786352884,1.1502139909721717e-07,2.141373407230604e-08,2.1844582054239997e-13,5.198437290737923e-12,2.7995646283414536e-18,3.452435640958428e-11,1.2932993790044565e-16,1.0436916388089408e-19,1.9927214196567816e-13,2.030830926174231e-37,1.3825275700262393e-11,9.32413741125186e-14,7.653817325326466e-15
8.164403271102142e-10,0.0033257888,0.2,0.0,0.009365563754423595,0.1999572028716982,0.19969305133030726,0.19999995127106387,0.19997040366742522,3.537194608370653e-14,8.984394896621729e-14,8.32720969732529e-14,9.107427487955695e-22,8.570525033263806e-05,7.90856540659425e-12,2.3589737727967426e-11,2.9530003826963e-05,0.0003068608015616685,1.1502077356819313e-07,2.1521432568258453e-08,2.184439011214542e-13,5.19927483402215e-12,2.813781585530931e-18,3.4864269852958377e-11,1.3060284342168896e-16,1.054026592873953e-19,2.0233395637861807e-13,2.079753182612075e-37,1.3962290684399272e-11,9.51402695369703e-14,7.811545546182402e-15
8.195763739525796e-10,0.0033257888,0.2,0.0,0.009365499582196662,0.19995720356204877,0.19969298577767214,0.1999999515951907,0.19997040355767562,3.587454839277312e-14,9.062913689793638e-14,8.492332832386361e-14,9.28459068439332e-22,8.57044078181595e-05,7.906869509187367e-12,2.3595094218776576e-11,2.9529790061438355e-05,0.00030692592248189496,1.1502015843102269e-07,2.1629145337693525e-08,2.1844201341064384e-13,5.200098443206706e-12,2.828000964656117e-18,3.520594776801661e-11,1.318823568730341e-16,1.0643342898164767e-19,2.0542815282569603e-13,2.1296292771692336e-37,1.4100022501195801e-11,9.706865353987738e-14,7.971756020511394e-15
8.22712420794945e-10,0.0033257888,0.2,0.0,0.009365436476280695,0.19995720424556793,0.19969292130862024,0.19999995191937633,0.1999704034443062,3.6382055561605535e-14,9.141782524445892e-14,8.659965812878175e-14,9.46437871981107e-22,8.570357908384734e-05,7.90520365359344e-12,2.359974951658926e-11,2.952957984753946e-05,0.0003069899597333868,1.1501955351269284e-07,2.1736872004530214e-08,2.1844015695113116e-13,5.2009083501697366e-12,2.842222705509531e-18,3.554939004677052e-11,1.3316847884413958e-16,1.0746738366399021e-19,2.0855490915044236e-13,2.1804733751060695e-37,1.4238471115810821e-11,9.902683807100034e-14,8.134475429862164e-15
8.258484676373105e-10,0.0033257888,0.2,0.0,0.009365374418920708,0.19995720492236346,0.19969285790512087,0.19999995224361972,0.19997040332737723,3.6894492795600636e-14,9.221001014139837e-14,8.830134891681755e-14,9.64681801176393e-22,8.570276391208744e-05,7.90356730353381e-12,2.360370995553764e-11,2.9529373126123018e-05,0.00030705293134842025,1.150189586430773e-07,2.1844612198988388e-08,2.1843833127916213e-13,5.201704782673555e-12,2.8564467605804944e-18,3.589459656915149e-11,1.3446120882114522e-16,1.0851885522498993e-19,2.1171440307793904e-13,2.232299784592914e-37,1.4377636488202639e-11,1.0101513675294371e-13,8.299730601908472e-15
