Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73)
0.0030051672516176204,0.002771490666666666,0.2,0.0,0.007108289679046352,0.3130933732214991,0.045059873220273654,0.34309330606960253,0.0678843509499916,1.1160317080675476e-10,1.2103582443898035e-08,3.2794468180849e-08,7.564861450371531e-13,0.00012376752748568208,8.225693765339869e-13,1.6373931183649736e-12,1.7148874380120075e-05,0.0008516194778573205,1.1822814542522306e-07,9.666188405704313e-08,3.436676878338599e-13,2.142378746337726e-12,2.1279498132404085e-16,2.14585739270342e-10,1.7028458688432722e-15,6.941900713192544e-20,8.027496944353433e-11,0.004901417058143188,1.923165015449414e-09,1.9629487920516556e-09,1.7283916532715956e-11,3.433568060879407e-08,3.448247978920056e-13,5.541804390066769e-05,0.0029913233928306423,6.749011539906255e-14,4.409891382636073e-10
0.003009652004362156,0.002771490666666666,0.2,0.0,0.0071094066201010135,0.3131250882292014,0.04499009613963977,0.343153855644057,0.06783422402499853,1.1149768236544979e-10,1.2101364553555929e-08,3.276358096385262e-08,7.571240768883279e-13,0.00012379324008893286,8.23783413224448e-13,1.6352353510891096e-12,1.7138904585287756e-05,0.0008504343703203311,1.1826732923714642e-07,9.655678575943296e-08,3.43800256311683e-13,2.1403339855946237e-12,2.127900886163423e-16,2.1441664828528022e-10,1.7018616535573997e-15,6.930957723040472e-20,8.021195074921383e-11,0.0049069972098540185,1.9218679512190432e-09,1.9618179467564647e-09,1.7265096566258077e-11,3.4338991867867676e-08,3.4474814984696933e-13,5.547053285955723e-05,0.002993687185241012,6.750853085314005e-14,4.4044419216756515e-10
0.0030141367571066913,0.002771490666666666,0.2,0.0,0.007110521030389942,0.3131566699790921,0.04492049690467387,0.34321423747707364,0.06778425206267061,1.1139240750584229e-10,1.2099155868515936e-08,3.273273717969765e-08,7.577610416812392e-13,0.00012381888394877666,8.249977570896068e-13,1.6330851237208563e-12,1.712896387129325e-05,0.0008492519081578297,1.1830642050000114e-07,9.645188917499911e-08,3.439324911041693e-13,2.138296832565789e-12,2.127852671940029e-16,2.142478280068322e-10,1.7008781532737515e-15,6.920049971583024e-20,8.014898615977752e-11,0.004912572211357918,1.920572352558201e-09,1.960690033603299e-09,1.724634034594487e-11,3.4342230147194445e-08,3.4467161267353446e-13,5.5522946831277154e-05,0.0029960472528894016,6.752692393322072e-14,4.3990115019909235e-10
0.0030186215098512268,0.002771490666666666,0.2,0.0,0.007111632916350264,0.31318811894610143,0.04485107496423452,0.34327445210371255,0.06773443455077757,1.1128734574046389e-10,1.209695634363644e-08,3.2701936818419655e-08,7.583970414282982e-13,0.00012384445925595923,8.262127729892039e-13,1.6309424042981887e-12,1.7119052156074947e-05,0.0008480720847029434,1.1834541945285232e-07,9.63471939053288e-08,3.4406439306644227e-13,2.1362672527542564e-12,2.127805165860231e-16,2.140792780762969e-10,1.6998953707411265e-15,6.90917732082656e-20,8.008607585123568e-11,0.0049181420689843975,1.9192782204750514e-09,1.9595650465362616e-09,1.7227647647448412e-11,3.434539569665848e-08,3.4459541051557023e-13,5.5575285936800634e-05,0.0029984036038640817,6.754528919436337e-14,4.393600049828567e-10
0.003022657787321309,0.002771490666666666,0.2,0.0,0.007112631460719276,0.31321630987798244,0.0447887463508085,0.34332850274680576,0.06768973042346764,1.1119297194105037e-10,1.2094984566069013e-08,3.2674253611498234e-08,7.589686177466155e-13,0.00012386741857706458,8.273069892427908e-13,1.6290203494323494e-12,1.7110156338716137e-05,0.0008470124941933373,1.1838043978240261e-07,9.62531399597164e-08,3.441828209675388e-13,2.1344470776592083e-12,2.1277630119807863e-16,2.139278140115365e-10,1.699011482587158e-15,6.899421833093277e-20,8.002950313548955e-11,0.004923150548068896,1.9181147565621623e-09,1.958555054789977e-09,1.721087834411921e-11,3.4348182719175093e-08,3.4452719272715057e-13,5.562232722108368e-05,0.003000521148655015,6.75617711898352e-14,4.388745899389257e-10
0.0030266940647913913,0.002771490666666666,0.2,0.0,0.007113627970248705,0.3132443939822661,0.04472656050232739,0.34338241877163644,0.06764515061716989,1.1109876999675848e-10,1.2093020139299476e-08,3.264660556147012e-08,7.595394154663854e-13,0.00012389032266273904,8.284015893408722e-13,1.627104327378937e-12,1.7101283884645352e-05,0.0008459550308177078,1.1841538570725794e-07,9.615924846272268e-08,3.443009805870535e-13,2.1326329841815534e-12,2.1277214245069105e-16,2.1377656842003903e-10,1.6981281804038863e-15,6.889694566622063e-20,7.997297466083619e-11,0.004928154870366172,1.9169524825151154e-09,1.9575474236450915e-09,1.7194160149142883e-11,3.4350911219955745e-08,3.444591486714858e-13,5.566930804971935e-05,0.003002635695346243,6.757823279345566e-14,4.3839069998061537e-10
0.0030307303422614736,0.002771490666666666,0.2,0.0,0.0071146224495936845,0.3132723716010866,0.04466451702129084,0.3434362005640107,0.06760069476265369,1.1100473955569002e-10,1.209106303092427e-08,3.2618992660301146e-08,7.601094360466891e-13,0.00012391317165078928,8.294966798012046e-13,1.6251943151029457e-12,1.709243473457397e-05,0.0008448996897543422,1.1845025740028209e-07,9.606551912502025e-08,3.4441887254356107e-13,2.1308249475470194e-12,2.1276804000607012e-16,2.1362554105225845e-10,1.6972454662600212e-15,6.879995422339911e-20,7.991649055499639e-11,0.0049331550405018664,1.9157913991476145e-09,1.9565421486159442e-09,1.7177492900383407e-11,3.435358138276706e-08,3.443913438003284e-13,5.57162285107033e-05,0.0030047472497949828,6.75946667738979e-14,4.3790832979985734e-10
0.0030343629919845475,0.002771490666666666,0.2,0.0,0.007115515749034431,0.313297460694696,0.04460879928506962,0.34348448972619255,0.06756079016824922,1.1092025850183503e-10,1.2089307863959271e-08,3.259417109484371e-08,7.606217913186237e-13,0.0001239336887451479,8.304826877110892e-13,1.6234804235589434e-12,1.708449037556234e-05,0.0008439516933988847,1.1848157859830185e-07,9.598130112763279e-08,3.4452474696258057e-13,2.129202872794971e-12,2.1276439566696353e-16,2.1348980279985804e-10,1.696451528037042e-15,6.871290155461782e-20,7.986569289995066e-11,0.004937651647351725,1.9147474428440107e-09,1.955639411847853e-09,1.7162535801889958e-11,3.435593480219106e-08,3.4433052861261854e-13,5.5758405383924986e-05,0.0030066450952625987,6.760943251654198e-14,4.37475491675121e-10
0.0030379956417076214,0.002771490666666666,0.2,0.0,0.007116407411163893,0.31332246405878766,0.04455319625769708,0.3435326707508888,0.0675209854094456,1.1083591582214407e-10,1.2087558575373649e-08,3.256937798742997e-08,7.611335193475388e-13,0.00012395416142164847,8.314690625693788e-13,1.6217713649940924e-12,1.7076564801916828e-05,0.0008430054087225149,1.1851283993359039e-07,9.58972140324974e-08,3.446304055232006e-13,2.12758566621693e-12,2.1276079641699849e-16,2.133542409311588e-10,1.6956580693439087e-15,6.862607516086825e-20,7.981493137709789e-11,0.00494214489807722,1.9137044522759435e-09,1.954738576628606e-09,1.7147619721595003e-11,3.4358241249808184e-08,3.4426988924193816e-13,5.5800533494635886e-05,0.0030085405260007756,6.762417797212879e-14,4.370438764435036e-10
0.0030416282914306953,0.002771490666666666,0.2,0.0,0.007117297439351235,0.313347381940128,0.044497707652171266,0.3435807439165956,0.06748128021978572,1.1075171126129672e-10,1.208581514187086e-08,3.2544613331796573e-08,7.616446211918811e-13,0.00012397458977994144,8.324558712540687e-13,1.6200671228477812e-12,1.706865797076342e-05,0.0008420608322352297,1.1854404153124449e-07,9.581325762953227e-08,3.447358486732286e-13,2.1259733099936387e-12,2.1275724201352287e-16,2.1321885526425857e-10,1.6948650916594186e-15,6.85394743285601e-20,7.976420607730645e-11,0.004946634796057538,1.91266242800994e-09,1.953839639693159e-09,1.7132744542479157e-11,3.4360500859090764e-08,3.442094668157959e-13,5.584261290685484e-05,0.0030104335462539074,6.763889846772661e-14,4.366134802779905e-10
0.0030452609411537692,0.002771490666666666,0.2,0.0,0.007118185836957939,0.3133722145846537,0.04444233318236021,0.34362870950094465,0.06744167433366244,1.1066764456410865e-10,1.2084077540256294e-08,3.2519877121547785e-08,7.621550979084489e-13,0.00012399497391942286,8.334430888679755e-13,1.6183676807433876e-12,1.7060769839337243e-05,0.0008411179604548929,1.1857518351607122e-07,9.572943170791711e-08,3.4484107685948494e-13,2.1243657863813814e-12,2.127537322149717e-16,2.1308364562137873e-10,1.69407259649303e-15,6.845309834738658e-20,7.971351709093373e-11,0.004951121344674017,1.911621370643321e-09,1.9529425977606973e-09,1.711791014780885e-11,3.4362713763535145e-08,3.441492463576595e-13,5.588464368455904e-05,0.0030123241602583602,6.76535949613377e-14,4.361842993656249e-10
0.003048893590876843,0.002771490666666666,0.2,0.0,0.00711907260733783,0.3133969622374744,0.044387072562998904,0.3436765677807076,0.06740216748631518,1.1058371547521697e-10,1.2082345747436265e-08,3.2495169350185594e-08,7.626649505523921e-13,0.00012401531393923482,8.344306374543752e-13,1.6166730224889902e-12,1.705290036498225e-05,0.0008401767899072133,1.1860626601258917e-07,9.564573605608053e-08,3.449460905278088e-13,2.1227630777115864e-12,2.1275026678085185e-16,2.1294861182441913e-10,1.693280585345137e-15,6.836694650948797e-20,7.966286450627127e-11,0.004955604547310129,1.910581280760899e-09,1.9520474475811623e-09,1.710311642144633e-11,3.4364880095631355e-08,3.4408918053480334e-13,5.5926625891683716e-05,0.003014212372242487,6.766827375361958e-14,4.357563299064533e-10
0.003052526240599917,0.002771490666666666,0.2,0.0,0.007119957753837094,0.31342162514287625,0.044331925509686114,0.34372431903179784,0.06736275941382695,1.104999237402958e-10,1.208061974041795e-08,3.2470490011037094e-08,7.631741801772116e-13,0.00012403560993826647,8.354186165085853e-13,1.6149831316870075e-12,1.7045049505150827e-05,0.0008392373171257281,1.18637289145029e-07,9.556217046524526e-08,3.450508901230568e-13,2.1211651663900915e-12,2.1274684547188696e-16,2.1281375368977203e-10,1.6924890596500094e-15,6.828101810914647e-20,7.961224841215418e-11,0.004960084407351429,1.909542158887857e-09,1.951154185898522e-09,1.708836324748279e-11,3.4366999988368166e-08,3.440293304157518e-13,5.596855959212209e-05,0.003016098186426639,6.7682928186756e-14,4.353295681140039e-10
0.003056158890322991,0.002771490666666666,0.2,0.0,0.007120841279794285,0.31344620354432534,0.044276891738881434,0.3437719635292744,0.06732344985312118,1.1041626910594424e-10,1.207889949630935e-08,3.244583909730526e-08,7.636827878347623e-13,0.00012405586201515438,8.36407031968918e-13,1.6132979921057047e-12,1.7037217217403586e-05,0.0008382995386517878,1.1866825303733359e-07,9.547873472604338e-08,3.4515547608910326e-13,2.1195720348972394e-12,2.127434680498843e-16,2.1267907103913823e-10,1.6916980208830083e-15,6.819531244411724e-20,7.956166889750947e-11,0.004964560928185502,1.9085040055920278e-09,1.9502628094251245e-09,1.707365051018984e-11,3.436907357517149e-08,3.439696998431621e-13,5.601044484972499e-05,0.003017981607023187,6.76975564957286e-14,4.349040102155665e-10
0.003059791540046065,0.002771490666666666,0.2,0.0,0.007121723188540365,0.31347069768446995,0.044221970967902056,0.3438195015473449,0.06728423854195864,1.1033275131890372e-10,1.207718499231759e-08,3.242121660197467e-08,7.641907745752508e-13,0.00012407607026828342,8.373957449688871e-13,1.6116175878506908e-12,1.7029403459409164e-05,0.0008373634510345337,1.1869915781315942e-07,9.53954286269814e-08,3.4525984886884773e-13,2.117983665787569e-12,2.1274013427764639e-16,2.1254456369576204e-10,1.690907470531191e-15,6.810982881466949e-20,7.951112604812017e-11,0.004969034113201971,1.907466821445605e-09,1.949373314921401e-09,1.7058978094588098e-11,3.437110098782381e-08,3.4391020427454615e-13,5.605228172830035e-05,0.0030198626382365265,6.771216931134162e-14,4.344796524527596e-10
0.0030634241897691387,0.002771490666666666,0.2,0.0,0.007122603483398692,0.3134951078051442,0.044167162914919816,0.3438669333593688,0.06724512521893437,1.102493701261249e-10,1.2075476205749003e-08,3.2396622517882853e-08,7.646981414472372e-13,0.00012409623479578752,8.383848802840307e-13,1.6099419027027749e-12,1.7021608188943748e-05,0.0008364290508308795,1.1873000359587736e-07,9.531225196042986e-08,3.453640089042142e-13,2.116400041688817e-12,2.1273684391921622e-16,2.1241023147415616e-10,1.6901174099832906e-15,6.802456652280932e-20,7.946061995055243e-11,0.004973503965792422,1.9064306069307824e-09,1.9484856991467202e-09,1.7044345885906017e-11,3.437308235862379e-08,3.438509202507551e-13,5.609407029161348e-05,0.0030217412842631014,6.772675887611476e-14,4.3405649108037023e-10
0.0030670568394922126,0.002771490666666666,0.2,0.0,0.007123482167685058,0.3135194341473716,0.04411246729895817,0.34391425923785984,0.06720610962347454,1.1016612527549874e-10,1.2073773114009945e-08,3.237205683790627e-08,7.652048894976359e-13,0.00012411635569555018,8.393745052631397e-13,1.6082709205194598e-12,1.7013831363890837e-05,0.0008354963346055014,1.1876079050857218e-07,9.522920451892236e-08,3.4546795663614817e-13,2.114821145302234e-12,2.127335967397463e-16,2.1227607419515787e-10,1.6893278406766005e-15,6.793952487424584e-20,7.941015069278552e-11,0.004977970489350365,1.9053953625834282e-09,1.9475999587980607e-09,1.7029753769344106e-11,3.437501782120499e-08,3.437918891052316e-13,5.6135810603386515e-05,0.003023617549291414,6.774131837337654e-14,4.3363452236526884e-10
0.0030706894892152865,0.002771490666666666,0.2,0.0,0.007124359244707709,0.3135436769513674,0.04405788383988907,0.3439614794544898,0.06716719149583342,1.1008301651585092e-10,1.2072075694603995e-08,3.2347519554569314e-08,7.657110197717152e-13,0.00012413643306520537,8.403643804082878e-13,1.606604625757505e-12,1.7006072942241165e-05,0.0008345652989308119,1.1879151867404434e-07,9.514628609053018e-08,3.4557169250462706e-13,2.113246959402388e-12,2.1273039250526775e-16,2.1214209168461438e-10,1.688538764097999e-15,6.785470317739477e-20,7.935971835789086e-11,0.004982433687271226,1.904361088975224e-09,1.9467160906484296e-09,1.701520163110852e-11,3.437690750656016e-08,3.4373296480772615e-13,5.61775027272978e-05,0.003025491437502039,6.775586526271076e-14,4.3321374258948013e-10
0.0030743221389383604,0.002771490666666666,0.2,0.0,0.007125234717767354,0.31356783645654185,0.04400341225842997,0.34400859428009106,0.06712837057709034,1.1000004359579186e-10,1.2070383925131815e-08,3.232301066011192e-08,7.662165333130975e-13,0.00012415646700213813,8.413546380489777e-13,1.6049430024139295e-12,1.6998332882092136e-05,0.0008336359403869398,1.1882218821481093e-07,9.506349646844491e-08,3.4567521694866035e-13,2.1116774668357345e-12,2.1272723098307426e-16,2.1200828375470734e-10,1.687750181587426e-15,6.777010074178491e-20,7.930932302960588e-11,0.004986893562952319,1.9033277865406717e-09,1.9458340914869617e-09,1.700068935763814e-11,3.437875154585008e-08,3.4367422856633196e-13,5.621914672698245e-05,0.0030273629530676366,6.77703925468243e-14,4.327941480492487e-10
0.0030779547886614343,0.002771490666666666,0.2,0.0,0.007126108590157171,0.3135919129015035,0.043949052276140925,0.34405560398466,0.0670896466091466,1.0991720626427419e-10,1.2068697783294004e-08,3.2298530147130827e-08,7.667214311637615e-13,0.00012417645760348515,8.423454846730571e-13,1.6032860343062917e-12,1.6990611141647537e-05,0.0008327082555617258,1.1885279925310477e-07,9.498083544819555e-08,3.4577853040628176e-13,2.1101126505213008e-12,2.1272411194166568e-16,2.1187465022408568e-10,1.6869620945295675e-15,6.768571688089612e-20,7.925896479594338e-11,0.0049913501197927325,1.902295455772356e-09,1.944953957978454e-09,1.6986216834913754e-11,3.4380550073478994e-08,3.436158066847601e-13,5.626074266603164e-05,0.003029232100152973,6.778488275372197e-14,4.3237573505066986e-10
0.003081587438384508,0.002771490666666666,0.2,0.0,0.007126980865162858,0.31361590652406224,0.043894803615421495,0.3441025088373598,0.06705101933472261,1.098345042720407e-10,1.2067017246886664e-08,3.227407800781019e-08,7.672257143640422e-13,0.00012419640496613577,8.43336534519337e-13,1.6016337062966798e-12,1.698290767921766e-05,0.0008317822410506936,1.1888335191087652e-07,9.48983028168701e-08,3.4588163331456417e-13,2.108552493450699e-12,2.1272103515023961e-16,2.1174119092313825e-10,1.68617450443075e-15,6.760155091139841e-20,7.920864373724508e-11,0.004995803361193377,1.9012640972603457e-09,1.9440756869050452e-09,1.697178395033549e-11,3.438230321976801e-08,3.435574637374563e-13,5.6302290607992e-05,0.0030310988829149307,6.779936258799791e-14,4.319584999151041e-10
0.003085220088107582,0.002771490666666666,0.2,0.0,0.007127851546062624,0.3136398175612319,0.04384066599950764,0.34414930910652347,0.06701248849735454,1.0975193736963591e-10,1.206534229379974e-08,3.224965423363254e-08,7.677293839526286e-13,0.0001242163091867324,8.443278566798041e-13,1.5999860027269324e-12,1.6975222453218558e-05,0.0008308578934570251,1.1891384630979552e-07,9.481589836740644e-08,3.4598452610962154e-13,2.106996978685928e-12,2.1271800037923687e-16,2.11607905661621e-10,1.6853874125837086e-15,6.751760215013247e-20,7.91583599329993e-11,0.005000253290556976,1.9002337113890848e-09,1.943199275117989e-09,1.695739059174331e-11,3.438401111369288e-08,3.4349924239136924e-13,5.634379061636603e-05,0.0030329633055025144,6.781383173426147e-14,4.315424389805792e-10
0.0030884894728583486,0.002771490666666666,0.2,0.0,0.007128633798615262,0.3136612670794304,0.043792036860420325,0.34419134015095815,0.06697789298609401,1.0967774245261898e-10,1.2063839591566424e-08,3.222769708272457e-08,7.681821628015117e-13,0.0001242341861784896,8.45220661774232e-13,1.5985070098243429e-12,1.6968321307683538e-05,0.000830027403035776,1.1894124155783558e-07,9.474184379329191e-08,3.4607695033802635e-13,2.105600970627814e-12,2.1271530482420493e-16,2.1148809757812105e-10,1.6846794570235058e-15,6.744223341701811e-20,7.911313643637268e-11,0.005004255398006226,1.8993071960852185e-09,1.9424120913761573e-09,1.6944470269854457e-11,3.4385509640409557e-08,3.434471807821343e-13,5.638109969313538e-05,0.0030346392713050787,6.782681397378551e-14,4.311689850605562e-10
0.0030917588576091152,0.002771490666666666,0.2,0.0,0.007129414764970708,0.31368265006647167,0.04374349724353347,0.34423328689385974,0.06694337519595295,1.0960365657520881e-10,1.2062341378014205e-08,3.220576289556227e-08,7.686344462198233e-13,0.00012425202837336997,8.461136370359907e-13,1.5970317387725314e-12,1.6961434869893966e-05,0.0008291982576068661,1.189685898028291e-07,9.466789272793906e-08,3.461692050437516e-13,2.1042086969289567e-12,2.1271264295487258e-16,2.1136843019448102e-10,1.683971907209362e-15,6.73670395799886e-20,7.9067943243534e-11,0.005008254827945933,1.898381469398888e-09,1.941626408604851e-09,1.6931581791089422e-11,3.438697171636185e-08,3.4339518717644417e-13,5.641837004133101e-05,0.0030363133317343185,6.783978829413714e-14,4.3079647662763514e-10
0.003094701303884805,0.002771490666666666,0.2,0.0,0.0071301165369545075,0.313701838012129,0.04369988796447686,0.3442709670449315,0.06691237548323938,1.0953707236531011e-10,1.2060996810482212e-08,3.2186041755654667e-08,7.690410783261985e-13,0.00012426805665524318,8.469175079784956e-13,1.595707167641723e-12,1.695524962613017e-05,0.0008284531746556618,1.1899316310854833e-07,9.460142514514475e-08,3.462520895981425e-13,2.1029588333927323e-12,2.1271027593727654e-16,2.1126084973437045e-10,1.6833354600656789e-15,6.72995142557829e-20,7.902729532737078e-11,0.005011852027674062,1.8975489898817853e-09,1.9409205755238884e-09,1.69200093189682e-11,3.438825649739063e-08,3.4334848045176003e-13,5.6451880279961695e-05,0.0030378183595129397,6.785145655728878e-14,4.304620252460373e-10
0.0030976437501604947,0.002771490666666666,0.2,0.0,0.007130817270769372,0.31372097233058677,0.043656350890917274,0.34430857920981156,0.0668814384398475,1.094705761993825e-10,1.205965585432558e-08,3.21663392065653e-08,7.694473102931662e-13,0.00012428405685917818,8.477217579555883e-13,1.5943855934808615e-12,1.694907624936953e-05,0.0008277091773650633,1.190176984772818e-07,9.453504117642183e-08,3.463348373249464e-13,2.1017119759430043e-12,2.127079359515653e-16,2.1115338303354048e-10,1.6826993430404597e-15,6.72321298415175e-20,7.898667205039511e-11,0.005015447062443168,1.896717149609541e-09,1.9402159545487804e-09,1.690846251426905e-11,3.4389511901889016e-08,3.4330197644560817e-13,5.6485359219529596e-05,0.003039321848565513,6.786310086991424e-14,4.3012833564745786e-10
0.0031005861964361844,0.002771490666666666,0.2,0.0,0.007131516968139651,0.3137400531459149,0.04361288587775865,0.34434612352913097,0.06685056393141996,1.09404167946079e-10,1.2058318498024e-08,3.214665524393053e-08,7.698531426687898e-13,0.00012430002903594708,8.48526267295843e-13,1.593067008317831e-12,1.6942914717764954e-05,0.0008269662639481449,1.1904219597301738e-07,9.446874071064412e-08,3.4641744845362966e-13,2.100468115748162e-12,2.1270562287822738e-16,2.110460299981708e-10,1.6820635568708141e-15,6.716488598115125e-20,7.894607345365924e-11,0.005019039934065549,1.8958859488371984e-09,1.9395125439814645e-09,1.6896941318155267e-11,3.4390737998625936e-08,3.4325560220436467e-13,5.651880689367447e-05,0.0030408238010782083,6.787472995321595e-14,4.2979540591394044e-10
0.003103528642711874,0.002771490666666666,0.2,0.0,0.007132215630786499,0.31375908058184715,0.04356949278025827,0.34438360014317027,0.06681975182394402,1.0933784747454691e-10,1.2056984730096207e-08,3.212698986292822e-08,7.702585760004256e-13,0.00012431597323621707,8.493308549725704e-13,1.591751404348868e-12,1.6936765009514373e-05,0.0008262244326212446,1.1906665565962337e-07,9.44025236357099e-08,3.464999232132515e-13,2.099227244006392e-12,2.1270333659813001e-16,2.109387905314122e-10,1.6814281022644277e-15,6.709778231915284e-20,7.890549957536163e-11,0.005022630644354221,1.8950553877846563e-09,1.9388103421906585e-09,1.688544567232519e-11,3.439193485434567e-08,3.4320924737945777e-13,5.6552223336016364e-05,0.003042324219233838,6.788635885159928e-14,4.2946323413514004e-10
0.003106471088987564,0.002771490666666666,0.2,0.0,0.007132913260427891,0.31377805476178317,0.04352617145402567,0.3444210091918603,0.06678900198375005,1.0927161465372565e-10,1.2055654539102405e-08,3.2107343058736584e-08,7.706636108347245e-13,0.00012433188951055098,8.501357606068914e-13,1.5904387730427363e-12,1.6930627102860426e-05,0.0008254836816039555,1.1909107760084764e-07,9.433638984599675e-08,3.465822618324521e-13,2.097989351946044e-12,2.1270107699286508e-16,2.1083166453450407e-10,1.6807929798929598e-15,6.70308185014834e-20,7.886495046101274e-11,0.0050262191951228295,1.894225466658566e-09,1.9381093473854966e-09,1.687397551752025e-11,3.439310254077093e-08,3.431630584383092e-13,5.6585608580155625e-05,0.003043823105211866,6.789796909265807e-14,4.2913181840667383e-10
0.0031094135352632535,0.002771490666666666,0.2,0.0,0.007133609858778636,0.31379697580878885,0.04348292175502168,0.344458350814784,0.06675831427751089,1.0920546935284832e-10,1.205432791364426e-08,3.208771482693264e-08,7.710682477176333e-13,0.00012434777790940743,8.509411116824625e-13,1.589129106061449e-12,1.69245009760905e-05,0.0008247440091191144,1.1911546186031883e-07,9.427033923445424e-08,3.4666446453946243e-13,2.0967544308255237e-12,2.1269884394442998e-16,2.107246519135015e-10,1.680158190472824e-15,6.696399417570069e-20,7.882442615566327e-11,0.0050298055881856365,1.8933961857082585e-09,1.937409557765548e-09,1.686253079467033e-11,3.4394241129826756e-08,3.431171133054696e-13,5.661896265967284e-05,0.0030453204611884193,6.790954939609928e-14,4.2880115682731263e-10
0.0031123559815389432,0.002771490666666666,0.2,0.0,0.0071343054275503975,0.3138158438455979,0.04343974353955715,0.34449562515117665,0.06672768857224036,1.0913941144175034e-10,1.2053004842361716e-08,3.206810516264917e-08,7.714724871943921e-13,0.00012436363848314117,8.517465321330637e-13,1.5878223960119344e-12,1.691838660753678e-05,0.0008240054133927986,1.1913980850154742e-07,9.420437168663945e-08,3.467465315621169e-13,2.0955224719323855e-12,2.126966373349314e-16,2.1061775257427775e-10,1.6795237347312643e-15,6.68973089896686e-20,7.878392669419757e-11,0.005033389825357586,1.892567545166295e-09,1.9367109717490176e-09,1.6851111446263065e-11,3.439535068645299e-08,3.430711825155909e-13,5.66522856081287e-05,0.0030468162893362823,6.792112937452727e-14,4.2847124750284705e-10
0.003115298427814633,0.002771490666666666,0.2,0.0,0.007134999968451662,0.3138346589946125,0.043396636664292276,0.34453283233992726,0.0666971247352928,1.0907344079003709e-10,1.2051685313933798e-08,3.204851406060209e-08,7.718763298095352e-13,0.00012437947128200302,8.525521154348083e-13,1.5865186347266775e-12,1.6912283975575958e-05,0.000823267892654328,1.1916411758792429e-07,9.413848709510437e-08,3.4682846312783535e-13,2.094293466583772e-12,2.126944570471813e-16,2.1051096641524946e-10,1.6788896133070876e-15,6.683076259192903e-20,7.874345211736576e-11,0.005036971908454275,1.8917395451975595e-09,1.936013587642656e-09,1.6839717414047555e-11,3.439643127916439e-08,3.43025323370627e-13,5.66855774590638e-05,0.003048310591824901,6.793270341369096e-14,4.281420885466105e-10
0.003117946629462754,0.002771490666666666,0.2,0.0,0.00713562417784306,0.31385154751056055,0.04335790135423474,0.34456626151308234,0.0666696700700976,1.0901414170269167e-10,1.2050500758165322e-08,3.2030897935587894e-08,7.722394492959731e-13,0.0001243936970949123,8.532775036031002e-13,1.5853477637253766e-12,1.690680162376215e-05,0.0008226050416434375,1.1918596370856196e-07,9.407926180381568e-08,3.469020859089294e-13,2.0931898798986228e-12,2.1269251719690325e-16,2.1041495556403445e-10,1.6783191904509634e-15,6.677098920947841e-20,7.870704631348119e-11,0.005040193943008003,1.8909948931215616e-09,1.9353869680423863e-09,1.68294843816445e-11,3.439737910951489e-08,3.4298424819276657e-13,5.671551356423039e-05,0.003049654161416371,6.794309602291743e-14,4.278464854937331e-10
0.003120594831110875,0.002771490666666666,0.2,0.0,0.0071362475572817495,0.3138683933750398,0.04331922360991059,0.3445996365096321,0.06664226531485384,1.0895491309561652e-10,1.2049319054775857e-08,3.201329683871163e-08,7.726022481609786e-13,0.0001244079004872823,8.540030488623061e-13,1.584179268851683e-12,1.690132874540875e-05,0.0008219430586547704,1.1920777950706543e-07,9.402010354042913e-08,3.469755993189985e-13,2.092088672287552e-12,2.126905984878341e-16,2.103190362438692e-10,1.6777490394770683e-15,6.671132770849365e-20,7.867066073057339e-11,0.005043414235556276,1.8902507602687413e-09,1.934761319301343e-09,1.681927176574199e-11,3.4398303587009385e-08,3.4294324658451093e-13,5.674542453197984e-05,0.0030509964985552546,6.795348054463211e-14,4.2755148734295107e-10
0.003123243032758996,0.002771490666666666,0.2,0.0,0.007136870108006699,0.3138851966765972,0.04328060332754632,0.3446329574301114,0.06661491037356536,1.0889575487432043e-10,1.2048140195594492e-08,3.199571076609463e-08,7.729647268000531e-13,0.00012442208149553155,8.547286585208435e-13,1.583013144481222e-12,1.6895865324844507e-05,0.0008212819424041911,1.1922956502940102e-07,9.396101222461631e-08,3.470490035229902e-13,2.0909898374817298e-12,2.1268870083536295e-16,2.1022320838247347e-10,1.6771791608646335e-15,6.665177783501099e-20,7.863429539553276e-11,0.005046632787423913,1.889507146766502e-09,1.9341366402311333e-09,1.6809079524496805e-11,3.4399204759971686e-08,3.4290226209997843e-13,5.677531038672157e-05,0.003052337604816175,6.796386507589125e-14,4.272570927297243e-10
