Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112)
5.158492517693982e-09,0.0005542981333333334,0.2,0.0,0.0004416170526915027,0.19999355952187461,0.19883933189833078,0.20000045274852132,0.19998383246015866,4.9927853857090586e-14,2.6838946503735533e-12,9.088883187913359e-12,1.793666880156348e-19,1.3774245135055789e-05,1.2530365201602404e-14,1.6353503527681777e-11,1.5693280299817886e-05,0.001160139929345302,2.1982009866610526e-08,5.174075526899271e-08,1.0898220110802516e-13,1.8677917838430094e-11,1.4253055787487627e-17,4.5343070623211965e-11,7.087927446631959e-16,1.207253852212471e-19,1.4205703232104883e-11,2.8864217016854214e-38,5.520375563859763e-10,5.088276782960999e-10,2.0592771541336917e-11
5.18121791934692e-09,0.0005542981333333334,0.2,0.0,0.00044156502589523235,0.1999935624057253,0.19883927397445825,0.20000045482720694,0.1999838322891839,5.062380139616515e-14,2.712889140911737e-12,9.254961334737665e-12,1.8270260748181257e-19,1.3772332622892144e-05,1.2623904162297412e-14,1.6489818844744156e-11,1.5691384253236905e-05,0.001160195519508126,2.1979566247221362e-08,5.197308428702647e-08,1.0896699614522898e-13,1.8682836875418286e-11,1.432064251777792e-17,4.574902051999828e-11,7.151193358814893e-16,1.218094600321999e-19,1.4393114333636674e-11,2.954351901011749e-38,5.568370497548652e-10,5.182185632355365e-10,2.097450535630994e-11
5.203943320999858e-09,0.0005542981333333334,0.2,0.0,0.0004415144309878525,0.1999935652634463,0.1988392175868619,0.20000045690623253,0.19998383206575457,5.132595796407229e-14,2.7420958276153256e-12,9.423222746521742e-12,1.860832878874195e-19,1.3770472804075742e-05,1.2718202191117103e-14,1.662655900923838e-11,1.5689540371609535e-05,0.0011602495730103158,2.197719524562383e-08,5.2205108704725044e-08,1.0895223966356882e-13,1.868778862709289e-11,1.438822578965286e-17,4.6156282150463563e-11,7.214666441501737e-16,1.2289702702941523e-19,1.458190304783196e-11,3.023542260892558e-38,5.616499040025602e-10,5.277332406870206e-10,2.1361363365389422e-11
5.2266687226527965e-09,0.0005542981333333334,0.2,0.0,0.00044146522852996897,0.19999356809576826,0.19883916269320878,0.20000045898561017,0.1999838317912987,5.2034343466014267e-14,2.771515598049672e-12,9.593683385273637e-12,1.8950907264333134e-19,1.3768664234879676e-05,1.2813257195877902e-14,1.6763718932844476e-11,1.5687747217931736e-05,0.0011603021321750558,2.1974894920968686e-08,5.2436826634332465e-08,1.0893791965754104e-13,1.8692774036396342e-11,1.4455805610088136e-17,4.656484471247165e-11,7.278344989432552e-16,1.2398805774749994e-19,1.4772067405166472e-11,3.0940096418961373e-38,5.66475968329944e-10,5.37372607018755e-10,2.1753385481359487e-11
5.249394124305735e-09,0.0005542981333333334,0.2,0.0,0.0004414173801689984,0.1999935709034021,0.19883910925233197,0.20000046106535152,0.1999838314672046,5.274897764160177e-14,2.80114933831856e-12,9.766359189339956e-12,1.9298030499490062e-19,1.3766905511073784e-05,1.2909067062052522e-14,1.6901293534909863e-11,1.5686003394797666e-05,0.0011603532381595678,2.1972663386149727e-08,5.2668236194192244e-08,1.0892402445160689e-13,1.8697794028875722e-11,1.4523381988999273e-17,4.697469736478072e-11,7.342227290970244e-16,1.2508252361474585e-19,1.4963605332308973e-11,3.165771033422268e-38,5.713150917912628e-10,5.471375571234937e-10,2.2150611629051614e-11
5.272119525958673e-09,0.0005542981333333334,0.2,0.0,0.0004413708486092079,0.19999357368703935,0.1988390572241984,0.20000046314546838,0.19998383109482232,5.346988006426477e-14,2.830997933002071e-12,9.941266072204638e-12,1.9649732799730488e-19,1.3765195266851492e-05,1.30056296520976e-14,1.7039277742594e-11,1.568430754330813e-05,0.001160402930987236,2.197049880631961e-08,5.289933550888408e-08,1.0891054269120005e-13,1.8702849513063564e-11,1.4590954939191838e-17,4.7385829227876484e-11,7.40631162825399e-16,1.2618039596242043e-19,1.5156514652686206e-11,3.2388435536354857e-38,5.761671233088695e-10,5.570289843506248e-10,2.2553081743003573e-11
5.294844927611611e-09,0.0005542981333333334,0.2,0.0,0.00044132559758257816,0.19999357644735283,0.1988390065698775,0.20000046522597217,0.19998383067546432,5.4197070140676e-14,2.8610622650946495e-12,1.0118419921294326e-11,2.0006048449093928e-19,1.3763532173785422e-05,1.3102942804815148e-14,1.7177666491015965e-11,1.5682658342009014e-05,0.001160451249578851,2.1968399397447417e-08,5.313012270936089e-08,1.0889746333398037e-13,1.870794138087579e-11,1.4658524476325653e-17,4.7798229384806254e-11,7.470596277351961e-16,1.2728164602250993e-19,1.535079308705763e-11,3.313244449389121e-38,5.81031911687746e-10,5.670477804377335e-10,2.296083576599889e-11
5.3175703292645495e-09,0.0005542981333333334,0.2,0.0,0.0004412815918204742,0.19999357918499724,0.19883895725151124,0.20000046730687449,0.19998383021040692,5.49305671101872e-14,2.891343215943496e-12,1.0297836596790524e-11,2.0367011707686378e-19,1.3761914939811076e-05,1.3201004334747758e-14,1.7316454723405906e-11,1.5681054505859005e-05,0.0011604982317829893,2.1966363424916437e-08,5.336059593308618e-08,1.0888477564132492e-13,1.8713070507989813e-11,1.472609061883445e-17,4.821188688201481e-11,7.535079508413479e-16,1.2838624493054548e-19,1.5546438254100274e-11,3.38899109614009e-38,5.859093056298149e-10,5.771948354428681e-10,2.3373913647274613e-11
5.340295730917488e-09,0.0005542981333333334,0.2,0.0,0.0004412387970260943,0.1999935819006094,0.1988389092322841,0.20000046938818683,0.19998382970089074,5.567039004427828e-14,2.921841665187281e-12,1.0479531930448583e-11,2.0732656809230793e-19,1.3760342308237798e-05,1.3299812031606073e-14,1.7455637391259146e-11,1.5679494785225747e-05,0.001160543914405559,2.1964389202159807e-08,5.359075332417142e-08,1.088724691700447e-13,1.8718237754199234e-11,1.4793653387853906e-17,4.8626790730180844e-11,7.59975958582043e-16,1.2949416372819052e-19,1.5743447671003047e-11,3.4661009978544795e-38,5.90799153748041e-10,5.874710376775116e-10,2.3792355340400424e-11
5.363021132570426e-09,0.0005542981333333334,0.2,0.0,0.00044119717984768167,0.19999358459480907,0.1988388624763946,0.2000004714699203,0.19998382914812232,5.641655784601906e-14,2.952558490695102e-12,1.0663521724423667e-11,2.1103017958623182e-19,1.3758813056786324e-05,1.339936365972777e-14,1.759520945449155e-11,1.5677977964909778e-05,0.0011605883332385276,2.196247508933351e-08,5.382059303351364e-08,1.0886053376432257e-13,1.8723443963766583e-11,1.486121280717298e-17,4.904292990505517e-11,7.664634768338156e-16,1.3060537336439728e-19,1.5941818754070507e-11,3.5445917869039665e-38,5.95701304580332e-10,5.978772736396032e-10,2.4216200801491745e-11
5.385746534223364e-09,0.0005542981333333334,0.2,0.0,0.0004411567078524738,0.19999358726819896,0.19883881694902716,0.20000047355208628,0.19998382855327462,5.7169089249544e-14,2.9834945685056956e-12,1.084982175010381e-11,2.1478129329494493e-19,1.3757325996652216e-05,1.3499656957566786e-14,1.7735165881596065e-11,1.5676502863195424e-05,0.0011606315230878591,2.1960619492026482e-08,5.4050113218932934e-08,1.0884895954787168e-13,1.8728689965769233e-11,1.492876890317067e-17,4.9460293348299594e-11,7.729703309265687e-16,1.3171984469779414e-19,1.6141548819335942e-11,3.624481223953064e-38,6.006156066032402e-10,6.084144279468743e-10,2.4645489987500833e-11
5.408471935876302e-09,0.0005542981333333334,0.2,0.0,0.00044111734950137,0.1999935899213658,0.19883877261632532,0.20000047563469586,0.199983827917488,5.79280028195397e-14,3.014650772766917e-12,1.1038447746950135e-11,2.185802506177875e-19,1.3755879971594488e-05,1.360068963721212e-14,1.7875501649801057e-11,1.5675068330927774e-05,0.0011606735178006824,2.1958820860006286e-08,5.4279312045309995e-08,1.0883773691630518e-13,1.873397657442884e-11,1.4996321704745337e-17,4.9878869968327416e-11,7.794963456585449e-16,1.3283754849860653e-19,1.6342635083183826e-11,3.7057871978372474e-38,6.05541908245472e-10,6.190833832707693e-10,2.508026285431921e-11
5.431197337529241e-09,0.0005542981333333334,0.2,0.0,0.0004410790741242994,0.1999935925548801,0.19883872944536496,0.20000047771776008,0.19998382724187136,5.869331695074517e-14,3.0460279756755292e-12,1.1229415421344371e-11,2.2242739259287887e-19,1.3754473857048774e-05,1.3702459383935411e-14,1.801621174523051e-11,1.567367325061516e-05,0.001160714350291709,2.1957077685998945e-08,5.450818768472346e-08,1.0882685652970933e-13,1.8739304589431127e-11,1.5063871243254753e-17,5.029864864114454e-11,7.860413453112317e-16,1.3395845545055885e-19,1.6545074662981345e-11,3.788527725431953e-38,6.104800579012024e-10,6.298850202707176e-10,2.552055935493482e-11
5.453922739182179e-09,0.0005542981333333334,0.2,0.0,0.00044104185189626694,0.19999359516929727,0.1988386874041286,0.20000047980129,0.19998382652750274,5.946504986746516e-14,3.0776270474172877e-12,1.1422740445443808e-11,2.2632305987293546e-19,1.3753106559264415e-05,1.3804963855766489e-14,1.8157291163065735e-11,1.5672316535556428e-05,0.001160754052568923,2.195538850450247e-08,5.473673831658715e-08,1.088163093054184e-13,1.8744674796239523e-11,1.5131417552457034e-17,5.07196182111921e-11,7.926051536642219e-16,1.3508253615297967e-19,1.674886457771884e-11,3.8727209515124935e-38,6.154299039432066e-10,6.408202175287064e-10,2.596641943770071e-11
5.476648140835117e-09,0.0005542981333333334,0.2,0.0,0.0004410056538140606,0.1999935977651575,0.19883864646148067,0.20000048188529645,0.1999838257754303,6.024321962309614e-14,3.1094488561073386e-12,1.1618438456043673e-11,2.3026759270116106e-19,1.3751777014464771e-05,1.3908200683096115e-14,1.8298734907708183e-11,1.5670997128992216e-05,0.0011607926557585643,2.1953751890633216e-08,5.4964962127787014e-08,1.0880608641098447e-13,1.8750087966397897e-11,1.519896066844457e-17,5.114176749218988e-11,7.991875940100146e-16,1.362097611227754e-19,1.6954001748659216e-11,3.958385148604911e-38,6.203912947358078e-10,6.518898514843172e-10,2.6417883044555328e-11
5.499373542488055e-09,0.0005542981333333334,0.2,0.0,0.00044097045167360114,0.19999360034298633,0.1988386065871431,0.2000004839697904,0.19998382498667305,6.102784409966535e-14,3.1414942677309095e-12,1.1816525053447181e-11,2.3426133088721163e-19,1.375048418803019e-05,1.4012167468305036e-14,1.844053799294322e-11,1.5669714003279737e-05,0.0011608301901294218,2.1952166459003958e-08,5.519285731281785e-08,1.0879617925733692e-13,1.8755544857822954e-11,1.5266500629580254e-17,5.1565085267980775e-11,8.057884891687638e-16,1.3734010079646506e-19,1.7160482999996096e-11,4.0455387168278054e-38,6.25364078647647e-10,6.630947963702083e-10,2.6874990109223796e-11
5.5220989441409936e-09,0.0005542981333333334,0.2,0.0,0.0004409362180479166,0.19999360290329532,0.1988385677516715,0.20000048605478257,0.19998382416222177,6.181894100738262e-14,3.1737641460843253e-12,1.2017015800343266e-11,2.383046137832382e-19,1.3749227073703045e-05,1.4116861785418734e-14,1.858269544210503e-11,1.5668466159090204e-05,0.001160866685116457,2.19506308626328e-08,5.542042207391947e-08,1.0878657949212708e-13,1.8761046215088997e-11,1.5334037476437376e-17,5.198956029337609e-11,8.124076615029762e-16,1.3847352553223598e-19,1.736830505952058e-11,4.134200183725144e-38,6.303481040642771e-10,6.744359241479666e-10,2.7337780555481606e-11
5.544824345793932e-09,0.0005542981333333334,0.2,0.0,0.00044090292626572375,0.19999360544658187,0.1988385299264326,0.20000048814028368,0.19998382330303976,6.261652788420522e-14,3.206259352716345e-12,1.22199262206921e-11,2.423977802600118e-19,1.37480046928142e-05,1.422228117978702e-14,1.8725202288242415e-11,1.56672526246285e-05,0.0011609021693437776,2.194914379188209e-08,5.5647654621212784e-08,1.0877727899325157e-13,1.8766592769704547e-11,1.5401571251736383e-17,5.2415181295002154e-11,8.190449329321633e-16,1.3961000561198688e-19,1.7577464559296564e-11,4.2243882040901123e-38,6.353432194005865e-10,6.859141044443812e-10,2.7806294295429945e-11
5.56754974744687e-09,0.0005542981333333334,0.2,0.0,0.00044087055039060126,0.19999360797333032,0.19883849308358142,0.2000004902263044,0.19998382241006346,6.342062209541575e-14,3.2389807468698315e-12,1.2425271798618528e-11,2.465411686831324e-19,1.3746816093530414e-05,1.432842316778798e-14,1.8868053574285562e-11,1.5666072454874307e-05,0.0011609366706469778,2.1947703973426694e-08,5.58745531728351e-08,1.087682698625525e-13,1.8772185240379582e-11,1.546910200028144e-17,5.2841936972147235e-11,8.257001249474375e-16,1.4074951124339546e-19,1.7787958036344463e-11,4.316121559780014e-38,6.403492731130556e-10,6.975302044881793e-10,2.828057122775755e-11
5.590275149099808e-09,0.0005542981333333334,0.2,0.0,0.000440839065200736,0.19999361048401174,0.19883845719603999,0.20000049231285533,0.19998382148420335,6.423124083321254e-14,3.2719291854237586e-12,1.2633067977313503e-11,2.507351168893244e-19,1.3745660350122046e-05,1.4435285236555476e-14,1.901124435321346e-11,1.566492473084416e-05,0.0011609702160948606,2.194631016925062e-08,5.610111595507516e-08,1.0875954441968707e-13,1.877782433328499e-11,1.5536629768898426e-17,5.3269815997609737e-11,8.323730586260685e-16,1.4189201256199405e-19,1.7999781933333268e-11,4.4094191595222545e-38,6.453661137118478e-10,7.092850890471844e-10,2.87606512360261e-11
5.6130005507527465e-09,0.0005542981333333334,0.2,0.0,0.0004408084461692288,0.19999361297908433,0.1988384222374759,0.20000049439994697,0.19998382052634478,6.504840111631368e-14,3.305105522835559e-12,1.2843330157943615e-11,2.549799621628231e-19,1.3744536562250574e-05,1.4542864843729547e-14,1.9154769688221976e-11,1.56638085588739e-05,0.0011610028320105656,2.1944961175671156e-08,5.6327341202507365e-08,1.0875109519616255e-13,1.878351074230453e-11,1.5604154606373564e-17,5.369880701854694e-11,8.390635546459851e-16,1.4303747963325214e-19,1.8212932599280703e-11,4.504300038711453e-38,6.503935897727421e-10,7.211796203659072e-10,2.924657418698209e-11
5.635725952405685e-09,0.0005542981333333334,0.2,0.0,0.0004407786694449429,0.19999361545899427,0.19883838818228197,0.2000004964875898,0.19998381953734812,6.587211978957333e-14,3.3385106110838236e-12,1.3056073698568792e-11,2.5927604121185443e-19,1.374344385427542e-05,1.4651159417229128e-14,1.9298624652892418e-11,1.5662723069920904e-05,0.001161034543992112,2.1943655822390056e-08,5.655322715812567e-08,1.0874291492953436e-13,1.8789245149278995e-11,1.5671676563390236e-17,5.412889865732437e-11,8.457714333002385e-16,1.4418588245467138e-19,1.8427406290261545e-11,4.6007833591977123e-38,6.554315499489059e-10,7.332146581035964e-10,2.9738379928868885e-11
5.658451354058623e-09,0.0005542981333333334,0.2,0.0,0.0004407497118338807,0.19999361792417544,0.19883835500555608,0.20000049857579438,0.19998381851805017,6.670241352361165e-14,3.3721452996113524e-12,1.3271313913068297e-11,2.6362369014520972e-19,1.374238137457947e-05,1.4760166355046455e-14,1.9442804331360685e-11,1.566166741888546e-05,0.0011610653769323744,2.1942392971570744e-08,5.677877207347654e-08,1.0873499655775997e-13,1.8795028224242504e-11,1.57391956924675e-17,5.456007951236607e-11,8.524965145114153e-16,1.4533719095788728e-19,1.864319917012382e-11,4.698888409066085e-38,6.604798429825159e-10,7.453910592727466e-10,3.023610828975097e-11
5.681176755711561e-09,0.0005542981333333334,0.2,0.0,0.0004407215507810736,0.1999936203750501,0.19883832268308188,0.20000050066457098,0.19998381746926427,6.75392988144571e-14,3.4060104352685763e-12,1.3489066070075104e-11,2.680232444489204e-19,1.374134829491292e-05,1.4869883025062593e-14,1.958730381848677e-11,1.5660640783951015e-05,0.0011610953550385099,2.1941171516940935e-08,5.700397420879144e-08,1.0872733321370631e-13,1.8800860625652262e-11,1.5806712047897913e-17,5.499233815900525e-11,8.592386178460091e-16,1.4649137501078258e-19,1.8860307311212966e-11,4.798634602407246e-38,6.655383177162283e-10,7.577096781780613e-10,3.0739799075857453e-11
5.703902157364499e-09,0.0005542981333333334,0.2,0.0,0.000440694164352972,0.19999362281202923,0.19883829119130997,0.20000050275392994,0.19998381639178123,6.838279198320238e-14,3.4401068622573378e-12,1.3709345391918696e-11,2.7247503896303415e-19,1.3740343809754875e-05,1.4980306764883476e-14,1.9732118220024712e-11,1.5659642365942495e-05,0.0011611245018508505,2.193999038291996e-08,5.7228831833118385e-08,1.0871991821980585e-13,1.8806743000610887e-11,1.5874225685686863e-17,5.5425663150335585e-11,8.659975625287485e-16,1.4764840441960607e-19,1.907872669510358e-11,4.900041479079462e-38,6.706068231044981e-10,7.701713663558805e-10,3.1249492069939885e-11
5.726627559017438e-09,0.0005542981333333334,0.2,0.0,0.0004406675312203198,0.19999362523551262,0.19883826050733927,0.20000050484388163,0.19998381528636977,6.923290917567291e-14,3.4744354220750507e-12,1.3932167053576483e-11,2.7697940785849624e-19,1.373936713569223e-05,1.509143488169594e-14,1.9877242652792655e-11,1.565867138770238e-05,0.0011611528402612724,2.193884852377017e-08,5.7453343224452784e-08,1.0871274508285804e-13,1.8812675985082206e-11,1.594173666348956e-17,5.5860043018062937e-11,8.727731674568816e-16,1.4880824893110105e-19,1.9298453213338862e-11,5.003128704461841e-38,6.756852082247592e-10,7.827769725140908e-10,3.176522702963478e-11
5.749352960670376e-09,0.0005542981333333334,0.2,0.0,0.00044064163064150215,0.19999362764588924,0.19883823060889935,0.2000005069344362,0.19998381415377733,7.008966636210835e-14,3.5089969534592422e-12,1.4157546181633786e-11,2.815366846141376e-19,1.3738417510815411e-05,1.5203264652143116e-14,2.0022672244843242e-11,1.5657727093483934e-05,0.0011611803925310616,2.1937744922771638e-08,5.767750666986753e-08,1.087058074889715e-13,1.8818660204100135e-11,1.600924504055141e-17,5.6295466273357274e-11,8.795652512144154e-16,1.4997087823464102e-19,1.9519482668177625e-11,5.107916069198944e-38,6.807733222884567e-10,7.955273424725055e-10,3.228704368584662e-11
5.772078362323314e-09,0.0005542981333333334,0.2,0.0,0.00044061644244635154,0.19999363004353782,0.198838201474333,0.20000050902560387,0.1999838129947304,7.095307933685756e-14,3.543792292332478e-12,1.4385497853252594e-11,2.8614720199377477e-19,1.3737494194130521e-05,1.5315793322218966e-14,2.0168402135634135e-11,1.5656808748361186e-05,0.0011612071803082864,2.1936678591419576e-08,5.790132046564201e-08,1.0869909929864296e-13,1.8824696271971553e-11,1.6076750877645592e-17,5.6731921407705334e-11,8.863736320863191e-16,1.5113626196437272e-19,1.9741810773348557e-11,5.214423488936768e-38,6.858710146519455e-10,8.084233191037325e-10,3.281498174114109e-11
5.794803763976252e-09,0.0005542981333333334,0.2,0.0,0.0004405919470204007,0.1999936324288267,0.1988381730825794,0.2000005111173949,0.19998381180993527,7.182316371808607e-14,3.57882227174768e-12,1.4616037095149122e-11,2.9081129202342153e-19,1.3736596464987395e-05,1.5429018107180834e-14,2.031442747619857e-11,1.565591563765523e-05,0.0011612332246446896,2.1935648568643925e-08,5.812478291739044e-08,1.0869261454197117e-13,1.883078479247266e-11,1.6144254237013403e-17,5.7169396893763154e-11,8.931981280726826e-16,1.5230436970136556e-19,1.9965433154811873e-11,5.322671004050175e-38,6.909781348272478e-10,8.214657422745296e-10,3.334908086815228e-11
5.8175291656291906e-09,0.0005542981333333334,0.2,0.0,0.0004405681252895695,0.19999363480211432,0.19883814541315756,0.2000005132098193,0.1999838106000787,7.269993494749685e-14,3.614087721833842e-12,1.484917888258023e-11,2.9552928596861815e-19,1.3735723622523218e-05,1.5542936191480344e-14,2.0460743429316043e-11,1.565504706637625e-05,0.001161258546012117,2.193465392005037e-08,5.834789234018903e-08,1.0868634741399924e-13,1.8836926359039427e-11,1.6211755182302585e-17,5.760788118620916e-11,9.000385569028337e-16,1.5347517097576872e-19,2.019034535152814e-11,5.43267877936177e-38,6.960945324926819e-10,8.346554487876592e-10,3.388938070800033e-11
5.840254567282129e-09,0.0005542981333333334,0.2,0.0,0.0004405449587052744,0.1999936371637497,0.19883811844615046,0.2000005153028872,0.19998380936582807,7.358340829006419e-14,3.6495894697421505e-12,1.5084938138338873e-11,3.0030151431187844e-19,1.3734874985121234e-05,1.5657544728711363e-14,2.060734516968289e-11,1.565420235868097e-05,0.0011612831643184936,2.1933693737182208e-08,5.8570647058702406e-08,1.0868029227018467e-13,1.8843121554952185e-11,1.627925377850777e-17,5.8047362722596864e-11,9.068947360494145e-16,1.5464863526897252e-19,2.041654281623406e-11,5.54446710385231e-38,7.012200575033553e-10,8.47993272324239e-10,3.4435920868724876e-11
5.862979968935067e-09,0.0005542981333333334,0.2,0.0,0.00044052242922994764,0.19999363951407223,0.19883809216218956,0.2000005173966086,0.19998380810783237,7.447359883378028e-14,3.685328339592516e-12,1.532332973175859e-11,3.051283067302592e-19,1.3734049889884153e-05,1.5772840841575186e-14,2.075422788408281e-11,1.5653380857345103e-05,0.0011613070989233579,2.193276713680263e-08,5.879304540730871e-08,1.0867444362199159e-13,1.884937095351455e-11,1.6346750091910014e-17,5.848782992420809e-11,9.137664827424194e-16,1.5582473201577774e-19,2.0644020916225274e-11,5.658056390362671e-38,7.063545599015321e-10,8.61480043386602e-10,3.498874092373025e-11
5.885705370588005e-09,0.0005542981333333334,0.2,0.0,0.00044050051932295614,0.19999364185341234,0.19883806654243935,0.20000051949099362,0.19998380682672234,7.537052148941521e-14,3.7213051524205155e-12,1.5564368477727074e-11,3.100099920730537e-19,1.3733247692121891e-05,1.5888821621862065e-14,2.090138677155735e-11,1.5652581923250264e-05,0.0011613303686529692,2.193187326019672e-08,5.901508573022393e-08,1.0866879613260399e-13,1.8855675118226768e-11,1.641424419001687e-17,5.892927119690573e-11,9.20653613983186e-16,1.570034306065678e-19,2.0872774934145958e-11,5.773467175287411e-38,7.114978899268738e-10,8.751165892416661e-10,3.5547880410242506e-11
5.9084307722409435e-09,0.0005542981333333334,0.2,0.0,0.000440479211926909,0.19999364418209156,0.1988380415685832,0.20000052158605217,0.1999838055231112,7.627419099028977e-14,3.757520726124757e-12,1.580806913570904e-11,3.1494689833961208e-19,1.3732467764853224e-05,1.600548413044891e-14,2.1048817043576117e-11,1.5651804934885113e-05,0.0011613529918149984,2.193101127249262e-08,5.9236766381625005e-08,1.0866334461275419e-13,1.8862034602953805e-11,1.6481736141503005e-17,5.937167493198692e-11,9.27555946558359e-16,1.5818470038948842e-19,2.110280006878516e-11,5.890720118260006e-38,7.166498980265559e-10,8.889037338648212e-10,3.611337882777987e-11
5.931156173893882e-09,0.0005542981333333334,0.2,0.0,0.00044045849045434144,0.19999364650042287,0.19883801722280864,0.20000052368179422,0.19998380419759498,7.71846218920613e-14,3.79397587541467e-12,1.6054446408778338e-11,3.199393526572924e-19,1.3731709498320973e-05,1.612282539731254e-14,2.1196513924206852e-11,1.5651049287860133e-05,0.0011613749862128147,2.1930180362001457e-08,5.945808572577175e-08,1.0865808401666556e-13,1.8868449952088134e-11,1.654922601615078e-17,5.981502950703518e-11,9.344732970537932e-16,1.593685106726295e-19,2.133409143587963e-11,6.009836001829759e-38,7.218104348652607e-10,9.028422978843377e-10,3.6685275636636706e-11
5.95388157554682e-09,0.0005542981333333334,0.2,0.0,0.0004404383387747663,0.19999364880871073,0.19883799348779363,0.20000052577822972,0.19998380285075312,7.81018285725226e-14,3.830671411758733e-12,1.6303514942659453e-11,3.249876812595432e-19,1.3730972299520421e-05,1.6240842421558242e-14,2.1344472650285202e-11,1.565031439443594e-05,0.0011613963691593772,2.1929379739575382e-08,5.967904213712781e-08,1.0865300943810597e-13,1.887492170070769e-11,1.661671388479112e-17,6.025932328677311e-11,9.414054818684404e-16,1.605548307262133e-19,2.156664406892323e-11,6.130835731130491e-38,7.269793513350557e-10,9.169330985263017e-10,3.7263610256378116e-11
5.976606977199758e-09,0.0005542981333333334,0.2,0.0,0.00044041874120208293,0.19999365110725156,0.19883797034669304,0.20000052787536848,0.19998380148314887,7.902582523141383e-14,3.8676081433331214e-12,1.6555289324778402e-11,3.3009220946412215e-19,1.3730255591740515e-05,1.6359532171463078e-14,2.1492688471584206e-11,1.564959968306445e-05,0.0011614171574907445,2.192860863798329e-08,5.989963400048025e-08,1.0864811610654736e-13,1.888145037472863e-11,1.6684199819245102e-17,6.07045446239142e-11,9.483523172281718e-16,1.6174362978478455e-19,2.1800452919982653e-11,6.253740333541013e-38,7.321564985651486e-10,9.311769495600813e-10,3.784842206434897e-11
5.999332378852696e-09,0.0005542981333333334,0.2,0.0,0.000440399682482332,0.1999936533963338,0.19883794778312547,0.2000005299732205,0.19998380009532973,7.995662589024755e-14,3.904786874970819e-12,1.680978408332324e-11,3.3525326165145146e-19,1.3729558814117598e-05,1.6478891584533628e-14,2.1641156650983485e-11,1.5648904597942763e-05,0.0011614373675792136,2.1927866311303785e-08,6.01198597110581e-08,1.0864339938343159e-13,1.8888036491053718e-11,1.6751683892264944e-17,6.11506818600143e-11,9.553136191995806e-16,1.629348770494057e-19,2.2035512860519374e-11,6.378570958337457e-38,7.373417279315314e-10,9.455746612443308e-10,3.843975039419342e-11
6.022057780505635e-09,0.0005542981333333334,0.2,0.0,0.0004403811477817892,0.1999936556762383,0.1988379257811607,0.20000053207179547,0.19998379868782784,8.08942443921466e-14,3.942208408111157e-12,1.7067013686314042e-11,3.404711612431152e-19,1.3728881421201261e-05,1.6598917567577743e-14,2.1789872464637958e-11,1.5648228598579394e-05,0.0011614570153460934,2.1927152034334742e-08,6.033971767464949e-08,1.0863885475853656e-13,1.8894680557715796e-11,1.6819166177476825e-17,6.159772332632246e-11,9.622892037037267e-16,1.6412854168985378e-19,2.227181868221772e-11,6.505348876337508e-38,7.425348910665079e-10,9.60127040273534e-10,3.903763453438985e-11
6.044783182158573e-09,0.0005542981333333334,0.2,0.0,0.00044036312267538595,0.19999365794723825,0.19883790432530676,0.20000053417110333,0.1999837972611605,8.183869440169498e-14,3.9798735407498154e-12,1.732699254068262e-11,3.4574623068049726e-19,1.3728222882532048e-05,1.6719606996789997e-14,2.1938831202146257e-11,1.5647571159372288e-05,0.0011614761162741297,2.1926465102019236e-08,6.055920630771763e-08,1.0863447784644202e-13,1.8901383074017075e-11,1.6886646749321804e-17,6.20456573446312e-11,9.692788865298496e-16,1.6532459284681956e-19,2.2509365097818916e-11,6.634095479536604e-38,7.477358398681118e-10,9.74834889725097e-10,3.9642113726793705e-11
6.067508583811511e-09,0.0005542981333333334,0.2,0.0,0.0004403455931354497,0.19999366020959963,0.19883788340049832,0.2000005362711538,0.19998379581583062,8.278998940480187e-14,4.017783067389276e-12,1.7589734991361927e-11,3.510787914035673e-19,1.372758268223063e-05,1.6840956717850356e-14,2.2088028166718566e-11,1.5646931769198692e-05,0.0011614946854195853,2.192580482888715e-08,6.077832403751555e-08,1.0863026438309167e-13,1.8908144530663867e-11,1.69541256829998e-17,6.24944722281262e-11,9.762824833490436e-16,1.6652299963411265e-19,2.2748146741961042e-11,6.764832280736125e-38,7.52944426509412e-10,9.896990090069862e-10,4.025322716519753e-11
6.090233985464449e-09,0.0005542981333333334,0.2,0.0,0.0004403285455207554,0.19999366246358133,0.19883786299208486,0.20000053837195672,0.19998379435232683,8.374814270857845e-14,4.055937778989745e-12,1.785525532038528e-11,3.5646916382981337e-19,1.3726960318598219e-05,1.6962963546035796e-14,2.2237458675344058e-11,1.564630993101616e-05,0.00116151273742399,2.192517054851227e-08,6.099706930219938e-08,1.0862621022244845e-13,1.8914965409897377e-11,1.7021603054411128e-17,6.294415628223463e-11,9.832998097278718e-16,1.6772373114086213e-19,2.2988158172024706e-11,6.897580913163684e-38,7.581605034477122e-10,1.004720193805929e-09,4.0871013993899104e-11
