Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),CH3X(33)
3.7953111268476147e-07,0.002771490666666666,0.2,0.0,0.007987739572425476,0.19994364744924029,0.2,0.1999991383653278,0.1999440243143336,8.992966082896946e-13,9.035486771234506e-13,8.887732422931367e-12,4.313105705268249e-21,0.00011113587481993883,5.016188366269631e-10,7.493676356411263e-13,5.675958238383981e-05,7.834128999446586e-07,7.737875884318127e-08,6.087023832973201e-10,1.8020104057977035e-13,5.60784786886777e-13,5.417310703357594e-20,8.866041560956594e-12,6.448176599828641e-17,1.0570732747210012e-20,1.5887254809963102e-13,1.2398142451094346e-10,6.90391774117037e-11,2.0834493355458072e-11
3.8154154636777944e-07,0.002771490666666666,0.2,0.0,0.007987735565412173,0.19994364336941736,0.2,0.19999913426915739,0.199944028442863,9.086682770626351e-13,9.107487795896975e-13,9.029836817821528e-12,4.386841062068987e-21,0.0001111358179627552,4.990103741606329e-10,7.538941009311996e-13,5.675955507714733e-05,7.87503222440385e-07,7.73787202352883e-08,6.116645441334247e-10,1.8020094727012106e-13,5.60800947007107e-13,5.449351310491186e-20,8.90558719162748e-12,6.476937601834164e-17,1.0617883037428262e-20,1.602957319341458e-13,1.2621201222363722e-10,6.93468769566552e-11,2.102087591912988e-11
3.835519800507974e-07,0.002771490666666666,0.2,0.0,0.007987731558925513,0.19994363929010103,0.2,0.19999913017352844,0.19994403257084203,9.18065767312562e-13,9.179710807865107e-13,9.173013014933851e-12,4.461257727183875e-21,0.00011113576111303889,4.964292690961343e-10,7.583881862450406e-13,5.6759527774039874e-05,7.915929949324962e-07,7.737868163246371e-08,6.146149976967126e-10,1.8020085397085288e-13,5.608171049493998e-13,5.481365570936422e-20,8.944810819281042e-12,6.50546441351857e-17,1.0664649416522446e-20,1.6171533984692062e-13,1.2846508613156454e-10,6.965206644536079e-11,2.12067764987064e-11
3.855624137338154e-07,0.002771490666666666,0.2,0.0,0.007987727552966247,0.1999436352112912,0.2,0.1999991260784413,0.1999440366982707,9.274885707307913e-13,9.252154967601246e-13,9.317254166301056e-12,4.53635464672629e-21,0.00011113570427080044,4.938750943722404e-10,7.628500447412788e-13,5.675950047452284e-05,7.956822169851194e-07,7.737864303471448e-08,6.175538269277369e-10,1.802007606820108e-13,5.608332607119931e-13,5.513353791966063e-20,8.983715003520654e-12,6.533758896465692e-17,1.071103493606504e-20,1.6313132461981364e-13,1.3074062194178284e-10,6.995476584711209e-11,2.1392188939022132e-11
3.8757284741683336e-07,0.002771490666666666,0.2,0.0,0.007987723547535113,0.1999436311329878,0.2,0.19999912198389622,0.19994404082514905,9.369361839832142e-13,9.324819440722805e-13,9.46255339789338e-12,4.612130742358821e-21,0.00011113564743605,4.913474292471986e-10,7.672798394441947e-13,5.675947317860141e-05,7.997708881686047e-07,7.737860444204789e-08,6.204811160377193e-10,1.802006674036393e-13,5.608494142932413e-13,5.545316290389635e-20,9.022302352515858e-12,6.561822947580844e-17,1.0757042705536415e-20,1.6454364249657498e-13,1.330385941433905e-10,7.025499550908036e-11,2.157710754353461e-11
3.8958328109985133e-07,0.002771490666666666,0.2,0.0,0.007987719542632816,0.1999436270551909,0.2,0.1999991178898937,0.1999440449514772,9.464081087536666e-13,9.397703398113473e-13,9.608903812859122e-12,4.6885849126210265e-21,0.00011113559060879761,4.888458619111708e-10,7.716777424252808e-13,5.675944588628071e-05,8.038590080621772e-07,7.737856585447076e-08,6.23396950431389e-10,1.8020057413578241e-13,5.608655656915395e-13,5.577253392224444e-20,9.06057551982791e-12,6.589658496782132e-17,1.0802675888541979e-20,1.659522531123908e-13,1.353589760594285e-10,7.05527761317861e-11,2.1761527063175445e-11
3.915937147828693e-07,0.002771490666666666,0.2,0.0,0.007987715538260047,0.19994362297790041,0.2,0.19999911379643404,0.19994404907725505,9.559038517898122e-13,9.470806016043416e-13,9.756298495110603e-12,4.76571603438693e-21,0.00011113553378905281,4.863699925322049e-10,7.760439345159531e-13,5.675941859756559e-05,8.079465762570306e-07,7.737852727198984e-08,6.263014166192476e-10,1.8020048087848322e-13,5.608817149053269e-13,5.609165432044607e-20,9.098537201170978e-12,6.617267504644916e-17,1.084793769894907e-20,1.67357119384058e-13,1.377017399042006e-10,7.084812874365405e-11,2.1945442683657856e-11
3.936041484658873e-07,0.002771490666666666,0.2,0.0,0.007987711534417484,0.19994361890111634,0.2,0.1999991097035175,0.19994405320248268,9.654229249416662e-13,9.544126476274488e-13,9.90473051254711e-12,4.8435229641811674e-21,0.00011113547697682505,4.839194275539392e-10,7.803786049343945e-13,5.675939131246089e-05,8.120335923506652e-07,7.73784886946116e-08,6.291946021387752e-10,1.8020038763178445e-13,5.608978619330675e-13,5.641052752584626e-20,9.13619013142643e-12,6.64465196023031e-17,1.0892831397327881e-20,1.6875820743029155e-13,1.4006685683528854e-10,7.11410746778812e-11,2.2128850013745002e-11
3.9561458214890525e-07,0.002771490666666666,0.2,0.0,0.007987707531105786,0.19994361482483855,0.2,0.19999910561114445,0.19994405732716006,9.74964845208574e-13,9.61766396619505e-13,1.0054192921303688e-11,4.9220045399287114e-21,0.00011113542017212349,4.814937800080873e-10,7.846819505635949e-13,5.6759364030971325e-05,8.16120055947256e-07,7.737845012234245e-08,6.320765954499625e-10,1.8020029439572816e-13,5.609140067732519e-13,5.672915704099917e-20,9.173537080695948e-12,6.671813878214664e-17,1.0937360286245426e-20,1.701554864519023e-13,1.4245429702290874e-10,7.143163554162959e-11,2.231174506951503e-11
3.982891797989317e-07,0.002771490666666666,0.2,0.0,0.007987702206089813,0.19994360940271244,0.2,0.199999100167664,0.19994406281360708,9.876936144158826e-13,9.715830226410086e-13,1.0254616765817615e-11,5.027456916398864e-21,0.00011113534461318452,4.783047737324956e-10,7.903587385561948e-13,5.675932774241986e-05,8.21555660659724e-07,7.737839881532444e-08,6.358934846069147e-10,1.8020017037491147e-13,5.609354818060357e-13,5.715267695617085e-20,9.222752438488382e-12,6.70760752216042e-17,1.0996039936424792e-20,1.7200841674575393e-13,1.456649988383548e-10,7.18145262125966e-11,2.2554260874612967e-11
4.009637774489581e-07,0.002771490666666666,0.2,0.0,0.007987696882015989,0.19994360398148234,0.2,0.19999909472514665,0.1999440682990804,1.0004608637907263e-12,9.814377286050411e-13,1.0456835559600626e-11,5.134098406881044e-21,0.00011113526906760198,4.751583301937073e-10,7.959809469717709e-13,5.675929146028504e-05,8.269902859601027e-07,7.737834751737383e-08,6.396909357654518e-10,1.8020004637310047e-13,5.609569529611708e-13,5.757578050333551e-20,9.27143789840742e-12,6.743015775497454e-17,1.1054087809117413e-20,1.738544992663055e-13,1.4891508011218595e-10,7.219328647530883e-11,2.2795856329215354e-11
4.0363837509898455e-07,0.002771490666666666,0.2,0.0,0.007987691558885726,0.19994359856114818,0.2,0.1999990892835933,0.1999440737835801,1.0132654989001755e-12,9.913303279567613e-13,1.0660832906647527e-11,5.241926143264746e-21,0.00011113519353539562,4.720536030151176e-10,8.015490943047404e-13,5.675925518457714e-05,8.324239309824981e-07,7.737829622850444e-08,6.434691635540648e-10,1.80199922390389e-13,5.609784202353616e-13,5.799847647282581e-20,9.319600224413078e-12,6.778043557606449e-17,1.11115119684925e-20,1.7569368535798649e-13,1.5220446333034673e-10,7.256796908392711e-11,2.3036525205680207e-11
4.06312972749011e-07,0.002771490666666666,0.2,0.0,0.007987686236700393,0.19994359314170995,0.2,0.19999908384300444,0.19994407926710625,1.0261064417662358e-12,1.0012606360232137e-12,1.0866592416458336e-11,5.350937217006675e-21,0.00011113511801658446,4.689897670752327e-10,8.070637165016152e-13,5.675921891530582e-05,8.378565948830695e-07,7.737824494872947e-08,6.472283844341591e-10,1.8019979842686938e-13,5.609998836253995e-13,5.842077382675264e-20,9.367246250455427e-12,6.812695838770655e-17,1.1168320562179955e-20,1.7752593473545097e-13,1.5553306860357476e-10,7.293862733662615e-11,2.327626238166198e-11
4.089875703990374e-07,0.002771490666666666,0.2,0.0,0.00798768091546131,0.19994358772316756,0.2,0.19999907840338074,0.19994408474965886,1.0389826309165317e-12,1.011228470037261e-12,1.107409771298489e-11,5.461128682923549e-21,0.00011113504251118679,4.659660202823826e-10,8.125253656000174e-13,5.67591826524802e-05,8.432882768419092e-07,7.737819367806153e-08,6.509688164813198e-10,1.801996744826335e-13,5.610213431281665e-13,5.884268168560769e-20,9.41438287162446e-12,6.846977633739225e-17,1.1224521810718205e-20,1.7935121518193286e-13,1.5890081382358262e-10,7.330531500649822e-11,2.3515063800191354e-11
4.1166216804906385e-07,0.002771490666666666,0.2,0.0,0.007987675595169745,0.19994358230552087,0.2,0.19999907296472283,0.19994409023123808,1.0518930214275703e-12,1.0212336491696665e-12,1.1283332448554308e-11,5.572497565219466e-21,0.00011113496701922034,4.6298158228875643e-10,8.179346078586381e-13,5.6759146396109526e-05,8.487189760619342e-07,7.73781424165129e-08,6.54690679019222e-10,1.8019955055777068e-13,5.610427987406332e-13,5.92642093054933e-20,9.461017031205359e-12,6.88089399231281e-17,1.128012399212002e-20,1.8116950209709752e-13,1.623076149083883e-10,7.366808624071537e-11,2.3752926409544987e-11
4.143367656990903e-07,0.002771490666666666,0.2,0.0,0.007987670275826938,0.1999435768887699,0.2,0.19999906752703137,0.19994409571184382,1.0648365849358748e-12,1.031275994545613e-12,1.149428031105583e-11,5.6850408605971304e-21,0.0001111348915407024,4.600356907369396e-10,8.232920224072541e-13,5.6759110146203014e-05,8.541486917652117e-07,7.737809116409586e-08,6.583941924424354e-10,1.8019942665236598e-13,5.610642504598492e-13,5.968536606724735e-20,9.507155713331235e-12,6.914449993999992e-17,1.1335135433112384e-20,1.8298077822709374e-13,1.6575338593362452e-10,7.402699550353422e-11,2.3989848127309784e-11
4.170113633491167e-07,0.002771490666666666,0.2,0.0,0.007987664957434078,0.1999435714729145,0.2,0.19999906209030693,0.19994410119147632,1.0778123096407223e-12,1.041355329263492e-12,1.1706925033362428e-11,5.798755542400135e-21,0.00011113481607564942,4.5712760225387667e-10,8.285981997666516e-13,5.67590739027686e-05,8.595774231940701e-07,7.737803992082171e-08,6.620795779692012e-10,1.8019930276650582e-13,5.610856982829423e-13,6.010616146207425e-20,9.552805933916235e-12,6.947650741422722e-17,1.1389564498326303e-20,1.8478503333701043e-13,1.692380393030536e-10,7.43820975056935e-11,2.4225827797203915e-11
4.1968596099914315e-07,0.002771490666666666,0.2,0.0,0.007987659639992314,0.19994356605795463,0.2,0.19999905665454995,0.1999441066701355,1.0908192002723992e-12,1.0514714784196224e-12,1.1921250407245746e-11,5.913638566818188e-21,0.00011113474062407723,4.5425659526533764e-10,8.338537399497534e-13,5.675903766581389e-05,8.650051696140797e-07,7.73779886867011e-08,6.657470572701551e-10,1.8019917890027726e-13,5.611071422071242e-13,6.052660506804456e-20,9.597974727284588e-12,6.980501350591886e-17,1.1443419574354138e-20,1.8658226369959432e-13,1.7276148600759328e-10,7.473344709967529e-11,2.4460865120862727e-11
4.223605586491696e-07,0.002771490666666666,0.2,0.0,0.007987654323502758,0.1999435606438902,0.2,0.19999905121976114,0.19994411214782157,1.103856278084476e-12,1.0616242691144358e-12,1.2137240286682419e-11,6.0296868743161184e-21,0.00011113466518600155,4.514219669705067e-10,8.390592519508764e-13,5.675900143534854e-05,8.704319303110613e-07,7.737793746174544e-08,6.693968523928861e-10,1.8019905505375814e-13,5.611285822296865e-13,6.094670654331329e-20,9.642669142538414e-12,7.013006948266225e-17,1.1496709065418101e-20,1.8837247195034618e-13,1.763236356878328e-10,7.508109925142604e-11,2.4694960638879345e-11
4.25035156299196e-07,0.002771490666666666,0.2,0.0,0.007987649007966486,0.19994355523072116,0.2,0.19999904578594088,0.19994411762453446,1.116922580748653e-12,1.0718135304704936e-12,1.235487860232854e-11,6.1468973963343284e-21,0.00011113458976143778,4.486230268659507e-10,8.442153514677859e-13,5.675896521138132e-05,8.758577045847864e-07,7.737788624596622e-08,6.730291853507132e-10,1.8019893122702122e-13,5.61150018347993e-13,6.136647560289035e-20,9.686896229599834e-12,7.045172661800445e-17,1.1549441376729451e-20,1.9015566652997496e-13,1.7992439691485596e-10,7.542510893305806e-11,2.4928115656768713e-11
4.2770975394922246e-07,0.002771490666666666,0.2,0.0,0.007987643693384542,0.19994354981844747,0.2,0.19999904035308982,0.19994412310027435,1.1300171623476112e-12,1.0820390936314118e-12,1.2574149361171098e-11,6.2652670550544096e-21,0.00011113451435039914,4.4585910512000343e-10,8.493226606701872e-13,5.67589289939139e-05,8.812824917573367e-07,7.737783503937057e-08,6.766442781538016e-10,1.801988074201644e-13,5.611714505594722e-13,6.178592202493859e-20,9.73066303893894e-12,7.077003618945783e-17,1.1601624914165372e-20,1.919318616491461e-13,1.8356367718609582e-10,7.576553112006552e-11,2.5160332241115372e-11
4.3011689183424623e-07,0.002771490666666666,0.2,0.0,0.007987638911077568,0.19994354494816663,0.2,0.19999903546435271,0.1999441280276083,1.1418256956539463e-12,1.0912730005934815e-12,1.2772875631239515e-11,6.3727882607333254e-21,0.0001111344464920405,4.4340097902280073e-10,8.538780420136609e-13,5.6758896403760696e-05,8.861639556985909e-07,7.737778896129599e-08,6.798833047061498e-10,1.801986960110441e-13,5.611907362074058e-13,6.216315606293693e-20,9.769665452765428e-12,7.105369498595732e-17,1.1648127838482822e-20,1.9352446890562564e-13,1.8687188599148894e-10,7.606888918075971e-11,2.5368527098931746e-11
4.3252402971927e-07,0.002771490666666666,0.2,0.0,0.00798763412954512,0.19994354007861084,0.2,0.1999990305764014,0.19994413295415428,1.1536557153220314e-12,1.100536056654899e-12,1.2972899759273026e-11,6.4812436203889935e-21,0.00011113437864465908,4.4097022507104194e-10,8.583948719321558e-13,5.675886381888663e-05,8.91044619086611e-07,7.737774289067638e-08,6.831087077807233e-10,1.8019858461813392e-13,5.612100186870285e-13,6.254014389333008e-20,9.808305870794657e-12,7.133472101533314e-17,1.1694199166972582e-20,1.9511144031900276e-13,1.9021115093230052e-10,7.636942580576417e-11,2.5575966565889807e-11
4.349311676042938e-07,0.002771490666666666,0.2,0.0,0.007987629348787882,0.19994353520978012,0.2,0.19999902568923614,0.19994413787991214,1.1655065655082709e-12,1.109828142951286e-12,1.3174210280428967e-11,6.590630887576114e-21,0.00011113431080826416,4.3856638800927045e-10,8.62873612398802e-13,5.6758831239296e-05,8.959244814640565e-07,7.737769682751806e-08,6.863206482330883e-10,1.8019847324148895e-13,5.612292979966096e-13,6.291689269980947e-20,9.846589398845625e-12,7.161315141180371e-17,1.1739844987032357e-20,1.9669279676106326e-13,1.9358140304950783e-10,7.66671808042087e-11,2.578265353242899e-11
4.3733830548931756e-07,0.002771490666666666,0.2,0.0,0.00798762456880652,0.1999435303416744,0.2,0.19999902080285722,0.19994414280488212,1.177377600897777e-12,1.1191491419567585e-12,1.3376795798600558e-11,6.7009478185524784e-21,0.00011113424298286503,4.361890236967751e-10,8.673147268650756e-13,5.6758798664993773e-05,9.008035423859876e-07,7.737765077182755e-08,6.8951928639606e-10,1.8019836188116206e-13,5.61248574134471e-13,6.329340967095195e-20,9.88452112441207e-12,7.188902317630796e-17,1.1785071364217642e-20,1.9826856207496293e-13,1.9698257305826508e-10,7.69621938417653e-11,2.5988591279919767e-11
4.3974544337434133e-07,0.002771490666666666,0.2,0.0,0.007987619789601693,0.19994352547429362,0.2,0.1999990159172649,0.19994414772906424,1.1892681866447548e-12,1.1284989374818554e-12,1.3580644988444202e-11,6.812192173286245e-21,0.0001111341751684708,4.3383769750976916e-10,8.717186798849358e-13,5.675876609598464e-05,9.056818014182843e-07,7.737760472361103e-08,6.927047820244791e-10,1.8019825053720502e-13,5.612678470989763e-13,6.366970199664703e-20,9.922106114380859e-12,7.216237315991029e-17,1.1829884339520534e-20,1.9983876295431777e-13,2.0041459139459625e-10,7.72545044228188e-11,2.61937834648147e-11
4.421525812593651e-07,0.002771490666666666,0.2,0.0,0.007987615011174015,0.19994352060763768,0.2,0.19999901103245965,0.1999441526524585,1.2011776982936304e-12,1.1378774146728992e-12,1.3785746599187376e-11,6.924361717319332e-21,0.00011113410736509003,4.3151198385962347e-10,8.76085936495608e-13,5.6758733532272956e-05,9.105592581372065e-07,7.737755868287466e-08,6.958772941854316e-10,1.801981392096685e-13,5.612871168885296e-13,6.404577686102864e-20,9.959349411106828e-12,7.243323803525357e-17,1.1874289924690143e-20,2.0140342875781176e-13,2.03877388297366e-10,7.754415185984954e-11,2.639823409408371e-11
4.445597191443889e-07,0.002771490666666666,0.2,0.0,0.007987610233524102,0.1999435157417066,0.2,0.19999900614844157,0.19994415757506495,1.2131055216929914e-12,1.1472844600106372e-12,1.3992089458485903e-11,7.037454223675434e-21,0.00011113403957273118,4.2921146646502224e-10,8.804169616256299e-13,5.675870097386312e-05,9.154359121297083e-07,7.737751264962416e-08,6.990369811442193e-10,1.8019802789860184e-13,5.613063835015743e-13,6.442164143516719e-20,9.996256028490737e-12,7.270165426803443e-17,1.1918294097556063e-20,2.0296259132093365e-13,2.073708938921131e-10,7.783117524289837e-11,2.6601947500219155e-11
4.4696685702941266e-07,0.002771490666666666,0.2,0.0,0.007987605456652544,0.1999435108765003,0.2,0.19999900126521106,0.19994416249688368,1.2250510529108442e-12,1.156719961306794e-12,1.4199662475162696e-11,7.151467474261974e-21,0.00011113397179140251,4.269357381951818e-10,8.847122196607637e-13,5.675866842075938e-05,9.203117629933101e-07,7.737746662386538e-08,7.021840002818395e-10,1.801979166040541e-13,5.613256469365979e-13,6.479730287166718e-20,1.0032830949095862e-11,7.296765809603269e-17,1.1961902798590343e-20,2.0451628480485205e-13,2.108950382542375e-10,7.811561341712271e-11,2.6804928321244957e-11
4.4937399491443643e-07,0.002771490666666666,0.2,0.0,0.007987600680559915,0.1999435060120188,0.2,0.19999899638276836,0.1999441674179148,1.237013698149457e-12,1.1661838076991558e-12,1.440845464123488e-11,7.266399260951246e-21,0.0001111339040211119,4.24684400642939e-10,8.88972174086906e-13,5.675863587296583e-05,9.251868103356895e-07,7.737742060560379e-08,7.053185080331135e-10,1.801978053260725e-13,5.613449071921248e-13,6.517276830049773e-20,1.0069079121890705e-11,7.323128551269411e-17,1.200512192821607e-20,2.060645455676412e-13,2.1444975145925774e-10,7.839750496522037e-11,2.7007181483727442e-11
