Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99)
9.39037966898266e-09,0.0004434385066666667,0.2,0.0,7.629711452502908e-06,0.1999993246044422,0.1987049062537741,0.20000000930863623,0.19999903419267875,1.0924031306728984e-18,5.446744340363115e-15,1.0912751519684349e-16,1.60115971993728e-24,1.3691497215018122e-06,1.9308900437721213e-19,5.2952744379856766e-15,9.56226378674966e-07,0.00129508336438101,2.712615787526925e-10,8.001816791161828e-10,3.610965532860297e-15,1.0566019053766532e-12,1.0104588647375706e-20,7.386315673928707e-15,6.664029564100286e-19,3.027434446295098e-20,7.284569590007785e-16,6.332364441116531e-49,6.373312458835327e-13,2.796965279961206e-14
9.399820860787345e-09,0.0004434385066666667,0.2,0.0,7.6270684770718226e-06,0.19999932546617702,0.1987049015402525,0.20000000930965842,0.19999903453916038,1.0948559175749357e-18,5.451923403455232e-15,1.0941518414062838e-16,1.60513923987197e-24,1.3674276080007679e-06,1.930094025462622e-19,5.298188781394455e-15,9.558789682824867e-07,0.0012950880764741,2.711676279371892e-10,8.006806480930401e-10,3.605938355304425e-15,1.0571971243388409e-12,1.0111324145445928e-20,7.395753844755099e-15,6.665472559255679e-19,-1.4264065852769242e-18,7.295521454079337e-16,6.3577455359421416e-49,6.378933484941327e-13,2.8044488409403193e-14
9.40695735125292e-09,0.0004434385066666667,0.2,0.0,7.625083329567223e-06,0.1999993261159876,0.1987048979948037,0.20000000931043088,0.19999903479939107,1.0967119725364934e-18,5.455841440539822e-15,1.0963291529764784e-16,1.6081495301095412e-24,1.3661290122505391e-06,1.9294476111988827e-19,5.3003999518964965e-15,9.556180353065697e-07,0.0012950916208427142,2.710970626276983e-10,8.010579212710821e-10,3.60215290122304e-15,1.0576476592444896e-12,1.0121660463811e-20,7.402418348570515e-15,6.666553252462272e-19,-1.2415760603943072e-22,7.303804531672444e-16,6.376972645259069e-49,6.383181252046529e-13,2.8101130613024718e-14
9.414093841718496e-09,0.0004434385066666667,0.2,0.0,7.623108999362299e-06,0.19999932676445512,0.19870489446428768,0.20000000931120318,0.19999903505819275,1.0985697742770453e-18,5.459762350896562e-15,1.098508923637594e-16,1.6111617362906226e-24,1.3648331029519825e-06,1.9288445837309834e-19,5.302618192533738e-15,9.553585311414998e-07,0.0012950951502782725,2.7102688309380826e-10,8.014352935200646e-10,3.598376817141472e-15,1.0580987192301678e-12,1.0129138627143662e-20,7.409436633941288e-15,6.667682129748983e-19,9.185314467113513e-21,7.312092289058192e-16,6.396235790948626e-49,6.38742809987238e-13,2.8157837263584872e-14
9.421230332184072e-09,0.0004434385066666667,0.2,0.0,7.621145421732137e-06,0.19999932741158347,0.1987048909486232,0.20000000931197529,0.19999903531557398,1.1004293223783475e-18,5.463686125657138e-15,1.100691154731372e-16,1.614175865535189e-24,1.3635398722159457e-06,1.9282340523184915e-19,5.3048434673531585e-15,9.551004472170772e-07,0.0012950986648619421,2.709570870288037e-10,8.018127632889311e-10,3.594608668800538e-15,1.0585502961529449e-12,1.013642561456505e-20,7.416347789572727e-15,6.668784749340093e-19,-3.1093107827398906e-20,7.32038449713292e-16,6.415534995958988e-49,6.391674025931596e-13,2.8214608395205724e-14
9.427653173603089e-09,0.0004434385066666667,0.2,0.0,7.61938734214527e-06,0.19999932799285733,0.1987048877971566,0.20000000931267004,0.19999903554600956,1.1021044092877532e-18,5.467219944204932e-15,1.102657267479537e-16,1.6168902222546704e-24,1.3623782482544806e-06,1.9276975702992128e-19,5.306852198175298e-15,9.54869378956894e-07,0.0012951018153555733,2.708945965359935e-10,8.021525690536091e-10,3.591225904523759e-15,1.0589571531870101e-12,1.0143283623841743e-20,7.422641938710596e-15,6.6697602314873775e-19,3.4120407587069526e-20,7.327851273603593e-16,6.432935130187106e-49,6.395494568346943e-13,2.8265757573279056e-14
9.434076015022106e-09,0.0004434385066666667,0.2,0.0,7.617637873423143e-06,0.1999993285730525,0.19870488465759598,0.20000000931336465,0.19999903577530775,1.1037809127208968e-18,5.470756055695047e-15,1.104625375215927e-16,1.6196061294852711e-24,1.3612187819071677e-06,1.9271632266336314e-19,5.3088665714309405e-15,9.546394480314947e-07,0.001295104953943015,2.708324131272028e-10,8.02492454192992e-10,3.58785129543897e-15,1.0593644232348264e-12,1.0149881324678472e-20,7.428926062388168e-15,6.670753754087016e-19,-1.3109035539282513e-20,7.33532168036548e-16,6.450364507818347e-49,6.399314365419125e-13,2.8316959033750222e-14
9.440498856441123e-09,0.0004434385066666667,0.2,0.0,7.6158969692124745e-06,0.19999932915217186,0.19870488152988308,0.20000000931405912,0.1999990360034745,1.1054588334154578e-18,5.474294470655568e-15,1.1065954789190467e-16,1.6223235903021764e-24,1.3600614674965843e-06,1.9266257617247926e-19,5.310886562747497e-15,9.544106483046166e-07,0.0012951080806824342,2.7077053515039626e-10,8.028324186732068e-10,3.5844838997913845e-15,1.0597721030196324e-12,1.015654266931477e-20,7.43514783661123e-15,6.671755470362087e-19,-1.125438287403267e-20,7.342795690945717e-16,6.4678231455652e-49,6.403133422074478e-13,2.836821280162087e-14
9.44692169786014e-09,0.0004434385066666667,0.2,0.0,7.614164583419022e-06,0.19999932973021817,0.19870487841396006,0.20000000931475345,0.199999036230516,1.1071381719279591e-18,5.47783520080976e-15,1.1085675795685057e-16,1.6250426078444374e-24,1.3589062993585716e-06,1.9261057511797066e-19,5.312912147964549e-15,9.54182973673656e-07,0.0012951111956316862,2.707089609608615e-10,8.031724622682925e-10,3.58112424745475e-15,1.060180188045678e-12,1.0163489258492126e-20,7.441482555344166e-15,6.672740013216473e-19,6.936911518050139e-20,7.350273305119465e-16,6.4853110601575214e-49,6.406951739842571e-13,2.841951890190799e-14
9.453344539279157e-09,0.0004434385066666667,0.2,0.0,7.612440670205925e-06,0.19999933030719433,0.1987048753097695,0.2000000093154477,0.1999990364564383,1.1088189298805673e-18,5.481378245195673e-15,1.1105416781360962e-16,1.627763180634485e-24,1.3577532718482632e-06,1.9255885285322304e-19,5.31494330198862e-15,9.539564180711823e-07,0.001295114298848315,2.706476889223364e-10,8.035125858849513e-10,3.577772702113212e-15,1.0605886745933227e-12,1.0170048285832746e-20,7.447817236845758e-15,6.67372131856722e-19,-2.0296098458765517e-20,7.357754572356706e-16,6.5028282683549785e-49,6.410769321355151e-13,2.847087735967722e-14
9.459767380698174e-09,0.0004434385066666667,0.2,0.0,7.610725183992426e-06,0.1999993308831031,0.19870487221725402,0.20000000931614179,0.19999903668124738,1.1105011080415318e-18,5.484923599155671e-15,1.112517775596389e-16,1.6304853078566891e-24,1.3566023793464747e-06,1.9250603360894674e-19,5.3169799997738666e-15,9.537309754644272e-07,0.0012951173903895546,2.7058671740915256e-10,8.038527895141605e-10,3.574428429241197e-15,1.06099755988714e-12,1.0176622508364825e-20,7.45402324397858e-15,6.674718722850799e-19,-5.65751456937068e-20,7.365239458949473e-16,6.5203747869209046e-49,6.414586171469669e-13,2.852228820004553e-14
9.466190222117191e-09,0.0004434385066666667,0.2,0.0,7.6090180794526e-06,0.19999933145794727,0.19870486913635677,0.20000000931683573,0.19999903690494933,1.1121847066493762e-18,5.488471269872982e-15,1.1144958729312677e-16,1.6332089914463e-24,1.3554536162575512e-06,1.924551434678472e-19,5.3190222176005405e-15,9.535066398548947e-07,0.0012951204703123326,2.7052604480433845e-10,8.041930725839721e-10,3.571091501609023e-15,1.0614068409525002e-12,1.0183722940481173e-20,7.460352628091288e-15,6.6757119323274e-19,8.454610278861552e-20,7.372727949025519e-16,6.537950632608725e-49,6.418402290745099e-13,2.857375144815855e-14
9.472613063536208e-09,0.0004434385066666667,0.2,0.0,7.6073193115139705e-06,0.1999993320317297,0.1987048660670211,0.2000000093175296,0.19999903712755007,1.113869727558511e-18,5.49202125983048e-15,1.1164759711229292e-16,1.6359342323522434e-24,1.35430697700106e-06,1.9240506206770188e-19,5.3210699312061576e-15,9.532834052774524e-07,0.0012951235386732683,2.704656694993325e-10,8.045334362422764e-10,3.567762589128345e-15,1.0618165138963286e-12,1.0190326941441062e-20,7.466732715679013e-15,6.676692439374768e-19,-8.798025584208243e-21,7.380220118577315e-16,6.555555822176485e-49,6.422217681054821e-13,2.8625267129206013e-14
9.479035904955225e-09,0.0004434385066666667,0.2,0.0,7.605628835355948e-06,0.1999993326044531,0.19870486300919069,0.20000000931822332,0.19999903734905555,1.115556171733776e-18,5.495573565995894e-15,1.11845807115178e-16,1.6386610306404772e-24,1.3531624560131593e-06,1.9235316343963684e-19,5.323123115988653e-15,9.530612657991812e-07,0.0012951265955286793,2.704055898954798e-10,8.048738806795777e-10,3.564441187311585e-15,1.0622265749694346e-12,1.0196760585773774e-20,7.47292620646394e-15,6.677686121169279e-19,-1.0603211798356774e-19,7.387715931220291e-16,6.573190372396868e-49,6.42603235031316e-13,2.867683526841304e-14
9.485458746374242e-09,0.0004434385066666667,0.2,0.0,7.603946606408299e-06,0.19999933317612031,0.19870485996280954,0.20000000931891693,0.19999903756947168,1.1172440389351999e-18,5.499128203179439e-15,1.1204421739998215e-16,1.6413893872047872e-24,1.3520200477518336e-06,1.9230330596402567e-19,5.32518174937474e-15,9.528402155206725e-07,0.0012951296409345792,2.703458044027721e-10,8.052144048067773e-10,3.561126911543108e-15,1.0626370214718403e-12,1.0204057019081549e-20,7.479243926578905e-15,6.67868293481293e-19,1.1508814893574363e-19,7.395215338488933e-16,6.590854300051838e-49,6.429846299240291e-13,2.872845589101332e-14
9.49188158779326e-09,0.0004434385066666667,0.2,0.0,7.602272580349747e-06,0.199999333746734,0.19870485692782194,0.20000000931961043,0.19999903778880426,1.1189333312669251e-18,5.50268517431514e-15,1.12242828065253e-16,1.6441193025399277e-24,1.3508797466915847e-06,1.9225510126488983e-19,5.327245807584093e-15,9.526202485764193e-07,0.0012951326749466815,2.7028631143920085e-10,8.055550100350638e-10,3.557820377413614e-15,1.0630478501313856e-12,1.0210759875183177e-20,7.485690175500376e-15,6.679661995396368e-19,3.275075375155582e-20,7.402718454330909e-16,6.6085476219278685e-49,6.433659526050053e-13,2.878012902230363e-14
9.498304429212277e-09,0.0004434385066666667,0.2,0.0,7.600606713106603e-06,0.19999933431629704,0.1987048539041725,0.20000000932030382,0.19999903800705912,1.1206240501044849e-18,5.5062444637379276e-15,1.1244163920970067e-16,1.646850777248966e-24,1.3497415473246883e-06,1.9220414633059946e-19,5.329315265254924e-15,9.524013591327548e-07,0.001295135697620399,2.7022710943256274e-10,8.05895696983003e-10,3.554521515756649e-15,1.0634590569221873e-12,1.0216906643377992e-20,7.491878245910543e-15,6.680654602345876e-19,-1.890823327490667e-19,7.410225251869954e-16,6.626270354817854e-49,6.437472041047421e-13,2.883185468764494e-14
9.504727270631294e-09,0.0004434385066666667,0.2,0.0,7.598948960851391e-06,0.19999933488481206,0.198704850891806,0.20000000932099704,0.1999990382242422,1.1223161944515404e-18,5.509806092459803e-15,1.1264065093190594e-16,1.6495838125934717e-24,1.3486054441678952e-06,1.9215502005246922e-19,5.33139010103782e-15,9.521835413886789e-07,0.0012951387090108497,2.7016819681988635e-10,8.062364637458818e-10,3.551229736087183e-15,1.0638706391406812e-12,1.022443912764428e-20,7.498158833555453e-15,6.6816573258603e-19,1.3789920468010223e-19,7.417735618987372e-16,6.644022515522524e-49,6.441283846769706e-13,2.8883632912377144e-14
9.51115011205031e-09,0.0004434385066666667,0.2,0.0,7.597299280001452e-06,0.19999933545228188,0.19870484789066772,0.20000000932169018,0.1999990384403591,1.1240097666229215e-18,5.5133700733450304e-15,1.1283986333069602e-16,1.6523184085159238e-24,1.3474714317531053e-06,1.921088822704582e-19,5.333470292563168e-15,9.519667895769189e-07,0.0012951417091728533,2.701095720456743e-10,8.065773119582553e-10,3.547945375780215e-15,1.0642825937852015e-12,1.02314026710618e-20,7.504686366073331e-15,6.682631927692498e-19,1.2887689717419987e-19,7.425249716901831e-16,6.66180412084882e-49,6.445094936463078e-13,2.893546372189413e-14
9.517572953469328e-09,0.0004434385066666667,0.2,0.0,7.59565762721752e-06,0.19999933601870915,0.19870484490070311,0.2000000093223832,0.19999903865541566,1.125704768847573e-18,5.516936371998267e-15,1.1303927650531756e-16,1.6550545653779752e-24,1.3463395046257546e-06,1.920589990379785e-19,5.335555812914816e-15,9.517510979609725e-07,0.0012951446981609362,2.7005123356324775e-10,8.069182431390034e-10,3.5446687173694927e-15,1.0646949163951406e-12,1.0237039657412075e-20,7.510886465743839e-15,6.683620862260173e-19,-3.16598563139203e-19,7.432767562202662e-16,6.679615187610186e-49,6.448905322922726e-13,2.8987347141692434e-14
9.523995794888345e-09,0.0004434385066666667,0.2,0.0,7.594023959402318e-06,0.19999933658409666,0.19870484192185794,0.20000000932307613,0.19999903886941756,1.1274011989782817e-18,5.5205050148548476e-15,1.132388905547391e-16,1.6577922853773815e-24,1.345209657358554e-06,1.920101668062609e-19,5.337646641876457e-15,9.515364608358887e-07,0.0012951476760293336,2.6999317983571037e-10,8.072592541442173e-10,3.5413992244534855e-15,1.0651076046191685e-12,1.0244794858490775e-20,7.517093425720057e-15,6.684635405711902e-19,1.2366564682279828e-19,7.440288933215383e-16,6.697455732629409e-49,6.452715013102387e-13,2.9039283197209646e-14
9.530418636307362e-09,0.0004434385066666667,0.2,0.0,7.592398233699194e-06,0.19999933714844711,0.19870483895407823,0.200000009323769,0.19999903908237038,1.1290990601031103e-18,5.524076021668053e-15,1.134387055791833e-16,1.6605315736776905e-24,1.3440818845387618e-06,1.9196472671401073e-19,5.339742758161632e-15,9.51322872531233e-07,0.0012951506428319876,2.6993540933399607e-10,8.076003474180163e-10,3.5381369474129966e-15,1.0655206556568692e-12,1.0251528055345045e-20,7.523596943265663e-15,6.685634281111039e-19,2.2374559280672723e-20,7.447814092650457e-16,6.7153257727671674e-49,6.456524008147973e-13,2.9091271913960264e-14
9.536199193584477e-09,0.0004434385066666667,0.2,0.0,7.590941835844053e-06,0.199999337655478,0.19870483629249308,0.20000000932439246,0.19999903927313575,1.1306283594014267e-18,5.527291936732434e-15,1.1361871101648869e-16,1.662998270036118e-24,1.3430686581933869e-06,1.9192209402898637e-19,5.341633763376698e-15,9.511315351354853e-07,0.0012951533035375164,2.698836567833606e-10,8.079074018481853e-10,3.535207286800179e-15,1.065892708408426e-12,1.0257355347834264e-20,7.529274422319395e-15,6.686502891929172e-19,-1.0417876153823952e-19,7.454589899402083e-16,6.731434041158151e-49,6.459951500679748e-13,2.9138106805559926e-14
9.541979750861593e-09,0.0004434385066666667,0.2,0.0,7.5894918056733715e-06,0.19999933816167298,0.1987048336397886,0.20000000932501585,0.19999903946306008,1.132158817654564e-18,5.5305097823313136e-15,1.1379887939553476e-16,1.6654662304485702e-24,1.3420571038627646e-06,1.9187846983234348e-19,5.343529018036261e-15,9.50941038624028e-07,0.0012951559553621705,2.698321313112788e-10,8.082145214441253e-10,3.5322835344314037e-15,1.0662650498932636e-12,1.026500531351569e-20,7.534796476040322e-15,6.687390915263342e-19,5.912158039513413e-19,7.461368556697937e-16,6.747566226539851e-49,6.463378430348844e-13,2.9184984392143343e-14
9.547760308138708e-09,0.0004434385066666667,0.2,0.0,7.588048112439226e-06,0.19999933866703407,0.19870483099592615,0.20000000932563916,0.19999903965214744,1.1336904383709613e-18,5.533729542888842e-15,1.1397921078980828e-16,1.6679354593956948e-24,1.3410472176345334e-06,1.9183921536085092e-19,5.345428503654876e-15,9.507513789292393e-07,0.001295158598344676,2.6978083182074483e-10,8.085217093136433e-10,3.5293655680873645e-15,1.0666376772940308e-12,1.0270053882276828e-20,7.540740739977108e-15,6.688304087508399e-19,3.6662585334298665e-20,7.468150429142862e-16,6.763722341180287e-49,6.466804807145181e-13,2.923190469242085e-14
9.553540865415823e-09,0.0004434385066666667,0.2,0.0,7.586610725548155e-06,0.1999993391715631,0.198704828360867,0.20000000932626238,0.19999903984040188,1.135223222027286e-18,5.536951137044819e-15,1.1415970527228677e-16,1.670405956958939e-24,1.3400389956055703e-06,1.9179952890015499e-19,5.3473321955915885e-15,9.505625520007411e-07,0.0012951612325235726,2.6972975721983963e-10,8.088289653520813e-10,3.526453492938202e-15,1.0670105868354236e-12,1.0273457257076183e-20,7.546653473235282e-15,6.689183359004891e-19,-1.2000898748214644e-18,7.474935409784873e-16,6.779902397347126e-49,6.470230618600225e-13,2.9278867725170786e-14
9.558743366965228e-09,0.0004434385066666667,0.2,0.0,7.585322444107844e-06,0.19999933962492955,0.19870482599680897,0.20000000932682324,0.19999904000912208,1.1366037173983015e-18,5.539852168696886e-15,1.143222898050948e-16,1.6726304821193526e-24,1.3391330154650321e-06,1.917598639290649e-19,5.349049104845297e-15,9.503933164476148e-07,0.0012951635957891999,2.6968398146196955e-10,8.091055490482234e-10,3.5238376641618003e-15,1.0673464470648104e-12,1.0281888452194468e-20,7.55149566032231e-15,6.68995548044533e-19,1.1759118970825483e-19,7.48104402764349e-16,6.794484928031617e-49,6.473313356092425e-13,2.932117100626366e-14
9.563945868514632e-09,0.0004434385066666667,0.2,0.0,7.584039224062564e-06,0.19999934007762507,0.19870482363982284,0.200000009327384,0.19999904017717382,1.1379851561609302e-18,5.5427547944626164e-15,1.1448500654996993e-16,1.674856032532025e-24,1.3382283773642929e-06,1.917244790247599e-19,5.3507694072546955e-15,9.502247492507223e-07,0.0012951659519828047,2.6963838619763997e-10,8.093821884835447e-10,3.521226522429518e-15,1.0676825354229113e-12,1.0287917304861725e-20,7.556747276531404e-15,6.690783112089208e-19,2.7638454462587295e-19,7.487155290713472e-16,6.809086870227935e-49,6.476395652867331e-13,2.936350892926788e-14
9.568628119909096e-09,0.0004434385066666667,0.2,0.0,7.582888635342173e-06,0.1999993404844785,0.19870482152455884,0.20000000932788864,0.19999904032785124,1.1392292581109824e-18,5.545368518844221e-15,1.1463156470736114e-16,1.676859912689134e-24,1.3374153481903832e-06,1.9169158364158092e-19,5.352320570698938e-15,9.500736078125872e-07,0.0012951680665333743,2.695975041335086e-10,8.096312117454754e-10,3.5188805078412017e-15,1.0679852066245893e-12,1.0291897780345507e-20,7.561391723739276e-15,6.691523968072481e-19,-1.604651729453858e-19,7.492657618763048e-16,6.822245222465431e-49,6.47916934575054e-13,2.940164269015921e-14
9.57331037130356e-09,0.0004434385066666667,0.2,0.0,7.581742112584888e-06,0.1999993408907907,0.19870481941498042,0.20000000932839324,0.19999904047799166,1.1404741227380642e-18,5.547983502716912e-15,1.1477823003978421e-16,1.6788646286896927e-24,1.336603401739112e-06,1.916584558169245e-19,5.3538744615530884e-15,9.499230032721212e-07,0.0012951701753981723,2.6955676706403794e-10,8.098802778879585e-10,3.516538316387836e-15,1.068288057759837e-12,1.0297401634129176e-20,7.56596801073014e-15,6.692238112105249e-19,6.504146937993834e-20,7.498161807540164e-16,6.8354193118670095e-49,6.481942675220723e-13,2.9439804532173344e-14
9.577992622698024e-09,0.0004434385066666667,0.2,0.0,7.580599639897644e-06,0.1999993412965626,0.19870481731106765,0.20000000932889778,0.1999990406275972,1.141719751654465e-18,5.550599736743668e-15,1.1492500258556815e-16,1.6808701774403416e-24,1.3357925359660558e-06,1.9162686683424412e-19,5.355431070215145e-15,9.497729335266998e-07,0.001295172278597238,2.6951617442200097e-10,8.101293882921076e-10,3.514199920910769e-15,1.068591088349366e-12,1.0302553119752307e-20,7.570673087424175e-15,6.692955010734592e-19,9.626231817364033e-20,7.503668009005223e-16,6.848609144994957e-49,6.484715643765286e-13,2.9477994465322346e-14
9.582674874092488e-09,0.0004434385066666667,0.2,0.0,7.5794612014520075e-06,0.19999934170179529,0.19870481521280048,0.20000000932940226,0.1999990407766699,1.1429661462613361e-18,5.553217205092783e-15,1.1507188238330962e-16,1.6828765578835545e-24,1.3349827488320377e-06,1.91595605457966e-19,5.3569903865110996e-15,9.496233964818574e-07,0.0012951743761505307,2.69475725642769e-10,8.103785441147357e-10,3.5118652945575627e-15,1.0688942971175017e-12,1.0306180314029731e-20,7.575420650463536e-15,6.69368566495342e-19,-5.279801816833212e-19,7.509176302949413e-16,6.861814728386306e-49,6.487488252414405e-13,2.951621249962377e-14
9.587357125486951e-09,0.0004434385066666667,0.2,0.0,7.5783267814840425e-06,0.19999934210648976,0.19870481312015906,0.20000000932990675,0.19999904092521192,1.144213304702415e-18,5.555835929357913e-15,1.1521886947242184e-16,1.684883772672842e-24,1.3341740383078197e-06,1.9156228447754762e-19,5.358552404541193e-15,9.494743900501064e-07,0.0012951764680779357,2.694354201642041e-10,8.106277430380636e-10,3.509534445340717e-15,1.0691976832274577e-12,1.0311542441903686e-20,7.579935463260046e-15,6.694410780517868e-19,-3.4283254734868776e-19,7.514686438199324e-16,6.875036068581894e-49,6.490260502330402e-13,2.955445864505769e-14
9.592039376881415e-09,0.0004434385066666667,0.2,0.0,7.577196364293993e-06,0.19999934251064697,0.1987048110331236,0.20000000933041115,0.1999990410732253,1.145461227633921e-18,5.558455932580636e-15,1.1536596389185866e-16,1.686891822645069e-24,1.3333664023669748e-06,1.915307816642942e-19,5.360117118226968e-15,9.493259121544138e-07,0.0012951785543992575,2.693952574262347e-10,8.108769854224911e-10,3.5072073711766303e-15,1.0695012459322145e-12,1.031772161634128e-20,7.584583408904371e-15,6.695131108131433e-19,1.3606276180949415e-19,7.520198510478271e-16,6.888273172124535e-49,6.493032395745872e-13,2.959273291161332e-14
9.59672162827588e-09,0.0004434385066666667,0.2,0.0,7.576069934245885e-06,0.19999934291426802,0.19870480895167433,0.2000000093309155,0.19999904122071213,1.1467099175004134e-18,5.561077197161456e-15,1.1551316568032582e-16,1.688900706121384e-24,1.3325598389842732e-06,1.9150163000473822e-19,5.361684517179261e-15,9.49177960726499e-07,0.0012951806351342242,2.6935523687090326e-10,8.111262735390994e-10,3.504884048453349e-15,1.0698049832144415e-12,1.0321934819808612e-20,7.589460431023358e-15,6.695849143234485e-19,-2.919607004063985e-19,7.525712727622951e-16,6.901526045562147e-49,6.495803930769002e-13,2.963103530935877e-14
9.601403879670343e-09,0.0004434385066666667,0.2,0.0,7.57494747576747e-06,0.1999993433173538,0.19870480687579165,0.20000000933141984,0.1999990413676745,1.1479593730426028e-18,5.563699726793898e-15,1.1566047487674418e-16,1.6909104229766884e-24,1.331754346143928e-06,1.9146829383139239e-19,5.363254593732848e-15,9.490305337040248e-07,0.001295182710302487,2.6931535794258594e-10,8.113756057040927e-10,3.5025644645461433e-15,1.0701088938587384e-12,1.0327231857890677e-20,7.593931371116605e-15,6.696571110528974e-19,-1.1957207752110917e-19,7.531228825819065e-16,6.914794695439604e-49,6.498575109167408e-13,2.966936584833114e-14
9.606086131064807e-09,0.0004434385066666667,0.2,0.0,7.573828973349871e-06,0.1999993437199055,0.19870480480545594,0.2000000093319241,0.1999990415141143,1.149209594176743e-18,5.566323536775363e-15,1.1580789152059826e-16,1.692920975917649e-24,1.3309499218339899e-06,1.9143606366760795e-19,5.364827341192663e-15,9.488836290348656e-07,0.0012951847799236216,2.692756200879318e-10,8.116249814811171e-10,3.5002486194935035e-15,1.0704129773124753e-12,1.0333492741426742e-20,7.598467462281274e-15,6.697305724896398e-19,4.2965744973636373e-19,7.536746850506145e-16,6.92807912831467e-49,6.50134593826277e-13,2.9707724538562566e-14
9.610768382459271e-09,0.0004434385066666667,0.2,0.0,7.5727144115472055e-06,0.1999993441219239,0.19870480274064772,0.20000000933242837,0.19999904166003377,1.1504605834347012e-18,5.5689486218788665e-15,1.15955415651836e-16,1.6949323684683934e-24,1.330146564044723e-06,1.9140691336961305e-19,5.3664027505406435e-15,9.487372446761994e-07,0.0012951868440171242,2.6923602275592695e-10,8.118744032268313e-10,3.497936500970386e-15,1.0707172318217853e-12,1.0337619937465887e-20,7.603296400568693e-15,6.698039745894777e-19,-2.0506412283735616e-20,7.542267047423076e-16,6.941379350776026e-49,6.504116421685194e-13,2.974611139015908e-14
9.615450633853735e-09,0.0004434385066666667,0.2,0.0,7.571603774976422e-06,0.19999934452341017,0.19870480068134758,0.20000000933293255,0.19999904180543482,1.1517123396263458e-18,5.571574970417776e-15,1.1610304730910813e-16,1.696944597895371e-24,1.3293442707739143e-06,1.9137568341955298e-19,5.3679808126330536e-15,9.485913785908139e-07,0.0012951889026024189,2.6919656539768426e-10,8.12123869339097e-10,3.4956280974953247e-15,1.0710216559726622e-12,1.0342361783702563e-20,7.607918266422561e-15,6.698758792112414e-19,-1.3828159086196188e-19,7.547789181472816e-16,6.95469536939692e-49,6.506886551806715e-13,2.9784526413224767e-14
9.620132885248199e-09,0.0004434385066666667,0.2,0.0,7.57049704831707e-06,0.19999934492436525,0.1987047986275361,0.20000000933343676,0.19999904195031956,1.15296486263812e-18,5.57420258412864e-15,1.1625078653088627e-16,1.6989576612343322e-24,1.3285430400237287e-06,1.9134465946764055e-19,5.369561519543545e-15,9.484460287511643e-07,0.0012951909556988509,2.691572474665347e-10,8.123733793560092e-10,3.493323402911273e-15,1.071326249201234e-12,1.0348052265745802e-20,7.61252716458326e-15,6.699480212753533e-19,1.430240312936563e-19,7.553313241097984e-16,6.968027190725855e-49,6.509656328126258e-13,2.9822969617826484e-14
9.624815136642663e-09,0.0004434385066666667,0.2,0.0,7.5693942163109976e-06,0.1999993453247902,0.1987047965791941,0.20000000933394085,0.19999904209469,1.1542181540538338e-18,5.576831463405797e-15,1.163986333563302e-16,1.700971558325703e-24,1.3277428698000662e-06,1.913163461393123e-19,5.371144863043899e-15,9.483011931388814e-07,0.001295193003325692,2.691180684181297e-10,8.126229346253017e-10,3.4910224075716207e-15,1.0716310101973983e-12,1.0352771638755966e-20,7.617372396991076e-15,6.700202336875827e-19,-7.004701652326177e-20,7.558839383499992e-16,6.981374821327967e-49,6.512425750414001e-13,2.986144101407101e-14
9.629497388037127e-09,0.0004434385066666667,0.2,0.0,7.56829526376217e-06,0.19999934572468592,0.19870479453630238,0.20000000933444495,0.19999904223854806,1.1554722144615695e-18,5.579461592814681e-15,1.1654658782532228e-16,1.7029862917920824e-24,1.3269437581140874e-06,1.9128626228641155e-19,5.372730833508116e-15,9.481568697425686e-07,0.0012951950455021364,2.690790277103746e-10,8.128725354257907e-10,3.488725098463777e-15,1.0719359372800871e-12,1.0356844823415318e-20,7.622059165002213e-15,6.700924024164271e-19,-4.930513569201957e-19,7.564367559255608e-16,6.994738267749908e-49,6.515194824048141e-13,2.98999406120648e-14
9.63417963943159e-09,0.0004434385066666667,0.2,0.0,7.5672001755363265e-06,0.1999993461240534,0.19870479249884174,0.20000000933494896,0.19999904238189584,1.156727042355823e-18,5.582093011154838e-15,1.1669464997748626e-16,1.7050018646834632e-24,1.3261457029859062e-06,1.9125277324467378e-19,5.374319427132987e-15,9.480130565584698e-07,0.0012951970822473074,2.6904012480337955e-10,8.131221797989036e-10,3.486431469317294e-15,1.0722410301694637e-12,1.0362961843278641e-20,7.626406008934784e-15,6.701663204756154e-19,6.313205614967358e-20,7.569897568697307e-16,7.008117536574015e-49,6.517963558779311e-13,2.993846842188117e-14
