Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),SX(62)
7.007000790433801e-15,0.0033257888,0.2,0.0,0.009787766195772603,0.19999999595440257,0.2,0.19999999990579875,0.1999999779428547,5.070078291956437e-37,1.4919989221087033e-29,1.9078271772876639e-66,1.9341706740932934e-80,8.09119495389207e-09,8.57631272776081e-14,4.8784801231363665e-21,2.20571453726113e-08,8.57631276776055e-14,9.411554232504033e-11,7.40548435282819e-30,3.397058668964134e-22,3.3938834828846504e-22,2.659082983567517e-35,5.788185035096072e-42,6.555730493052898e-52,4.030850417638373e-50,7.080067406457871e-66,2.296580726474479e-84
8.476118073404093e-15,0.0033257888,0.2,0.0,0.009787759856990607,0.19999999510618877,0.2,0.19999999988604814,0.19999997332026892,6.13309222994773e-37,1.804817679293765e-29,8.823658503896149e-66,1.2464400678675812e-79,9.787622576292633e-09,1.0374451837279962e-13,6.888012532867799e-21,2.6679731173100657e-08,1.0374451885666204e-13,1.1384815127521272e-10,1.3105528561183738e-29,4.971873745679717e-22,4.966254707364476e-22,5.671561071552332e-35,1.4804879097335672e-41,2.2298652320209259e-51,1.1206981149544397e-49,2.9168580491880115e-65,1.2536169223921403e-83
9.945235356374385e-15,0.0033257888,0.2,0.0,0.00978775351890673,0.19999999425797607,0.2,0.19999999986629757,0.19999996869837897,7.196106161129092e-37,2.1176364327256382e-29,3.2542070382079695e-65,6.274082982380097e-79,1.1484047987302484e-08,1.2172588617715228e-13,9.239462473613309e-21,3.130162108652981e-08,1.2172588674487962e-13,1.3358074225475216e-10,2.1167941191903348e-29,6.846106856783936e-22,6.837031204048842e-22,1.0710641418549628e-34,3.2578681011920065e-41,6.26269936090828e-51,2.720277424671113e-49,9.946669568399984e-65,5.4147608892519806e-83
1.2883469922314969e-14,0.0033257888,0.2,0.0,0.009787740844832908,0.19999999256155399,0.2,0.19999999982679648,0.1999999594566864,9.322134003767148e-37,2.7432739351210673e-29,3.595988807131304e-64,1.3159943930272681e-77,1.487689217125467e-08,1.5768855192363783e-13,1.496790739965054e-20,4.054331367054355e-08,1.5768855265909482e-13,1.7304587030757746e-10,4.601720325338648e-29,1.1493549438645996e-21,1.1473820552735956e-21,3.0234859994982743e-34,1.202858114950538e-40,3.6136921531568764e-50,1.2617676969807516e-48,9.67577465397872e-64,8.385036943896759e-82
1.5821704488255554e-14,0.0033257888,0.2,0.0,0.009787728173550309,0.1999999908651363,0.2,0.19999999978729546,0.1999999502177761,1.1448161821664291e-36,3.36891144436546e-29,1.9534198312170105e-63,1.0095246460525606e-76,1.8269727497957143e-08,1.936511245376575e-13,2.206339982331622e-20,4.978222396128696e-08,1.9365112544084398e-13,2.1251092649480616e-10,8.52283404839428e-29,1.7340831022648952e-21,1.7304292608064308e-21,6.869951966287665e-34,3.3470663206760634e-40,1.3537977832681443e-49,4.1935961732231645e-48,5.005072773949971e-63,5.456339775247936e-81
2.169817362013672e-14,0.0033257888,0.2,0.0,0.009787702839355464,0.19999998747231432,0.2,0.19999999970829366,0.19999993174829903,1.5700217397653664e-36,4.6201865697016134e-29,3.4726088155502656e-62,3.700244395323045e-75,2.5055371548431222e-08,2.655759904506627e-13,4.035386702085352e-20,6.825170100917429e-08,2.655759916893075e-13,2.9144082331762996e-10,2.198449187778223e-28,3.2640691859958154e-21,3.2546449200700848e-21,2.4517201807340282e-33,1.6709092825411787e-39,1.1015898049826528e-48,2.912911113690469e-47,8.29391069011797e-62,1.4244327055840333e-79
2.757464275201789e-14,0.0033257888,0.2,0.0,0.009787677516315567,0.19999998407951003,0.2,0.19999999962929207,0.1999999132899411,1.9952272928601336e-36,5.871462006826823e-29,2.272423440622907e-61,3.5347087366935797e-74,3.184098007636298e-08,3.375004840808416e-13,6.410754486371414e-20,8.671005892044639e-08,3.3750048565494376e-13,3.7037043281350667e-10,4.512359978431974e-28,5.275724968094302e-21,5.256382966002397e-21,6.381201802153942e-33,5.483161724258012e-39,4.876582198186907e-48,1.1830639393509634e-46,5.289201357521782e-61,1.1394211694272168e-78
3.3451111883899056e-14,0.0033257888,0.2,0.0,0.00978765220442399,0.19999998068672356,0.2,0.19999999955029085,0.19999989484269567,2.420432848123542e-36,7.122738015678556e-29,1.016783314472455e-60,2.2317300452093658e-73,3.862655301938051e-08,4.0942460559277705e-13,9.332111600479739e-20,1.051573043816522e-07,4.0942460750233566e-13,4.4929975507266997e-10,8.05628300162132e-28,7.77020650154362e-21,7.735676262832456e-21,1.3759636800832975e-32,1.4200291052413925e-38,1.597572878362857e-47,3.623694530897859e-46,2.3209596108245358e-60,6.125278658370076e-78
3.9327581015780223e-14,0.0033257888,0.2,0.0,0.00978762690367412,0.1999999772939549,0.2,0.19999999947128988,0.19999987640655598,2.845638415795517e-36,8.374014920953959e-29,3.6488921359098777e-60,1.0987146590218842e-72,4.54120903151035e-08,4.813483551509514e-13,1.279912651499868e-19,1.2359344407523824e-07,4.813483573959655e-13,5.282287901852993e-10,1.3092563936212239e-27,1.074866982144362e-20,1.0692557669900867e-20,2.6189004637733626e-32,3.1538627674801485e-38,4.3467667609933715e-47,9.29079660088587e-46,8.18846957245197e-60,2.612274707357524e-77
4.520405014766139e-14,0.0033257888,0.2,0.0,0.009787601614059335,0.1999999739012041,0.2,0.19999999939228918,0.19999985798151534,3.270844010473448e-36,9.625293111977067e-29,1.116612843924136e-59,4.45479272240556e-72,5.219759190114373e-08,5.532717329197455e-13,1.681146790706834e-19,1.420184846795232e-07,5.532717355002141e-13,6.071575382415189e-10,1.988362450255995e-27,1.4212270936559078e-20,1.4127060041442048e-20,4.5587493726211853e-32,6.277987585524348e-38,1.0317260277478895e-46,2.0978250074244712e-45,2.468222613928493e-59,9.356702177938886e-77
5.695698841142373e-14,0.0033257888,0.2,0.0,0.00978755106820858,0.1999999671157562,0.2,0.19999999923428874,0.19999982116470477,4.121255365995625e-36,1.2127855212848817e-28,7.739931015699271e-59,5.24328423536877e-71,6.576848769458532e-08,6.971173737462454e-13,2.64708057949609e-19,1.7883529531422787e-07,6.971173769976205e-13,7.650141735449704e-10,3.978013010908902e-27,2.2599510477633512e-20,2.2429059071342246e-20,1.1444629239128823e-31,1.9763730316464973e-37,4.358792549359988e-46,8.210989060541175e-45,1.6668137113951722e-58,8.783987825250168e-76
6.870992667518607e-14,0.0033257888,0.2,0.0,0.00978750056681888,0.1999999603303801,0.2,0.1999999990762894,0.19999978439221042,4.9716671486198785e-36,1.4630428716141558e-28,3.543571114484318e-58,3.4107283298917554e-70,7.933923990044025e-08,8.409615293853392e-13,3.8307478733772954e-19,2.156077896313271e-07,8.40961533307617e-13,9.22869661702941e-10,6.984668680600056e-27,3.2941172741225456e-20,3.2641936087484376e-20,2.419255293809743e-31,5.026985865984594e-37,1.3839764120336962e-45,2.4844818325530555e-44,7.520108254920013e-58,4.945182265090585e-75
8.04628649389484e-14,0.0033257888,0.2,0.0,0.009787450109837451,0.19999995354507608,0.2,0.1999999989182912,0.19999974766397913,5.822079712490632e-36,1.7133019053972798e-28,1.2559540144342635e-57,1.6172496107418982e-69,9.290984801931448e-08,9.84804201148505e-13,5.2318843425313855e-19,2.523360209117867e-07,9.848042057416816e-13,1.0807240034344882e-09,1.121853988064517e-26,4.5246505012844726e-20,4.4765953746489184e-20,4.54618391038409e-31,1.1042495410117964e-36,3.6463141778253e-45,6.305128396113025e-44,2.638542867072828e-57,2.0844958117088997e-74
9.221580320271074e-14,0.0033257888,0.2,0.0,0.00978739969721158,0.19999994675984428,0.2,0.19999999876029415,0.19999971097995764,6.672493558635581e-36,1.9635632688366174e-28,3.750941804771577e-57,6.264946993525681e-69,1.0648031155168586e-07,1.128645390345658e-12,6.850225976160514e-19,2.890200423728157e-07,1.1286453956097294e-12,1.2385771994578212e-09,1.6889957457340673e-26,5.952475426066746e-20,5.880137462775407e-20,7.840708161945596e-31,2.179850850706176e-36,8.40888980320445e-45,1.4088095682210801e-43,7.81407978939728e-57,7.288282872983223e-74
1.157216797302354e-13,0.0033257888,0.2,0.0,0.009787299004815946,0.19999993318959863,0.2,0.19999999844430355,0.19999963774433166,8.373328059124969e-36,2.4640960897439874e-28,2.4857302462139228e-56,6.928231904821804e-68,1.3362080285819562e-07,1.4163233262737815e-12,1.0737470286439303e-18,3.622556683870779e-07,1.4163233328796307e-12,1.5542801572484458e-09,3.338735507068009e-26,9.403698994440012e-20,9.260747598757593e-20,1.9442276691561192e-30,6.79235758246403e-36,3.391203388962103e-44,5.425786783933694e-43,5.104005809962852e-56,6.640787005462162e-73
1.3922755625776008e-13,0.0033257888,0.2,0.0,0.009787198489211505,0.19999991961964517,0.2,0.1999999981283175,0.19999956468490793,1.0074178645801172e-35,2.9646485916473256e-28,1.103657700537976e-55,4.3490664855889e-67,1.6076070982124484e-07,1.7039953476177697e-12,1.5490375097211264e-18,4.353150921367737e-07,1.7039953555653802e-12,1.869978540803523e-09,5.816191060531972e-26,1.3655184906584119e-19,1.3406233925100614e-19,4.0740936845862066e-30,1.712555772418291e-35,1.0472424654190331e-43,1.614244776491982e-42,2.2448880480174536e-55,3.690174236323367e-72
1.6273343278528474e-13,0.0033257888,0.2,0.0,0.00978709814997881,0.19999990604998583,0.2,0.19999999781233604,0.19999949180126297,1.1775057393776183e-35,3.4652297255379994e-28,3.825366210460771e-55,2.0139001291270185e-66,1.8790002844007563e-07,1.991661464800678e-12,2.1106839804475636e-18,5.081987370645967e-07,1.991661474090032e-12,2.185672355838193e-09,9.290059170315416e-26,1.8714329566496954e-19,1.8316806225668733e-19,7.605084426414313e-30,3.733672726169488e-35,2.70010569229553e-43,4.0302800345748655e-42,7.719778712948991e-55,1.5495293390501927e-71
1.8623930931280941e-13,0.0033257888,0.2,0.0,0.009786997986699434,0.1999998924806227,0.2,0.1999999974963591,0.19999941909297445,1.3475981421077152e-35,3.965850158049978e-28,1.121126410456045e-54,7.6314363728832e-66,2.1503875471190497e-07,2.279321688220605e-12,2.758476889699533e-18,5.809070255952604e-07,2.2793216988516857e-12,2.501361608054052e-09,1.3929227830626875e-25,2.458852885242952e-19,2.39926741595989e-19,1.3048462452808014e-29,7.32498841936909e-35,6.125074148322053e-43,8.871663395542463e-42,2.2465373290622543e-54,5.404528268088685e-71
2.0974518584033408e-13,0.0033257888,0.2,0.0,0.009786897998955966,0.19999987891155774,0.2,0.19999999718038677,0.19999934655962093,1.5176973868062923e-35,4.466522291846532e-28,2.90012916162839e-54,2.4867513679158568e-65,2.421768846319336e-07,2.5669760282507622e-12,3.492207194244175e-18,6.534403791382089e-07,2.5669760402235513e-12,2.8170463031391876e-09,1.9902775532507746e-25,3.1285178115589023e-19,3.043404726122613e-19,2.099540756576364e-29,1.3264504906372863e-34,1.2595789040289334e-42,1.7754913133991216e-41,5.772930940540724e-54,1.6403499470114352e-70
2.3325106236785875e-13,0.0033257888,0.2,0.0,0.009786798186332012,0.19999986534279296,0.2,0.19999999686441894,0.19999927420078195,1.6878064883626192e-35,4.967260285304277e-28,6.793195514911281e-54,7.169881564433585e-65,2.6931441419335517e-07,2.8546244952395412e-12,4.311666357372659e-18,7.25799218090292e-07,2.85462450855402e-12,3.1327264467682185e-09,2.73799705349393e-25,3.8811672178623468e-19,3.7641134940011235e-19,3.211707974729593e-29,2.2553948813590934e-34,2.3977649219334455e-42,3.2970396504224367e-41,1.3440380961900744e-53,4.449431015060852e-70
2.802628154229081e-13,0.0033257888,0.2,0.0,0.009786599084782117,0.19999983820617195,0.2,0.19999999623249703,0.19999913000497124,2.028070425620131e-35,5.9689993795662725e-28,2.9892340060009953e-53,4.626415144648293e-64,3.2358765620316484e-07,3.4299038513627715e-12,6.2069396381106785e-18,8.699950287600694e-07,3.4299038673605714e-12,3.764073102289274e-09,4.752332033127779e-25,5.638377133971012e-19,5.435329104184935e-19,6.696962481288189e-29,5.647139834524115e-34,7.288314802197407e-42,9.582223141692463e-41,5.846743298925948e-53,2.5817117286491427e-69
3.2727456847795743e-13,0.0033257888,0.2,0.0,0.009786400678738781,0.19999981107077575,0.2,0.19999999560059328,0.1999989865021994,2.3684320289819352e-35,6.97121658149001e-28,1.0404536676298747e-52,2.1889277330144662e-63,3.7785844864706737e-07,4.005159838883327e-12,8.442638521624804e-18,1.013497800619529e-06,4.005159857564365e-12,4.395401619745987e-09,7.571719235896498e-25,7.736397426964369e-19,7.413081523918459e-19,1.245779991171643e-28,1.226350858047502e-33,1.8611265949479794e-41,2.3507186537018516e-40,2.0152707303170686e-52,1.1305725321453814e-68
3.7428632153300677e-13,0.0033257888,0.2,0.0,0.009786202964907119,0.19999978393662038,0.2,0.19999999496870757,0.19999884368913942,2.7089514372931136e-35,7.9740904115435095e-28,3.053722931141444e-52,8.343340353668567e-63,4.321267593992355e-07,4.580392539700981e-12,1.1017112823098623e-17,1.1563108606362575e-06,4.58039256106517e-12,5.026712044053665e-09,1.1332249387354154e-24,1.0181142031565893e-18,9.697537830094107e-19,2.1319900238768374e-28,2.399961715794613e-33,4.1874819495038454e-41,5.0947029704378616e-40,5.8632726066755256e-52,4.054232991581974e-68
4.212980745880561e-13,0.0033257888,0.2,0.0,0.009786005940008249,0.19999975680372195,0.2,0.19999999433684001,0.19999870156248023,3.0497105700724296e-35,8.97782941415402e-28,7.884132097529643e-52,2.7137286681019408e-62,4.863925563025567e-07,5.1556020353241615e-12,1.3928720344241592e-17,1.2984375198065934e-06,5.1556020593714134e-12,5.658004419915187e-09,1.6170310246646209e-24,1.2978524017408441e-18,1.2288864898730953e-18,3.423769661236257e-28,4.3380899243853104e-33,8.554327345876023e-41,1.0046561670585633e-39,1.5014630526582837e-51,1.2539853862140748e-67
4.683098276431054e-13,0.0033257888,0.2,0.0,0.009785809600779209,0.19999972967209648,0.2,0.19999999370499044,0.1999985601189268,3.390817053703127e-35,9.982672801086948e-28,1.8410408356413457e-51,7.79809213624148e-62,5.406558071689088e-07,5.7307884068718825e-12,1.7175826833985527e-17,1.4398810732324597e-06,5.7307884336020995e-12,6.289278791822026e-09,2.2222584423602217e-24,1.6134455582775985e-18,1.5187229404631624e-18,5.229463150186444e-28,7.36544441262535e-33,1.619763535488334e-40,1.8392448340745816e-39,3.4791333698411234e-51,3.4543084175835307e-67
5.623333337532041e-13,0.0033257888,0.2,0.0,0.009785418966357954,0.19999967541272914,0.2,0.19999999244134523,0.1999982792680358,4.074656650744417e-35,1.1996786783995957e-27,8.060774710247106e-51,5.02626624501443e-61,6.491745418848239e-07,6.881092100281468e-12,2.4670039216089873e-17,1.72073196424605e-06,6.881092132377307e-12,7.55177370068674e-09,3.85179643759108e-24,2.354561185043701e-18,2.1905736419293607e-18,1.0880626837646745e-27,1.8402723735942304e-32,4.8836753162276805e-40,5.2044407780465774e-39,1.5003228451562812e-50,2.07232690920282e-66
6.563568398633028e-13,0.0033257888,0.2,0.0,0.009785031035855292,0.1999996211586474,0.2,0.19999999117777156,0.1999980011104205,4.762007742983345e-35,1.4018983906412371e-27,2.79177786735787e-50,2.3681979591482743e-60,7.57682705432269e-07,8.031304261166328e-12,3.348683342227798e-17,1.998889579504418e-06,8.031304298627347e-12,8.81419712239063e-09,6.131766474564712e-24,3.246189075251578e-18,2.985438823507016e-18,2.0211229116799584e-27,3.990225247669439e-32,1.2403181836018274e-39,1.2457268127207035e-38,5.126844704407575e-50,9.29160169158939e-66
7.503803459734015e-13,0.0033257888,0.2,0.0,0.009784645783733096,0.19999956690998047,0.2,0.19999998991426918,0.1999977256202846,5.455104141026074e-35,1.6052347651695158e-27,8.158747286023759e-50,8.991334805643263e-60,8.661800392179338e-07,9.181425524654262e-12,4.3613417578793926e-17,2.2743797153793124e-06,9.181425567479972e-12,1.0076549405359429e-08,9.172554071839061e-24,4.293055785709959e-18,3.903451097137502e-18,3.4555078083716235e-27,7.799885753251929e-32,2.7791000286512196e-39,2.63963852390463e-38,1.4799524352531957e-49,3.39730672988522e-65
8.444038520835002e-13,0.0033257888,0.2,0.0,0.009784263184700772,0.199999512666858,0.2,0.19999998865083762,0.1999974527720788,6.157037627012493e-35,1.8100514041805336e-27,2.0986083392354975e-49,2.913517372440272e-59,9.746662841786052e-07,1.0331456519824156e-11,5.503712326560036e-17,2.5472279211738526e-06,1.0331456568014028e-11,1.1338830894733916e-08,1.30849959455481e-23,5.4998864176655835e-18,4.944742749503041e-18,5.545486280448843e-27,1.4086852464525966e-31,5.65964469652002e-39,5.098699041395023e-38,3.763138203751489e-49,1.068352691679401e-64
9.38427358193599e-13,0.0033257888,0.2,0.0,0.009783883213712912,0.19999945842940972,0.2,0.19999998738747668,0.1999971825404985,6.871933004382206e-35,2.016769221599851e-27,4.885943650780889e-49,8.348908999542857e-59,1.0831411807898059e-06,1.1481397869765314e-11,6.774540430861529e-17,2.817459501487348e-06,1.1481397923318775e-11,1.2601041932401725e-08,1.7980373315559278e-23,6.871404596204802e-18,6.10944574093509e-18,8.466296974084333e-27,2.390265363288425e-31,1.0690132587199794e-38,9.158437341029612e-38,8.66611876467616e-49,2.9877697637348313e-64
1e-12,0.0033257888,0.2,0.0,0.009783635796378518,0.1999994229143755,0.2,0.1999999865601847,0.19999700698127748,7.349623144343797e-35,2.153399299773418e-27,8.12947830304234e-49,1.5765805293478488e-58,1.1541712491662045e-06,1.2234405180846026e-11,7.675769606023078e-17,2.9930187224903757e-06,1.2234405237911585e-11,1.3427580925542543e-08,2.177234413350829e-23,7.861064265378122e-18,6.939102490600813e-18,1.0922474007478082e-26,3.2861729035653347e-31,1.5675636752407437e-38,1.3011249802765662e-37,1.4320021462416037e-48,5.5653852752696665e-64
1.0324508643036976e-12,0.0033257888,0.2,0.0,0.00978350584596691,0.19999940419776555,0.2,0.1999999861241859,0.19999691490048138,7.605135991360037e-35,2.2258684995183928e-27,1.0496829584180293e-48,2.16660046577216e-58,1.1916044690743936e-06,1.2631250191636237e-11,8.172583558294073e-17,3.0850995185595826e-06,1.2631250250552673e-11,1.386318285702889e-08,2.3970405281747335e-23,8.412332449604747e-18,7.397691704330785e-18,1.2414229544796138e-26,3.856269659279775e-31,1.9000052613232212e-38,1.551593720350486e-37,1.8425379360457892e-48,7.599552543263299e-64
1.1264743704137963e-12,0.0033257888,0.2,0.0,0.00978313105690065,0.19999934997205576,0.2,0.19999998486096499,0.19999664982720536,8.363414025990058e-35,2.4378909434264023e-27,2.110292034903574e-48,5.179556207579255e-58,1.3000558886111092e-06,1.3781014096722858e-11,9.69661118277441e-17,3.3501727945932304e-06,1.37810141610016e-11,1.5125254004091103e-08,3.1167242271606774e-23,1.0127390588603715e-17,8.809611944075013e-18,1.7606705663061138e-26,5.967635086117584e-31,3.211630928473192e-38,2.505257815656385e-37,3.667605625924333e-48,1.7867782304767564e-63
1.220497876523895e-12,0.0033257888,0.2,0.0,0.009782758822190181,0.19999929575241082,0.2,0.1999999835978136,0.19999638729608585,9.155170385321375e-35,2.6534417358789012e-27,4.0122919475263304e-48,1.1555195702296493e-57,1.4084951785430784e-06,1.493069019049616e-11,1.1345404647341092e-16,3.6127039140531756e-06,1.4930690260136497e-11,1.638725570590463e-08,3.968345956243684e-23,1.2021298085592977e-17,1.0345337434968161e-17,2.42823597573535e-26,8.917716149767438e-31,5.204766377597187e-38,3.885698035216454e-37,6.907087420029826e-48,3.931066717363065e-63
1.3145213826339937e-12,0.0033257888,0.2,0.0,0.009782389117747462,0.19999924153896131,0.2,0.1999999823347314,0.1999961272827739,9.990671814133568e-35,2.873191588282447e-27,7.274137635920374e-48,2.4300440560254794e-57,1.5169220775862632e-06,1.6080279072669252e-11,1.311775704807621e-16,3.872717225943149e-06,1.6080279147670426e-11,1.7649188291656947e-08,4.963205087791416e-23,1.4098772453747886e-17,1.200499882116073e-17,3.2701119437895e-26,1.2935318919033742e-30,8.137750733538021e-38,5.824810164733559e-37,1.2408233926969898e-47,8.170841666599751e-63
1.4085448887440923e-12,0.0033257888,0.2,0.0,0.009782021919718073,0.1999991873318381,0.2,0.19999998107171812,0.1999958697631538,1.0882289590508987e-34,3.0978787908165867e-27,1.2657579804640945e-47,4.856225960108149e-57,1.6253363240378645e-06,1.7229781337253838e-11,1.5012473119180077e-16,4.130236846060696e-06,1.722978141761503e-11,1.891105208743712e-08,6.112642205638937e-23,1.6364529626106022e-17,1.3788726415095343e-17,4.3144285574560854e-26,1.8287747410605628e-30,1.2336495242379016e-37,8.479843259974141e-37,2.1401959594803636e-47,1.6168304196397016e-62
1.502568394854191e-12,0.0033257888,0.2,0.0,0.009781657204478966,0.19999913313117226,0.2,0.19999997980877338,0.19999561471334065,1.1844753944904191e-34,3.328311260610053e-27,2.1251785758307941e-47,9.282479100884578e-57,1.733737655784676e-06,1.8379197572616187e-11,1.7028369119173479e-16,4.385286659230936e-06,1.837919765833653e-11,2.0172847416265778e-08,7.428038478893493e-23,1.8823283934588158e-17,1.569665019645572e-17,5.591461204443077e-26,2.5283862085004008e-30,1.8205431273257189e-37,1.2035728172068223e-36,3.5629308949290803e-47,3.064799808441619e-62
1.5965919009642897e-12,0.0033257888,0.2,0.0,0.009781294948636282,0.19999907893709498,0.2,0.19999997854589685,0.19999536210967833,1.2895421879674786e-34,3.565368588173318e-27,3.4577683978947993e-47,1.7062195117104899e-56,1.8421258103114e-06,1.9528528361532515e-11,1.916427271823068e-16,4.637890321519014e-06,1.952852845261111e-11,2.1434574598124947e-08,8.92081504267269e-23,2.1479748088957816e-17,1.7728899811122163e-17,7.133638516690986e-26,3.4277150176231364e-30,2.6239300003188846e-37,1.670741686838987e-36,5.749625167599615e-47,5.593701725868442e-62
1.6906154070743884e-12,0.0033257888,0.2,0.0,0.009780935129023114,0.1999990247497378,0.2,0.19999997728308821,0.19999511192873737,1.405455849604655e-34,3.8100040819854445e-27,5.471557256886518e-47,3.029307741668392e-56,1.950500524708904e-06,2.067777428124388e-11,2.1419022886644368e-16,4.888071262421201e-06,2.0677774377679744e-11,2.2696233949987517e-08,1.060243238576677e-22,2.4338633155721197e-17,1.9885604570133626e-17,8.9755502824176e-26,4.566880756213176e-30,3.7035786348465395e-37,2.274223296053498e-36,9.02605647482521e-47,9.871951506255095e-62
1.784638913184487e-12,0.0033257888,0.2,0.0,0.009780577722697336,0.19999897056923233,0.2,0.19999997602034725,0.1999948641473127,1.5345631894729453e-34,4.063246811148803e-27,8.445925262772227e-47,5.21448057628074e-56,2.0588615356824403e-06,2.182693590351045e-11,2.3791469784408786e-16,5.135852687034904e-06,2.182693600530255e-11,2.3957825785846396e-08,1.2484389745152616e-22,2.7404648536971807e-17,2.216689344865652e-17,1.1153955325497631e-25,5.991083188556094e-30,5.130900067070062e-37,3.042223215539499e-36,1.3825474991287381e-46,1.6906987714135552e-61
