Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107)
3.4652503952921954e-10,0.0004434385066666667,0.2,0.0,0.0007962685232840018,0.19997491090725505,0.1996466965252346,0.19999997209521234,0.19989473902428936,1.2601026596262708e-22,5.924274392463443e-17,8.59345088098955e-22,2.496822071449525e-30,5.0179124112694015e-05,6.563184985854935e-15,2.8569269433029484e-14,0.00010526049813851281,0.00035330298183113376,2.83812234678592e-08,1.5391655030512273e-11,2.1522087264613185e-13,8.89977510377836e-13,2.105915520764909e-21,1.4965583182818725e-17,6.794028136811859e-22,1.0539570364072126e-26,1.346520837239105e-20,2.7998009919344328e-21,1.1425037953016255e-15,-3.627724773944963e-19,-5.111334665573585e-22,2.133533902015635e-19,3.712941848650314e-19
3.4761156606074053e-10,0.0004434385066666667,0.2,0.0,0.000795494394002478,0.1999749280494049,0.1996457894683865,0.19999997212580406,0.19989483763988072,1.2661210359178841e-22,5.958717014757586e-17,8.639951243548832e-22,2.505745079212227e-30,5.014484574108729e-05,6.533877084665652e-15,2.8719691342450756e-14,0.0001051618795351097,0.00035421003557313063,2.835364215568021e-08,1.5485874824413835e-11,2.150726969104487e-13,8.916649187808159e-13,2.117346550273105e-21,1.5037734381568048e-17,6.888153250773028e-22,1.0587301432866731e-26,1.3628542697823884e-20,2.848439972039943e-21,1.148111218670943e-15,-2.5177473806795176e-20,-5.785854289417682e-21,2.162792634223934e-19,3.903679698342019e-20
3.4869809259226153e-10,0.0004434385066666667,0.2,0.0,0.0007947212299187665,0.1999749452442556,0.19964488330523092,0.19999997215636886,0.19989493622161045,1.2721683730874245e-22,5.993236874670517e-17,8.686801720855766e-22,2.515484053738574e-30,5.0110461983568086e-05,6.5048642203029926e-15,2.8870292213821744e-14,0.00010506329478543777,0.00035511619561440943,2.8326095705809224e-08,1.5580300827613152e-11,2.1492407325570377e-13,8.933505291643741e-13,2.1287859253512733e-21,1.5110093406187084e-17,7.463779354633477e-22,1.0635849166112501e-26,1.3793429755901975e-20,2.897750350094278e-21,1.1537415130611379e-15,1.1853476048166974e-19,-5.282701118060501e-21,2.192348901647884e-19,-1.0511280801474376e-19
3.4978461912378253e-10,0.0004434385066666667,0.2,0.0,0.0007939490263457789,0.1999749624907553,0.19964397803465017,0.19999997218690693,0.19989503476801254,1.278245169805555e-22,6.027833895811417e-17,8.734047560771029e-22,2.5254184159492387e-30,5.007597494376971e-05,6.475536336952142e-15,2.9021070887009283e-14,0.00010496474535538654,0.00035602146307270126,2.8298583940928178e-08,1.567493247487879e-11,2.1477501063657654e-13,8.950343464988432e-13,2.1402334313020806e-21,1.5184119459071654e-17,7.131188692164087e-22,1.0685933143057369e-26,1.3959871192257906e-20,2.947739071395637e-21,1.1593952213348496e-15,1.1994307712519335e-19,-3.491014493956236e-22,2.222202969436873e-19,-1.113871981924353e-19
3.5087114565530353e-10,0.0004434385066666667,0.2,0.0,0.0007931777786689157,0.19997497978786832,0.19964307365553183,0.19999997221741836,0.199895133277656,1.2843514819725462e-22,6.062508001793304e-17,8.781304450304242e-22,2.534113479932632e-30,5.0041386692945355e-05,6.4465778722846275e-15,2.9172026207247585e-14,0.00010486623267608483,0.0003569258390604424,2.8271106686495742e-08,1.576976903153845e-11,2.1462551777677044e-13,8.967163754112348e-13,2.1516887696486737e-21,1.525839113424563e-17,6.323380254643193e-22,1.0734491346424079e-26,1.412787565923254e-20,2.9984131642483376e-21,1.1650722742558521e-15,-1.4618195916688858e-19,1.269037505213401e-21,2.252365333806111e-19,1.5318497884310498e-19
3.519576721868245e-10,0.0004434385066666667,0.2,0.0,0.0007924074823447316,0.1999749971345749,0.19964217016676886,0.19999997224790336,0.19989523174914364,1.2904883250493202e-22,6.097259117243628e-17,8.828701031335599e-22,2.543621793582055e-30,5.000669927047424e-05,6.417566491876276e-15,2.932315702513821e-14,0.00010476775814464547,0.0003578293246847407,2.824366377069568e-08,1.5864810642784084e-11,2.144756034201481e-13,8.983966207594972e-13,2.1631522130471582e-21,1.53337108479486e-17,7.6280773555567595e-22,1.0784384986967153e-26,1.4297447599689246e-20,3.049779747445741e-21,1.170773872293229e-15,7.495925448936682e-20,1.126782853037538e-21,2.2828363386377813e-19,-6.7746205996114e-20
3.530441987183455e-10,0.0004434385066666667,0.2,0.0,0.0007916381328996433,0.19997501452987113,0.19964126756725928,0.19999997227836205,0.19989533018111183,1.2966552059317235e-22,6.13208716679241e-17,8.87692577365672e-22,2.5556119262856965e-30,4.997191468435844e-05,6.3894292703090476e-15,2.9474462196569355e-14,0.00010466932312489094,0.0003587319210475672,2.821625502438693e-08,1.5960055775686143e-11,2.1432527628131747e-13,9.000750875439735e-13,2.1746235575220923e-21,1.540865754991389e-17,8.652687351670233e-22,1.0836862174422224e-26,1.4468622979005e-20,3.1018462673607218e-21,1.176499235797032e-15,-1.5288553139605112e-19,-2.271356328522696e-21,2.313624648908771e-19,1.635700255120325e-19
3.541307252498665e-10,0.0004434385066666667,0.2,0.0,0.0007908697259286303,0.19997503197276834,0.19964036585590636,0.19999997230879463,0.19989542857222914,1.3028531182951269e-22,6.166992076844845e-17,8.925316622412465e-22,2.5647591215605448e-30,4.993703491171379e-05,6.360522695851914e-15,2.962594058272857e-14,0.00010457092894806823,0.00035963362924566555,2.818888028105545e-08,1.6055505004597868e-11,2.141745445490393e-13,9.017517799710243e-13,2.1861023158792187e-21,1.5485571113638184e-17,5.487756322664947e-22,1.0887573773681892e-26,1.464140491133829e-20,3.154619922162095e-21,1.1822495522409733e-15,3.484175850977665e-19,2.353281454729241e-22,2.344718893683868e-19,-3.401712777180975e-19
3.552172517813875e-10,0.0004434385066666667,0.2,0.0,0.000790102257093995,0.19997504946229316,0.1996394650316183,0.19999997233920122,0.19989552692119644,1.3090811313627305e-22,6.201973772390586e-17,8.972826527858865e-22,2.5706861493215595e-30,4.990206189925104e-05,6.333098379434899e-15,2.9777591049917116e-14,0.00010447257691354494,0.0003605344503709259,2.816153937676546e-08,1.6151155690317724e-11,2.140234162981064e-13,9.034267021030481e-13,2.197588529491181e-21,1.556151145227163e-17,5.341961763294616e-22,1.0933772986589506e-26,1.4815810414973428e-20,3.2081083564696197e-21,1.1880234688388668e-15,-4.661601786331002e-19,-2.3639791879704574e-21,2.3761388347844234e-19,4.770668700907955e-19
3.561951256597564e-10,0.0004434385066666667,0.2,0.0,0.0007894123337175844,0.19997506524193975,0.1996386550473012,0.19999997236654496,0.19989561539817977,1.3147119515197902e-22,6.233522888929493e-17,9.01580251412495e-22,2.5779872697654644e-30,4.987050805282078e-05,6.307851482034874e-15,2.9914222666870135e-14,0.0001043840971629198,0.00036134443183477035,2.8136961361830684e-08,1.6237414994871685e-11,2.138870692067007e-13,9.049326228911753e-13,2.207932977384539e-21,1.5630919006866992e-17,8.368823962219942e-22,1.0984128969837993e-26,1.4974181627062324e-20,3.256865519891257e-21,1.1932399403451036e-15,-3.865779290355321e-19,-1.0923305965612507e-20,2.404702638902082e-19,4.061024456768771e-19
3.5717299953812524e-10,0.0004434385066666667,0.2,0.0,0.0007887231637017455,0.19997508105788972,0.19963784577983731,0.19999997239386788,0.1998957038390907,1.3203677345813706e-22,6.265134088810844e-17,9.05954245626415e-22,2.584385082163396e-30,4.983888161201932e-05,6.282659317230307e-15,3.0050991936225045e-14,0.00010429565347850029,0.00036215369643893846,2.8112410509805552e-08,1.632383763441405e-11,2.137504140319126e-13,9.064371173703526e-13,2.2182831719479737e-21,1.5701636245633596e-17,5.6478000216082265e-22,1.1038575450907993e-26,1.5133901116732695e-20,3.306213408710872e-21,1.1984761081531084e-15,-2.9969114210150827e-19,-2.3819990073107896e-20,2.4335362823612343e-19,3.3216837377974647e-19
3.5805308602865726e-10,0.0004434385066666667,0.2,0.0,0.0007881035523079455,0.19997509532272278,0.1996371180513799,0.1999999724184407,0.19989578340433775,1.3254803658591216e-22,6.293637207043777e-17,9.098408781516827e-22,2.5884155811364776e-30,4.981035686976517e-05,6.259990965635075e-15,3.017420129715176e-14,0.00010421608572989908,0.00036288142231708203,2.8090337872738363e-08,1.6401757393084117e-11,2.1362716447753555e-13,9.077899439751746e-13,2.227603178717749e-21,1.5765452911171296e-17,5.403801309392227e-22,1.1073086450870999e-26,1.5278781486168496e-20,3.351136052442127e-21,1.2032068137072414e-15,-1.2975788250233297e-19,-2.8234491571589636e-20,2.459702805621098e-19,1.666974486822446e-19
3.589331725191893e-10,0.0004434385066666667,0.2,0.0,0.0007874845465053639,0.19997510961592307,0.1996363909023665,0.19999997244299686,0.19989586293901923,1.3306143438639203e-22,6.322190532156089e-17,9.13806811936896e-22,2.602030342723049e-30,4.978177540302193e-05,6.237477784519238e-15,3.02975209032859e-14,0.00010413654854181856,0.00036360856874598045,2.8068287062734035e-08,1.6479808788955782e-11,2.1350367322873133e-13,9.091416187017004e-13,2.236928282167181e-21,1.582920048640233e-17,1.6061781147550246e-21,1.1104041623552313e-26,1.5424733217634266e-20,3.39654558430914e-21,1.2079547917565274e-15,4.4192362781250806e-20,-2.6889859888290413e-20,2.486075776333271e-19,-8.527301589619814e-21
3.598132590097213e-10,0.0004434385066666667,0.2,0.0,0.0007868661441423169,0.19997512393700823,0.19963566433222843,0.19999997246753629,0.19989594244251663,1.3357697843503328e-22,6.350794026461937e-17,9.18034059822856e-22,2.6205168777037838e-30,4.975313817646837e-05,6.215235463596568e-15,3.0420950164425595e-14,0.00010405704253270104,0.00036433513629423303,2.8046257998546334e-08,1.6557991332731633e-11,2.1337994747469293e-13,9.104921467789584e-13,2.2462580496229478e-21,1.5894141492214602e-17,1.6185177941355077e-21,1.1170033037633655e-26,1.5571790614401724e-20,3.44244568617776e-21,1.2127201106823401e-15,4.476029231026287e-20,-1.811717325992173e-20,2.512647692766299e-19,-1.778497018940247e-20
3.6069334550025333e-10,0.0004434385066666667,0.2,0.0,0.0007862483430933519,0.199975138285502,0.1996349383403991,0.19999997249205906,0.1998960219142238,1.3409460970473747e-22,6.379447651178432e-17,9.22275470319414e-22,2.6210211608382375e-30,4.9724446142763026e-05,6.193155195549212e-15,3.054448849243829e-14,0.00010397756830878504,0.00036506112552857535,2.802425059993879e-08,1.6636304852046117e-11,2.132559903258405e-13,9.118415295212775e-13,2.2555913888423728e-21,1.5960216946952292e-17,-1.234796355097013e-21,1.1236752825260594e-26,1.5720008382989114e-20,3.488840805654694e-21,1.217501914593999e-15,6.968654168966425e-21,-1.1398752278434559e-20,2.539438050037073e-19,1.3331707468277343e-20
3.6157343199078535e-10,0.0004434385066666667,0.2,0.0,0.0007856311412588221,0.19997515266093394,0.19963421292631392,0.19999997251656534,0.19989610135354643,1.346143706903176e-22,6.40815136883558e-17,9.258185142745979e-22,2.607610326610589e-30,4.969570024269801e-05,6.171159611110802e-15,3.0668135301225494e-14,0.00010389812646432483,0.00036578653701362687,2.800226478767359e-08,1.671474910669658e-11,2.1313179768153967e-13,9.131897622917225e-13,2.264929600086807e-21,1.6024259908764976e-17,-9.608926622484618e-22,1.121160868553348e-26,1.5869235607736878e-20,3.535734163250635e-21,1.2223007299006888e-15,1.149676943015942e-20,-6.40863983223735e-21,2.566437271726801e-19,3.8275251487142405e-21
3.624535184813174e-10,0.0004434385066666667,0.2,0.0,0.0007850145365645465,0.19997516706283947,0.19963348808941006,0.19999997254105517,0.1998961807599022,1.3513619809938483e-22,6.436905139905949e-17,9.296166309895278e-22,2.6494789754726947e-30,4.9666901405342934e-05,6.149269752432325e-15,3.0791890006813115e-14,0.00010381871758179065,0.0003665113713122378,2.798030048347171e-08,1.6793323750613518e-11,2.1300737736070003e-13,9.145368503765886e-13,2.274274494833902e-21,1.6087206768037333e-17,6.32902936230389e-21,1.121117076104697e-26,1.601950001807911e-20,3.583131456156684e-21,1.2271157615573699e-15,2.316680208334556e-20,-6.400861486303251e-21,2.593671052756045e-19,-7.71542561998712e-21
3.633336049718494e-10,0.0004434385066666667,0.2,0.0,0.0007843985269613697,0.19997518149075982,0.19963276382912676,0.19999997256552854,0.19989626013272005,1.35660226432848e-22,6.465708929441466e-17,9.349862773829725e-22,2.706359400333865e-30,4.9638050548206484e-05,6.1275092983457344e-15,3.091575202779587e-14,0.0001037393422320876,0.0003672356289850428,2.7958357609989208e-08,1.6872028456720954e-11,2.1288275472020362e-13,9.158828105011844e-13,2.2836221507152178e-21,1.6157204828133467e-17,4.293139383897206e-21,1.1454816404474116e-26,1.6171048145370558e-20,3.631034425553134e-21,1.2319485300988274e-15,1.548664804045114e-20,-4.7406708837198604e-21,2.621106840748263e-19,-1.5250568129896653e-21
3.642136914623814e-10,0.0004434385066666667,0.2,0.0,0.0007837831104248831,0.19997519594424193,0.19963204014490518,0.19999997258998556,0.19989633947144056,1.361863624227638e-22,6.494562698768073e-17,9.397023078571957e-22,2.623699003915953e-30,4.9609148577372626e-05,6.105863851239502e-15,3.103972078445437e-14,0.00010366000097474033,0.0003679593105911626,2.7936436090875957e-08,1.695086298160443e-11,2.1275791947616116e-13,9.172276340568427e-13,2.2929699305374008e-21,1.623039125049685e-17,-1.4604318402791917e-20,1.1568900164479398e-26,1.63240678224435e-20,3.679451317323456e-21,1.236797576735055e-15,1.0387641833919875e-20,-4.654626211096583e-21,2.6487892104951724e-19,3.3481798733519275e-21
3.6509377795291344e-10,0.0004434385066666667,0.2,0.0,0.0007831682849549299,0.19997521042283856,0.19963131703618825,0.19999997261442629,0.19989641877551534,1.367147861220926e-22,6.523466411999992e-17,9.400254038557572e-22,2.5052924816708858e-30,4.9580196387645305e-05,6.084322101207439e-15,3.1163795698397626e-14,0.00010358069435811614,0.000368682416687304,2.791453585076513e-08,1.702982694517087e-11,2.126328188747091e-13,9.18571291358972e-13,2.3023275585092496e-21,1.6286214877564978e-17,-6.08796306338348e-21,1.1053579518154988e-26,1.6477519434185042e-20,3.728379909511394e-21,1.2416655472778577e-15,9.941906602528497e-21,-1.7060648832612727e-21,2.6766560146733516e-19,6.309193447075521e-22
3.6597386444344546e-10,0.0004434385066666667,0.2,0.0,0.0007825540485754214,0.19997522492610756,0.19963059450242082,0.19999997263885078,0.1998964980444071,1.3724517050005236e-22,6.552420025595232e-17,9.43558950746539e-22,2.7981271199522304e-30,4.955119486267077e-05,6.062888913473684e-15,3.128797619386115e-14,0.0001035014229195868,0.0003694049478290831,2.789265681507809e-08,1.710892002237746e-11,2.1250750454804837e-13,9.199138154724407e-13,2.3116963921134935e-21,1.6338210247452615e-17,4.255898726352886e-20,1.1052208825844825e-26,1.663166437010364e-20,3.777834454081521e-21,1.246548638405602e-15,1.2514757393703102e-20,-1.677340118300982e-21,2.7047969213917665e-19,-1.2821466982507472e-21
3.668539509339775e-10,0.0004434385066666667,0.2,0.0,0.0007819403993337425,0.1999752394536128,0.19962987254304956,0.19999997266325914,0.19989657727758914,1.3777798623301262e-22,6.581423515176701e-17,9.57495449190949e-22,3.085438585319164e-30,4.9522144875144804e-05,6.0415686386505465e-15,3.141226169978844e-14,0.00010342218718576683,0.0003701269045692229,2.7870798910015313e-08,1.718814199035871e-11,2.1238212832563696e-13,9.21255275008074e-13,2.3210539348319e-21,1.6437801003639726e-17,1.2302587834483666e-20,1.2636301400563726e-26,1.6788422128769773e-20,3.827803672390451e-21,1.2514516597562307e-15,1.0202597018640586e-20,2.0517079966680523e-22,2.73309127512777e-19,-1.6759373614240574e-22
3.677340374245095e-10,0.0004434385066666667,0.2,0.0,0.0007813273353007432,0.19997525400492328,0.19962915115752303,0.19999997268765138,0.19989665647454552,1.3831286562260589e-22,6.6104768375074e-17,9.622791886846572e-22,2.313618704130158e-30,4.9493047286905154e-05,6.020357785189411e-15,3.153665164408613e-14,0.00010334298767263915,0.00037084828746011546,2.7848962063046493e-08,1.726749275530784e-11,2.122565393324153e-13,9.22595586050598e-13,2.330407584345081e-21,1.654128704396373e-17,-1.1190713640496963e-19,1.2423203771960233e-26,1.694797501327022e-20,3.878315713313701e-21,1.2563688064913638e-15,9.643436239504072e-21,-1.2784130337252138e-21,2.761712816347337e-19,2.124046739797383e-22
3.6861412391504153e-10,0.0004434385066666667,0.2,0.0,0.0007807148545698984,0.19997526857961348,0.1996284303452914,0.19999997271202757,0.1998967356347707,1.388503227698813e-22,6.639579953269652e-17,9.393692369092421e-22,1.6484071114464123e-30,4.946390294902318e-05,5.999254384951207e-15,3.166114545164636e-14,0.00010326382488582816,0.0003715690970502884,2.7827146202771497e-08,1.73469714992076e-11,2.121303562732222e-13,9.239346133159179e-13,2.3398032218658732e-21,1.6521090407975067e-17,-1.2500437575806093e-20,8.332241128186845e-27,1.7103611103875988e-20,3.929338693132949e-21,1.261309859464101e-15,7.080534796172986e-21,1.3193244223205826e-22,2.7904230417512445e-19,-4.9236461483567776e-23
3.6949421040557355e-10,0.0004434385066666667,0.2,0.0,0.000780102955257645,0.19997528317726312,0.19962771010580677,0.19999997273638778,0.19989681475776927,1.3938897161122195e-22,6.66873280630025e-17,9.478486419108516e-22,3.93986321554983e-30,4.943471270189892e-05,5.978258926567754e-15,3.178574255608327e-14,0.00010318469932066165,0.0003722893338893952,2.7805351257631105e-08,1.7426577818206058e-11,2.1200406624506578e-13,9.252725852172366e-13,2.349201071891303e-21,1.6511636116803524e-17,3.02428894542191e-19,1.010707547308372e-26,1.7258214382962154e-20,3.980931753217972e-21,1.2662592193173803e-15,1.2580528360527056e-20,-1.2516525393839828e-21,2.8195573277609314e-19,9.265987378650176e-22
3.702862882470523e-10,0.0004434385066666667,0.2,0.0,0.0007795527414505054,0.19997529633443495,0.1996270623795178,0.19999997275829837,0.19989688593623797,1.3987651342649896e-22,6.695012885668839e-17,1.0454203994263732e-21,6.845572927949064e-30,4.940840291340856e-05,5.959452774800964e-15,3.1897967815909376e-14,0.0001031135185378424,0.0003729370577938692,2.7785753630934913e-08,1.749833319659729e-11,2.1189079723923447e-13,9.26475953537682e-13,2.3576158431705167e-21,1.6806766492446377e-17,3.9862389116910065e-20,1.1775676170049284e-26,1.7410626360383813e-20,4.027855925195417e-21,1.2707356624802538e-15,2.3057707172920362e-20,-4.930969907041834e-21,2.846134803631636e-19,5.623881513636092e-22
