Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114)
2.3523282120215113e-12,0.0033257888,0.2,0.0,0.009775366808545056,0.19999905656362496,0.19999606615291507,0.19999997223409346,0.19999341888448066,4.1358225525506227e-25,3.834515987250886e-21,-9.818348960430476e-28,7.677999950892071e-41,1.8868732720030484e-06,2.834637307255809e-11,5.832717001354687e-16,6.581115244516868e-06,3.933875149239655e-06,2.7737814743779085e-08,7.761906846562779e-15,1.1121943706024241e-15,1.8595225488753843e-14,7.2467148665481335e-25,2.514097179174547e-19,1.8471588649480088e-26,-9.841052702904351e-21,-2.1627155124130157e-26,-7.44978513690346e-35,1.6329676017888681e-22,-1.6958515595452953e-30,9.191521922917582e-33,-7.260953834670821e-29,9.425616065011918e-33,9.249645686674365e-40,2.671903062547119e-44,-2.0878548144942535e-43,7.155049954326322e-38,1.0228451654833094e-34,3.14319261181256e-36,-4.808807782844582e-47,1.9230468053013247e-37,7.883206200617493e-41
2.3631488920002844e-12,0.0033257888,0.2,0.0,0.009775313307144949,0.19999905223055045,0.19999604817916855,0.19999997212268694,0.19999339213451248,4.258603737875616e-25,3.86318402457723e-21,-9.84449948635874e-28,8.012023154620557e-41,1.8955394281105837e-06,2.8472865456356115e-11,5.892538521750896e-16,6.607865208986884e-06,3.9518490184709035e-06,2.784909826872822e-08,7.869315608366571e-15,1.1217967406919539e-15,1.875838791843311e-14,-2.4289373041242147e-24,2.552835988898497e-19,1.931162169204302e-26,-9.315589213990413e-21,-2.822033925047304e-26,-8.067122825747843e-35,1.677209615081441e-22,-1.7634511128047732e-30,9.52350180903366e-33,-7.554726071509592e-29,9.830536832099478e-33,9.768969294407955e-40,2.833386987694959e-44,-2.5874272034399964e-43,7.440316422757467e-38,1.0419503893594078e-34,3.302391034310753e-36,-4.961909755488567e-47,5.755565967312205e-38,8.249909893075755e-41
2.3739695719790576e-12,0.0033257888,0.2,0.0,0.009775259836823806,0.19999904789754128,0.1999960302065293,0.19999997201141687,0.19999336541424892,4.385958448341557e-25,3.889632530932748e-21,-9.853098045204584e-28,8.378927297805021e-41,1.9042054536097831e-06,2.859930571413376e-11,5.952711732234566e-16,6.63458546883418e-06,3.969821780331485e-06,2.7960245480527938e-08,7.977708806412485e-15,1.1314346491884931e-15,1.8922166771801262e-14,-7.470435403703158e-24,2.686509647801412e-19,1.9463290051149698e-26,-1.8221100293147637e-20,8.860846462233568e-26,-8.7116698643741e-35,1.7222182758345396e-22,-1.837873156060951e-30,9.898260419985688e-33,-7.87881692011414e-29,1.0257978420254853e-32,1.0315081263768075e-39,3.0039174984933536e-44,-4.7024289598810885e-43,7.736270533353254e-38,1.0633329739836113e-34,3.4691274424809697e-36,-5.201428440467767e-47,4.308640915610699e-37,8.654020490456304e-41
2.384790251957831e-12,0.0033257888,0.2,0.0,0.009775206397548565,0.1999990435645975,0.19999601223499724,0.19999997190028299,0.1999933387236571,4.515739979498857e-25,3.913905361996065e-21,-9.860045809375667e-28,8.75328446401591e-41,1.9128713483899525e-06,2.8725693630966307e-11,6.013237412220084e-16,6.661276056945072e-06,3.987793434940983e-06,2.8071256545795072e-08,8.08709089661802e-15,1.1411080269593124e-15,1.9086560863060873e-14,-1.0319819893111502e-23,2.628584058100801e-19,2.041716771269552e-26,-7.90778500754089e-21,-4.543158984188945e-26,-9.384369637824816e-35,1.7687029181896604e-22,-1.8984349718248583e-30,1.0278044747399829e-32,-8.142588052447862e-29,1.0696910272988263e-32,1.0890330890528547e-39,3.1839694558055554e-44,-6.600329756570557e-43,8.043627015160956e-38,1.084682802268912e-34,3.643809895487713e-36,-5.584678184486365e-47,9.296969842744221e-38,9.060963628565555e-41
2.395610931936604e-12,0.0033257888,0.2,0.0,0.009775152989286202,0.19999903923171916,0.19999599426457224,0.19999997178928516,0.1999933120627041,4.64695447813411e-25,3.937380385150686e-21,-9.872830784929622e-28,9.137767584952757e-41,1.9215371123455853e-06,2.8852028992142053e-11,6.074116247679358e-16,6.687937006170133e-06,4.005763982418913e-06,2.8182131630942705e-08,8.197466333160208e-15,1.1508168049841664e-15,1.9251569008418053e-14,-1.042179293627127e-23,2.7220249809208185e-19,2.0492636514605603e-26,-1.2673683969659083e-20,1.727693681931366e-26,-1.008438515032323e-34,1.8158535114631618e-22,-1.9699928635316228e-30,1.0683242189089748e-32,-8.454085034232611e-29,1.1130172488847014e-32,1.1495310207300655e-39,3.374042206817268e-44,-1.0112891813634319e-42,8.362959419425826e-38,1.1060465603209899e-34,3.826522205034042e-36,-6.165294431201365e-47,6.580339899551301e-37,9.472888129164896e-41
2.406431611915377e-12,0.0033257888,0.2,0.0,0.009775099612003717,0.19999903489890633,0.19999597629525412,0.19999997167842323,0.1999932854313571,4.776913717711835e-25,3.962644461004763e-21,-9.911415016900933e-28,9.509912808467436e-41,1.9302027453648707e-06,2.8978311583142858e-11,6.135349058509806e-16,6.714568349322857e-06,4.023733422884717e-06,2.829287090218103e-08,8.308839571285121e-15,1.160560914363015e-15,1.9417190025810057e-14,-5.218233194921837e-24,2.515509092772309e-19,2.1880871304635632e-26,1.2608921419360351e-20,-3.1273879646218227e-25,-1.0813099224959287e-34,1.8647764280569498e-22,-2.0201472625709834e-30,1.1021239175915075e-32,-8.671467076088611e-29,1.1609847125710327e-32,1.2131298943416764e-39,3.574651911651525e-44,-8.088016546557396e-43,8.693822310703932e-38,1.1256635137594544e-34,4.017502821689107e-36,-6.912403590299411e-47,-1.0178914506971226e-36,9.910840838664177e-41
2.4172522918941504e-12,0.0033257888,0.2,0.0,0.009775046265668153,0.19999903056615906,0.19999595832704278,0.19999997156769703,0.19999325882958344,4.90550028427121e-25,3.992368649843907e-21,-9.97696930397109e-28,9.885830497713437e-41,1.938868247344511e-06,2.9104541189670317e-11,6.196936458083151e-16,6.74117011918158e-06,4.041701756457775e-06,2.840347452551745e-08,8.42121506374202e-15,1.1703402863080171e-15,1.9583422735248236e-14,2.887082047235981e-24,2.572082175859288e-19,2.1809280066376348e-26,1.1635639186104956e-20,-3.004641467300434e-25,-1.1569153469850406e-34,1.9141297237962447e-22,-2.0898150512209824e-30,1.1333237404680987e-32,-8.972964415290784e-29,1.2121262741879677e-32,1.2800456702107916e-39,3.7863431524413034e-44,-3.623804743871218e-43,9.034974319182479e-38,1.144778539907702e-34,4.217416882247309e-36,-7.545800638831473e-47,-3.347713534572738e-37,1.039511040191438e-40
2.4280729718729235e-12,0.0033257888,0.2,0.0,0.009774992950246595,0.19999902623347734,0.19999594035993817,0.19999997145710643,0.19999323225735025,5.033314176385241e-25,4.028139229875269e-21,-1.0065437819585663e-27,1.0254903405869914e-40,1.947533618176502e-06,2.9230717597623736e-11,6.258879001959077e-16,6.767742348487699e-06,4.059668983257401e-06,2.851394266675638e-08,8.534597264703485e-15,1.1801548521470754e-15,1.9750265958506655e-14,1.1231229347668088e-23,2.4885846528032062e-19,2.2820837208621357e-26,2.4724020587047858e-20,-4.721564338867415e-25,-1.2354106361009168e-34,1.9649027221109473e-22,-2.1500708167157332e-30,1.1537325205794277e-32,-9.232673686823593e-29,1.2730625856385106e-32,1.3507001851832783e-39,4.009712007302225e-44,1.0383852664193203e-42,9.384056011414611e-38,1.1624331684816903e-34,4.427611384063063e-36,-7.545061372469442e-47,-2.458156430698218e-36,1.0956190682548133e-40
2.4388936518516967e-12,0.0033257888,0.2,0.0,0.009774939665706153,0.19999902190086133,0.19999592239394015,0.1999999713466512,0.19999320571462484,5.163511069500912e-25,4.068651678301101e-21,-1.015397245493142e-27,1.0645431514367025e-40,1.9561988577593197e-06,2.9356840593120586e-11,6.321177040779993e-16,6.79428506994719e-06,4.077635103402834e-06,2.8624275491499428e-08,8.648990626265881e-15,1.1900045433204682e-15,1.991771851938364e-14,1.5203004289985014e-23,2.663031828031267e-19,2.2723137364491764e-26,1.2078906138785994e-20,-3.0790477305041374e-25,-1.3167418345903224e-34,2.0161524874833036e-22,-2.229632922467927e-30,1.176747880073895e-32,-9.576505242617753e-29,1.335257770426333e-32,1.4254383657948026e-39,4.2454207145560903e-44,2.315985896517376e-42,9.739909775388608e-38,1.1811135757953904e-34,4.649171689320208e-36,-6.554324798879271e-47,-6.402923351146073e-37,1.154186233253564e-40
2.44971433183047e-12,0.0033257888,0.2,0.0,0.009774886412013987,0.19999901756831098,0.19999590442904852,0.1999999712363312,0.19999317920137463,5.30029598519846e-25,4.110041264499641e-21,-1.0211960602793473e-27,1.106865479671583e-40,1.9648639659889098e-06,2.948290996248135e-11,6.383830841033514e-16,6.82079831622947e-06,4.095600117013252e-06,2.8734473165145755e-08,8.764399601250716e-15,1.1998892913829402e-15,2.0085779243475654e-14,1.0781623809581671e-23,2.8799782798253574e-19,2.303420960701958e-26,-4.746783543663934e-21,-8.854103788796596e-26,-1.4010412232497422e-34,2.0684175652509175e-22,-2.3126438320236588e-30,1.213472184131601e-32,-9.936415250433557e-29,1.3902357577202299e-32,1.5045295322096247e-39,4.494189346400023e-44,2.5873206915196376e-42,1.0103903242669593e-37,1.2016668248369692e-34,4.882574930983778e-36,-4.563258019560365e-47,7.084465412074776e-37,1.2122301373768635e-40
2.460535011809243e-12,0.0033257888,0.2,0.0,0.009774833189137284,0.19999901323582642,0.19999588646526326,0.19999997112614631,0.1999931527175669,5.444600074275924e-25,4.147375397656765e-21,-1.0232662061108229e-27,1.1535563585860195e-40,1.9735289427584024e-06,2.9608925492230685e-11,6.446840928756243e-16,6.8472821199674706e-06,4.1135640242077635e-06,2.884453585289236e-08,8.880828641810486e-15,1.2098090280016514e-15,2.0254446958207326e-14,1.2109921176667197e-24,3.0001773265230273e-19,2.3607071111393592e-26,-1.1826188179243394e-20,4.239292965646755e-27,-1.4883954824031968e-34,2.122054749168213e-22,-2.388669571277382e-30,1.2730091497365007e-32,-1.0267179053365665e-28,1.4310513177850823e-32,1.5874093197169872e-39,4.756720240465375e-44,1.10874179703565e-42,1.0481685064372086e-37,1.2254580620688683e-34,5.125403215955198e-36,-2.7714950646851226e-47,2.4590197509855578e-36,1.2494718802598575e-40
2.482176371766789e-12,0.0033257888,0.2,0.0,0.009774726835699209,0.19999900457105482,0.19999585054101124,0.19999997090618102,0.1999930998381487,5.745041408212964e-25,4.210043197051939e-21,-1.0241439071232257e-27,1.2521180453955179e-40,1.9908585014804494e-06,2.986079418002873e-11,6.573933213467069e-16,6.900161530160946e-06,4.149488519825167e-06,2.906425693046562e-08,9.116764724495916e-15,1.2297531941219555e-15,2.05935986785842e-14,-1.3002508312875436e-23,2.989953889765117e-19,2.515555246046301e-26,-7.26717407717538e-22,-1.3937316134474673e-25,-1.6723164457522232e-34,2.2334296350649856e-22,-2.5228065310413336e-30,1.393175920180274e-32,-1.085178153602001e-28,1.52273640640397e-32,1.764391938452506e-39,5.325620123617957e-44,-1.517169885311412e-42,1.1284241934002497e-37,1.2755135449068989e-34,5.639431443601872e-36,-6.031507087830594e-48,-6.602733188828823e-40,1.342313242622997e-40
2.503817731724335e-12,0.0033257888,0.2,0.0,0.00977462060513017,0.19999899590654693,0.1999958146211831,0.19999997068675407,0.19999304707610982,6.051827516643996e-25,4.263066176242798e-21,-1.0277004026326819e-27,1.3559943677490272e-40,2.0081875330601437e-06,3.0112444952893295e-11,6.702459704250588e-16,6.9529235608684915e-06,4.185408591206566e-06,2.9283440041761285e-08,9.356834478350603e-15,1.2498364972424707e-15,2.0935164337387053e-14,-8.73347401232679e-24,3.0618555566910318e-19,2.582477158862984e-26,2.4068271924794295e-21,-1.7947479128143116e-25,-1.868506541364263e-34,2.3494026549846343e-22,-2.6628920322697334e-30,1.5065733548164096e-32,-1.1461422047766478e-28,1.631767659096769e-32,1.9556394324959436e-39,5.957112696888854e-44,-3.1724144584168274e-42,1.2162655182475475e-37,1.326547913719189e-34,6.187577715270394e-36,-3.1760549483214413e-47,-4.3243051787710184e-39,1.4508771758638618e-40
2.5232949556861266e-12,0.0033257888,0.2,0.0,0.009774525102455188,0.1999989881087156,0.19999578229711942,0.19999997048972903,0.19999299969041945,6.332198989565647e-25,4.316720307473972e-21,-1.0342098708389784e-27,1.453880822654871e-40,2.0237832100663187e-06,3.033874292589232e-11,6.819363813665999e-16,7.000309243752977e-06,4.217732873513613e-06,2.9480245967113736e-08,9.576460966714588e-15,1.268029983657286e-15,2.124462964977803e-14,-6.651612708072869e-25,3.186475386441783e-19,2.6847082719649204e-26,-5.5225389618284975e-22,-1.407061134202172e-25,-2.055700413428997e-34,2.4578641229717792e-22,-2.7936590062286167e-30,1.6019749256816466e-32,-1.202943319814151e-28,1.745399955180172e-32,2.141836430416662e-39,6.583225940942699e-44,-3.754917912339739e-42,1.301589189812083e-37,1.3725995056118145e-34,6.715247869900186e-36,-8.651020272569698e-47,8.769272491657554e-39,1.5639904598705463e-40
2.5427721796479183e-12,0.0033257888,0.2,0.0,0.00977442969890258,0.19999898031109858,0.19999574997663758,0.19999997029313793,0.19999295239940693,6.619866743820931e-25,4.380038033169665e-21,-1.0416362005157151e-27,1.5576061983225738e-40,2.0393784587725664e-06,3.0564861773417605e-11,6.937436760509278e-16,7.047600248643158e-06,4.250053573651515e-06,2.9676618160340818e-08,9.799490507218907e-15,1.2863353371387401e-15,2.1556035939678847e-14,1.5792750022874441e-24,3.2741867826877556e-19,2.8184336658390737e-26,3.8878081152100906e-22,-1.5301462204990116e-25,-2.253156766246409e-34,2.5705411406589523e-22,-2.9224922973571494e-30,1.699829654666404e-32,-1.2588754548835058e-28,1.868306065288519e-32,2.3439069934921684e-39,7.268608511328807e-44,-4.1468786206421664e-42,1.392331275567677e-37,1.4205324304604622e-34,7.2826764370761e-36,-1.529091855214147e-46,-5.0429515703154275e-37,1.6878910288426436e-40
2.5674036904533703e-12,0.0033257888,0.2,0.0,0.009774309190209522,0.19999897045029377,0.19999570910826645,0.1999999700451427,0.19999289272898457,6.996151970192834e-25,4.46663667432277e-21,-1.051070606786085e-27,1.6979811523170568e-40,2.059100087132609e-06,3.085056036414163e-11,7.088434453967033e-16,7.107270661271311e-06,4.290922220447138e-06,2.992433701821919e-08,1.0086454149668012e-14,1.3096444404782188e-15,2.1952619032144907e-14,1.1288360458553216e-25,3.387819899089311e-19,2.9368307997863575e-26,1.6153606198088551e-21,-1.6906615864153227e-25,-2.5178292412396344e-34,2.7191254111201915e-22,-3.0868147094267987e-30,1.8281092827657838e-32,-1.3302197842879871e-28,2.0375581789307678e-32,2.62485204083396e-39,8.22812978169204e-44,-4.413179287760706e-42,1.5149020050547014e-37,1.4848863117666182e-34,8.064030847724211e-36,-2.444501261452799e-46,-3.009442284392434e-38,1.857893207344184e-40
2.5920352012588223e-12,0.0033257888,0.2,0.0,0.009774188839356308,0.19999896058983277,0.19999566824562126,0.19999996979783813,0.1999928332092977,7.386954970827644e-25,4.553938335385502e-21,-1.060417882911423e-27,1.849499864817442e-40,2.0788210282475568e-06,3.113596801374397e-11,7.241313660791456e-16,7.166790338228477e-06,4.3317851408079895e-06,3.01713656609956e-08,1.037895420344318e-14,1.3331310307675702e-15,2.2352281917892732e-14,6.907325652699788e-26,3.5870265848526845e-19,3.006000376089182e-26,-5.365933364350941e-21,-7.795051786696205e-26,-2.7995897214313602e-34,2.8745424561255773e-22,-3.258965676117165e-30,1.9654588256060418e-32,-1.4049834879706845e-28,2.219847986479072e-32,2.9374869966742388e-39,9.302382827055094e-44,-4.7327429257674466e-42,1.6463903812830511e-37,1.5535744112379573e-34,8.924454237394676e-36,-3.362452189709225e-46,1.633040501789687e-36,2.040746899512489e-40
2.6166667120642742e-12,0.0033257888,0.2,0.0,0.00977406864596128,0.19999895072971619,0.19999562738870072,0.19999996955122232,0.19999277383996672,7.793059847313224e-25,4.6414988868724435e-21,-1.0693760552240454e-27,2.012056808573669e-40,2.0985412808482863e-06,3.1421082235750815e-11,7.396081214653541e-16,7.226159659131875e-06,4.372642336129116e-06,3.041770600762124e-08,1.0677043105869687e-14,1.3567943184406734e-15,2.2755011040505355e-14,1.2157259719140036e-24,3.7341615910135174e-19,3.198251769721123e-26,-6.783811399382477e-21,-5.939817019666852e-26,-3.098838135537663e-34,3.0373836353964877e-22,-3.428579450725126e-30,2.1074355648177403e-32,-1.4786550794113798e-28,2.4197682826804338e-32,3.285260240034533e-39,1.0504037925076093e-43,-4.6813179926586575e-42,1.7872194619011588e-37,1.6258060376977047e-34,9.871957733886524e-36,-4.238974941011671e-46,3.8733843903002015e-37,2.2474549607122686e-40
2.6517014546032627e-12,0.0033257888,0.2,0.0,0.009773897958842707,0.19999893670572874,0.19999556928553108,0.19999996920163002,0.19999268965400366,8.397589604653018e-25,4.770028406036598e-21,-1.0816386214789005e-27,2.2654401174176863e-40,2.126589284114499e-06,3.18261053904076e-11,7.619482094399219e-16,7.3103456074822405e-06,4.430745895648436e-06,3.076690734684182e-08,1.1110762290100232e-14,1.3907547598495734e-15,2.3333090401865724e-14,1.909561947711047e-24,3.8685608352336765e-19,3.443190596899969e-26,-6.874367612183246e-22,-1.3884341697258378e-25,-3.555446404347998e-34,3.2822733124331835e-22,-3.666690986334854e-30,2.326252186208892e-32,-1.5821003149511762e-28,2.7311512582592435e-32,3.846927362413358e-39,1.2461342439068805e-43,-4.6154032055392284e-42,2.005129990258977e-37,1.7375085077610267e-34,1.1382591550752751e-35,-5.472142185762259e-46,1.7750038504771035e-39,2.5716534996357817e-40
2.686736197142251e-12,0.0033257888,0.2,0.0,0.009773727588414468,0.19999892268244113,0.19999551119393602,0.1999999688534218,0.19999260577037228,9.0325465606249e-25,4.906802144829716e-21,-1.0949685394474888e-27,2.5412768948431065e-40,2.1546358882371894e-06,3.2230522778427194e-11,7.846736836505438e-16,7.394229223817988e-06,4.488837879703747e-06,3.1114725557739676e-08,1.1556045092611058e-14,1.4250688323689453e-15,2.3917307030784085e-14,2.291449774454975e-24,4.063270449387499e-19,3.6079085250936996e-26,1.2377125522251582e-22,-1.4948534160597864e-25,-4.049346118952375e-34,3.5430984566613336e-22,-3.911722656929203e-30,2.53513629843054e-32,-1.688527505389127e-28,3.0974678538898877e-32,4.4991250695944144e-39,1.4752042004565552e-43,-2.0799737919357406e-42,2.2438808868588796e-37,1.8566611102263771e-34,1.311282881462366e-35,-6.3444122657316706e-46,7.1155422373281885e-37,2.9511263628527126e-40
2.7217709396812395e-12,0.0033257888,0.2,0.0,0.009773557533588367,0.19999890865985534,0.19999545311391134,0.19999996850659224,0.19999252218799016,9.699050858966384e-25,5.051610435633994e-21,-1.10944731898757e-27,2.8490514407347826e-40,2.182681089557819e-06,3.263432730644171e-11,8.077864860852533e-16,7.477811590549375e-06,4.546918292290818e-06,3.1461166106631263e-08,1.2013042262756828e-14,1.4597342948114244e-15,2.4507622431702184e-14,2.8655226167605347e-24,4.2761492664533044e-19,3.895584192756466e-26,-1.1845351551954332e-22,-1.465791331132405e-25,-4.581707473910424e-34,3.820767551231709e-22,-4.161005304817377e-30,2.784865705187184e-32,-1.796769873199651e-28,3.485604172267464e-32,5.254958480168859e-39,1.7429292502587552e-43,-1.0845624650272705e-42,2.50608023748133e-37,1.987512563128845e-34,1.5087125835769958e-35,-6.8470626596199015e-46,-1.1206445945398226e-37,3.372740568240463e-40
