Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141)
2.4543495096997198e-09,0.0005542981333333334,0.2,0.0,0.00049218504386051,0.19999241751646926,0.19889381415504653,0.20000020184232575,0.19998223792530023,4.420511983852143e-15,4.875299552761574e-13,2.979309340024586e-13,5.147547145196884e-21,1.559459436860445e-05,7.877155658226844e-15,3.717436910953938e-12,1.7535785432024253e-05,0.001105936898895509,2.4476456252188105e-08,2.2421752513348213e-08,1.2416025293232502e-13,1.7717507899444507e-11,6.195414171566548e-18,8.926200835361048e-12,9.716727167101772e-17,2.3431939651432742e-20,1.0533778288367858e-12,5.035536670202198e-12,1.0703550059065191e-10,1.6893436607590034e-11,7.06078555055025e-13,2.926492357012818e-11,6.236450279532411e-16,1.874254846961625e-13
2.4602479200588546e-09,0.0005542981333333334,0.2,0.0,0.000491805671936442,0.19999242474227913,0.19889340698045838,0.20000020242148642,0.19998225118834745,4.456050040419605e-15,4.900243318244673e-13,3.011280034293101e-13,5.198973136380737e-21,1.558119409131396e-05,7.87042229010203e-15,3.721894708211001e-12,1.7521962461347362e-05,0.0011063434466566768,2.4457711947860854e-08,2.2486833896044928e-08,1.2404807586496683e-13,1.7723145277298465e-11,6.212534363015392e-18,8.974807223604185e-12,9.75708262493625e-17,2.3572387877986192e-20,1.0618236545935235e-12,5.0914193841964904e-12,1.0758941239956518e-10,1.7079896063047624e-11,7.136653743844223e-13,2.9519448339274923e-11,6.312374955053299e-16,1.9169540869472685e-13
2.4661463304179895e-09,0.0005542981333333334,0.2,0.0,0.0004914290469088475,0.19999243192097563,0.19889300274700286,0.20000020300031449,0.19998226435150507,4.491781169117506e-15,4.925256365067251e-13,3.043506259108008e-13,5.250762156756417e-21,1.5567887629162007e-05,7.863840171428276e-15,3.726407059865547e-12,1.7508239581158615e-05,0.0011067470534820013,2.4439103105259866e-08,2.2551908945817142e-08,1.2393667254714607e-13,1.772874322562524e-11,6.2296545357754406e-18,9.023547128561348e-12,9.797482450836818e-17,2.366231317906901e-20,1.0703135524909156e-12,5.147832651632947e-12,1.0814466103369933e-10,1.726784731453072e-11,7.213116015082866e-13,2.9775421120676416e-11,6.389051840006885e-16,1.960498673979946e-13
2.4720447407771243e-09,0.0005542981333333334,0.2,0.0,0.000491055148853455,0.19999243905288286,0.19889260143338167,0.20000020357881193,0.19998227741549787,4.527705899023457e-15,4.950338747481349e-13,3.07598934454592e-13,5.302915664938312e-21,1.55546743364325e-05,7.857408328593218e-15,3.73097337715308e-12,1.7494616065431934e-05,0.0011071477406685635,2.4420628746623863e-08,2.2616977562489916e-08,1.2382606206013895e-13,1.7734301832887724e-11,6.2467746284189386e-18,9.072420492832193e-12,9.837926551534289e-17,2.3811836449167238e-20,1.0788476207484872e-12,5.204780739423404e-12,1.0870124563833724e-10,1.7457297275864686e-11,7.29017498854887e-13,3.003284512222604e-11,6.466486401658142e-16,2.0049027529319061e-13
2.477943151136259e-09,0.0005542981333333334,0.2,0.0,0.0004906839579908572,0.19999244613832257,0.19889220301845126,0.20000020415698114,0.19998229038104537,4.563824758986515e-15,4.975490519567165e-13,3.10873062364051e-13,5.35543512066142e-21,1.554155357178636e-05,7.851125801122338e-15,3.735593077672845e-12,1.7481091193420292e-05,0.0011075455293589167,2.4402287901401717e-08,2.268203964645412e-08,1.2371623956294268e-13,1.7739820979837717e-11,6.263894816316819e-18,9.12142725878633e-12,9.878414828147214e-17,2.3990924083882223e-20,1.0874259573034202e-12,5.262267938364645e-12,1.0925916535152885e-10,1.7648252836406763e-11,7.367833514714746e-13,3.0291723533877857e-11,6.544684121404744e-16,2.0501806598567474e-13
2.483841561495394e-09,0.0005542981333333334,0.2,0.0,0.0004903154546854558,0.19999245317761463,0.1988918074812213,0.20000020473482413,0.19998230324886196,4.600138277624152e-15,5.000711735167414e-13,3.141731432374168e-13,5.408321984757134e-21,1.5528524698231157e-05,7.844991638122014e-15,3.740265585296716e-12,1.7467664249616727e-05,0.001107940440542211,2.4384079605421564e-08,2.2747095098617587e-08,1.2360716287893795e-13,1.7745301688051372e-11,6.281014917095607e-18,9.170567368165827e-12,9.918947180781682e-17,2.4066460476192523e-20,1.096048659802213e-12,5.3202985631533546e-12,1.0981841930397643e-10,1.784072088275664e-11,7.446094450547932e-13,3.055205952749234e-11,6.623650471000954e-16,2.0963469238513828e-13
2.489739971854529e-09,0.0005542981333333334,0.2,0.0,0.0004899496194444114,0.19999246017107647,0.19889141480085384,0.20000020531234322,0.19998231601965671,4.636646983319173e-15,5.026002448052971e-13,3.1749931096693364e-13,5.4615777191636646e-21,1.551558708309193e-05,7.839004902113903e-15,3.744990330077324e-12,1.7454334523716778e-05,0.0011083324950553093,2.4366002902000868e-08,2.281214382052997e-08,1.2349885888877247e-13,1.7750744164240875e-11,6.298134875485458e-18,9.219840761235486e-12,9.959523518658451e-17,2.419626358109606e-20,1.104715825612955e-12,5.37887695240007e-12,1.1037900661889699e-10,1.803470831095337e-11,7.524960535154623e-13,3.081385625664483e-11,6.703390975698979e-16,2.1434162689501654e-13
2.4956383822136636e-09,0.0005542981333333334,0.2,0.0,0.0004895864329166026,0.19999246711902358,0.19889102495666203,0.2000002058895404,0.19998232869413363,4.6733514042167154e-15,5.051362711927375e-13,3.208516997379908e-13,5.515203786939515e-21,1.5502740097981613e-05,7.83316466924935e-15,3.749766748158014e-12,1.744110131058057e-05,0.0011087217135838977,2.434805684173476e-08,2.2877185714322472e-08,1.2339133891376724e-13,1.7756147888963347e-11,6.315254975075618e-18,9.26924737809478e-12,1.0000143744689688e-16,2.4402633312169482e-20,1.1134275518267355e-12,5.4380074686420575e-12,1.1094092641190121e-10,1.823022202798857e-11,7.604434372342969e-13,3.107711685642532e-11,6.783911194667802e-16,2.191403616071127e-13
2.5015367925727985e-09,0.0005542981333333334,0.2,0.0,0.0004892258758915946,0.19999247402176912,0.1988906379281092,0.20000020646641783,0.19998234127299153,4.710252068221282e-15,5.076792580173465e-13,3.2423044402826744e-13,5.569201652203092e-21,1.5489983118771247e-05,7.827470023234954e-15,3.754594281685634e-12,1.7427963910194333e-05,0.001109108116663582,2.4330240480984202e-08,2.2942220682576883e-08,1.2328454120999709e-13,1.7761513972604402e-11,6.332374869899893e-18,9.318787158404095e-12,1.0040807758211528e-16,2.4461656086312953e-20,1.1221839352419171e-12,5.497694498355088e-12,1.1150417779088543e-10,1.8427268923208428e-11,7.684518713622672e-13,3.1341844443309584e-11,6.865216652116617e-16,2.240324084964233e-13
2.5074352029319333e-09,0.0005542981333333334,0.2,0.0,0.0004888679292986125,0.19999248087962423,0.19889025369480756,0.20000020704297772,0.19998235375692414,4.747349502993976e-15,5.102292106080797e-13,3.2763567860685905e-13,5.6235727801431224e-21,1.547731552556143e-05,7.821920060939816e-15,3.759472378723651e-12,1.7414921627633727e-05,0.0011094917246809851,2.4312552883303262e-08,2.3007248628507918e-08,1.231784943005089e-13,1.7766842965385894e-11,6.34949452568647e-18,9.3684600401393e-12,1.0081515470351122e-16,2.456371763018216e-20,1.1309850723612391e-12,5.557942451964105e-12,1.1206875985598726e-10,1.8625855864436753e-11,7.765216494515122e-13,3.160804211497474e-11,6.947312922957435e-16,2.290192996121599e-13
2.513333613291068e-09,0.0005542981333333334,0.2,0.0,0.0004885125742055215,0.19999248769289804,0.19888987223651733,0.20000020761922205,0.19998236614662032,4.784644235949645e-15,5.127861342986469e-13,3.3106753853338897e-13,5.678318637072209e-21,1.5464736702653613e-05,7.816513894247995e-15,3.7644004931664395e-12,1.740197377302717e-05,0.0011098725578748258,2.4294993119964388e-08,2.307226945593314e-08,1.230732346314379e-13,1.7772133890973412e-11,6.3666144895925414e-18,9.418265961156139e-12,1.0122266785676658e-16,2.4823385885961647e-20,1.1398310593991249e-12,5.618755763852744e-12,1.126346716995072e-10,1.8825989745747653e-11,7.846530354860715e-13,3.1875712950062536e-11,7.030205642457483e-16,2.341025872730991e-13
2.519232023650203e-09,0.0005542981333333334,0.2,0.0,0.0004881597918178198,0.19999249446189737,0.19888949353314542,0.20000020819515302,0.1999823784427636,4.822136794253743e-15,5.153500343769485e-13,3.3452615915711383e-13,5.733440690329815e-21,1.5452246038520717e-05,7.811250639700268e-15,3.769378084656857e-12,1.7389119661517795e-05,0.0011102506363369988,2.427756026761742e-08,2.313728306901035e-08,1.229686723660498e-13,1.7777387836864632e-11,6.3837340674195294e-18,9.468204859040842e-12,1.0163061602139642e-16,2.4874134510883203e-20,1.1487219922717318e-12,5.6801388923717624e-12,1.13201912405759e-10,1.9027677462397757e-11,7.92846288615398e-13,3.2144860008078516e-11,7.113900385190569e-16,2.3928384426717596e-13
2.525130434009338e-09,0.0005542981333333334,0.2,0.0,0.00048780956347763246,0.1999925011869272,0.1988891175647447,0.2000002087707727,0.1999823906460328,4.859827704819411e-15,5.179209161149943e-13,3.380116761160239e-13,5.788940408277298e-21,1.5439842925779207e-05,7.806129426467998e-15,3.774404618504374e-12,1.7376358613227365e-05,0.0011106259800136408,2.4260253409546073e-08,2.320228937251233e-08,1.22864828664937e-13,1.7782605965999643e-11,6.400853180059161e-18,9.518276669425143e-12,1.0203899832585068e-16,2.491419445706326e-20,1.1576579665913562e-12,5.742096319846399e-12,1.1377048105100813e-10,1.923092586436993e-11,8.011017093439947e-13,3.2415486329224936e-11,7.198402769006266e-16,2.445646640437059e-13
2.5310288443684726e-09,0.0005542981333333334,0.2,0.0,0.0004874618706627152,0.1999925078682902,0.19888874431151266,0.20000020934608312,0.19998240275710163,4.897717494304736e-15,5.204987848176269e-13,3.4152422533593767e-13,5.844819260423525e-21,1.5427526761161308e-05,7.801149401909828e-15,3.779479565603612e-12,1.7363689953221105e-05,0.0011109986087061928,2.424307163728955e-08,2.326728827191724e-08,1.227617860492432e-13,1.778778674888308e-11,6.417973001058897e-18,9.568481327929839e-12,1.0244781383715396e-16,2.5250522492428014e-20,1.1666390776755373e-12,5.804632552582553e-12,1.1434037670341336e-10,1.943574182779272e-11,8.094195679806093e-13,3.268759493409447e-11,7.283718515845802e-16,2.499466609103661e-13
2.5369272547276075e-09,0.0005542981333333334,0.2,0.0,0.00048711669498546794,0.19999251450628722,0.19888837375379023,0.2000002099210864,0.19998241477663903,4.935806689109586e-15,5.230836457275214e-13,3.450639430295812e-13,5.901078717277475e-21,1.5415296945485996e-05,7.796309713828073e-15,3.784602402356393e-12,1.7351113011470096e-05,0.0011113685420724511,2.4226014047454524e-08,2.333227967289775e-08,1.2265942027643128e-13,1.7792930949154238e-11,6.4350922162003224e-18,9.618818770110499e-12,1.0285706151696121e-16,2.5317569437679123e-20,1.1756654205324457e-12,5.867752120871855e-12,1.1491159842286421e-10,1.964213225187599e-11,8.178001073188775e-13,3.296118882360909e-11,7.369853251150792e-16,2.5543147024110806e-13
2.5428256650867423e-09,0.0005542981333333334,0.2,0.0,0.0004867740181919528,0.19999252110121693,0.19888800587206132,0.20000021049578454,0.19998242670530902,4.974095815372605e-15,5.256755040443775e-13,3.4863096569565437e-13,5.9577202502826844e-21,1.5403152883631578e-05,7.791609520899721e-15,3.789772610594299e-12,1.73386271228154e-05,0.0011117357996276135,2.4209079742377726e-08,2.339726348165229e-08,1.2255772267652522e-13,1.779804073710571e-11,6.4522104052305516e-18,9.66928892915377e-12,1.0326674050657666e-16,2.5235607353108472e-20,1.1847370898514798e-12,5.931459578995676e-12,1.1548414526092944e-10,1.985010396227781e-11,8.262436389369127e-13,3.323627097891759e-11,7.45681261562425e-16,2.610207486685255e-13
2.548724075445877e-09,0.0005542981333333334,0.2,0.0,0.0004864338221609169,0.19999252765337602,0.19888764064695116,0.20000021107017962,0.19998243854377082,5.012585398968631e-15,5.282743650510431e-13,3.5222543011789887e-13,6.014745332075845e-21,1.5391093984508915e-05,7.787048006403704e-15,3.794989677500668e-12,1.732623162693474e-05,0.0011121004007453173,2.4192267833476934e-08,2.3462239605308076e-08,1.2245685310928533e-13,1.780311407180179e-11,6.46933010436885e-18,9.719891738474172e-12,1.0367684989854688e-16,2.567150990979505e-20,1.1938541800273632e-12,5.995759505227887e-12,1.1605801626083206e-10,2.005966380832684e-11,8.347504459690974e-13,3.3512844360961854e-11,7.544602431406771e-16,2.667161742776073e-13
2.554622485805012e-09,0.0005542981333333334,0.2,0.0,0.00048609608890282823,0.19999253416305923,0.19888727805922551,0.20000021164427365,0.19998245029267875,5.0512759655055575e-15,5.308802339595432e-13,3.5584747336415795e-13,6.072155436299723e-21,1.5379119661032818e-05,7.782624348413656e-15,3.80025309553742e-12,1.7313925868305464e-05,0.0011124623646586688,2.417557743725236e-08,2.3527207951026692e-08,1.2235665415726126e-13,1.7808150816107972e-11,6.486449096034663e-18,9.770627131726019e-12,1.0408738863401952e-16,2.5821147684490072e-20,1.203016785140434e-12,6.060656501836516e-12,1.166332104572568e-10,2.0270818707270464e-11,8.433207384360551e-13,3.379091191044015e-11,7.633228388096544e-16,2.7251944682655477e-13
2.560520896164147e-09,0.0005542981333333334,0.2,0.0,0.0004857608005589166,0.1999925406305592,0.1988869180897897,0.20000021221806863,0.19998246195268246,5.090168040320981e-15,5.334931158697885e-13,3.594972327854125e-13,6.129952037378136e-21,1.5367229330094937e-05,7.77833773085242e-15,3.805562362372826e-12,1.7301709196168276e-05,0.001112821710461264,2.415900767434485e-08,2.3592168426236208e-08,1.2225704113304622e-13,1.7813154626301277e-11,6.503565749568663e-18,9.821495039433748e-12,1.0449835586139538e-16,2.551836977582993e-20,1.2122249989263051e-12,6.126155195084345e-12,1.1720972687629341e-10,2.0483575459273316e-11,8.5195483774679e-13,3.407047654786993e-11,7.722696115183374e-16,2.784322879415815e-13
2.5664193065232817e-09,0.0005542981333333334,0.2,0.0,0.0004854279394002156,0.19999254705616673,0.1988865607196876,0.20000021279156657,0.19998247352442694,5.129262148479852e-15,5.361130160448679e-13,3.631748460148175e-13,6.188136610988829e-21,1.53554224125381e-05,7.774187374138833e-15,3.810916980806042e-12,1.7289580964495926e-05,0.0011131784571082053,2.41425576754339e-08,2.3657120939705733e-08,1.22158294578475e-13,1.781812330632791e-11,6.520685284205908e-18,9.872495392800112e-12,1.0490975070244575e-16,2.6052121104616597e-20,1.2214789148259755e-12,6.192260235228307e-12,1.1778756453545348e-10,2.0697940857810665e-11,8.606530665082708e-13,3.435154117295154e-11,7.813011544826551e-16,2.844564412977563e-13
2.5723177168824165e-09,0.0005542981333333334,0.2,0.0,0.00048509748782661936,0.19999255344017053,0.19888620593010053,0.20000021336476953,0.1999824850085523,5.16855881477161e-15,5.387399397051116e-13,3.6688045096674513e-13,6.2467106339058144e-21,1.534369833312821e-05,7.77017248725397e-15,3.81631645869773e-12,1.727754053195752e-05,0.0011135326234171109,2.4126226577107e-08,2.3722065400163864e-08,1.2206024830016687e-13,1.7823054827972552e-11,6.537804608886394e-18,9.923628123929132e-12,1.0532157207766717e-16,2.6433400283400065e-20,1.2307786259751708e-12,6.258976296517572e-12,1.1836672244344965e-10,2.091392185475901e-11,8.694155830433771e-13,3.4634108664477754e-11,7.904180465922538e-16,2.905936728585001e-13
2.577626286205638e-09,0.0005542981333333334,0.2,0.0,0.0004848021271622619,0.19999255915043976,0.1988858888103689,0.20000021388040157,0.19998249526987624,5.2040994351516605e-15,5.411101802583629e-13,3.702395425583169e-13,6.299761454799352e-21,1.533321701598333e-05,7.766674257709125e-15,3.821213940910121e-12,1.7266778684626955e-05,0.001113849182348862,2.4111629535855008e-08,2.3780508453722534e-08,1.219724379798835e-13,1.7827466445787716e-11,6.553208648398049e-18,9.969760704917469e-12,1.0569257532346495e-16,2.613899469007276e-20,1.2391875976236736e-12,6.319547057355688e-12,1.1888909254702465e-10,2.1109691709056757e-11,8.773570648627945e-13,3.488970672034263e-11,7.986966841300003e-16,2.962153408180047e-13
2.5829348555288593e-09,0.0005542981333333334,0.2,0.0,0.00048450869145849894,0.19999256482745004,0.1988855737521946,0.20000021439579774,0.1999825054612037,5.239804934648984e-15,5.434861176268973e-13,3.7362152031645687e-13,6.353130004075294e-21,1.5322801921080975e-05,7.763284571827161e-15,3.82614701291809e-12,1.7256086977904675e-05,0.0011141636798649309,2.4097127486176796e-08,2.383894484454445e-08,1.2188528735080583e-13,1.7831850158354755e-11,6.5686147467355965e-18,1.0016000401808656e-11,1.0606392270415799e-16,2.6347497488733847e-20,1.2476338059626718e-12,6.380619992214323e-12,1.1941253050693483e-10,2.1306780599530534e-11,8.853511462993221e-13,3.514652648239801e-11,8.070453473566305e-16,3.0193136995641237e-13
2.5877125679197587e-09,0.0005542981333333334,0.2,0.0,0.0004842462347785292,0.19999256990849357,0.19888529195136176,0.20000021485945374,0.1999825145739293,5.272081171557241e-15,5.456293351485565e-13,3.766849515429972e-13,6.401434247550384e-21,1.5313484615695518e-05,7.76032619902226e-15,3.83061691887794e-12,1.7246524033549888e-05,0.0011144449762259493,2.4084156349629885e-08,2.3891531845619265e-08,1.2180734347902552e-13,1.7835770732173505e-11,6.582480246048633e-18,1.0057707670552986e-11,1.0639842899217671e-16,2.6556075338048717e-20,1.255267286391374e-12,6.436017849558562e-12,1.1988453707558886e-10,2.1485292517851406e-11,8.925909241349751e-13,3.537871052570239e-11,8.146193668432421e-16,3.0715757761490986e-13
2.592490280310658e-09,0.0005542981333333334,0.2,0.0,0.0004839853180327524,0.19999257496291417,0.1988850117997703,0.20000021532292087,0.19998252363065924,5.304491548299216e-15,5.47777172810362e-13,3.7976707631167493e-13,6.44999751118697e-21,1.530422031904153e-05,7.757454881535578e-15,3.835115118334859e-12,1.7237017200400244e-05,0.0011147246234591629,2.407126120745035e-08,2.394411334901518e-08,1.2172966759765088e-13,1.7839670943958546e-11,6.596341740281264e-18,1.0099501622149712e-11,1.0673321298770127e-16,2.5981512015068457e-20,1.2629310318199377e-12,6.491827799430346e-12,1.203574074632075e-10,2.1664880570577395e-11,8.998735455089868e-13,3.561188730398551e-11,8.222507470661353e-16,3.124622818647871e-13
2.5972679927015574e-09,0.0005542981333333334,0.2,0.0,0.00048372593217080496,0.1999925799908607,0.1988847332877426,0.20000021578620006,0.19998253263172264,5.337036343087746e-15,5.499296333593867e-13,3.8286796858405416e-13,6.498820582156608e-21,1.5295008734656033e-05,7.75467025054295e-15,3.83964136144462e-12,1.722756614867002e-05,0.0011150026312416702,2.405844161603138e-08,2.3996689307424623e-08,1.2165268042416123e-13,1.784354841675688e-11,6.6102086547606654e-18,1.0141382217915003e-11,1.0706827419481627e-16,2.6593371762598903e-20,1.2706250909318478e-12,6.548052383457889e-12,1.2083114112144298e-10,2.1845548367288054e-11,9.071991632890782e-13,3.584605829610133e-11,8.299398269699417e-16,3.1784647601883144e-13
